"Week","SNFG","Reference","Product","Sediaan","Unit of Measure","Scheduled Start Date","Scheduled Finished Date","State","Manufacturing Order","Manufacturing Order/Finished Product/Lot/Serial Number"
"8","SS-SBAS-EM/I0002","MO-SS-SBAS-BULK/I0002","[SS-SBAS-BULK] EMINA Sun Battle SPF 50 PA++++ Cica Acne Fighter Susncreen","L","kg","2023-02-22","2023-02-28","Done","MO/230012455","CJ06A"
"8","MY-RAPFC-W/I0004","MO-A-PFC-BULK/I0013","[A-PFC-BULK] Wardah Acnederm Pure Foaming Cleanser Bulk","L","kg","2023-02-20","2023-03-08","Done","MO/230010074","BJ28A"
"8","M-GT1NP-W40ML/I0001","MO-SUNS-GS-30NP-BULK/I0001","[SUNS-GS-30NP-BULK] *Sunscreen Gel SPF 30 Non Parfum Bulk (Kg","L","kg","2023-02-23","2023-02-28","Done","MO/230010618","BJ23A"
"8","P-LMGWN2NFSSHFT-W/I0001","MO-FW-LMGW-BULK/I0038","[FW-LMGW-BULK] Wardah Lightening MIcellar Gentle Wash Bulk","L","kg","2023-02-20","2023-03-01","Done","MO/230010054","BJ21B"
"8","P-UVSDSNFSSHFT-W/I0001","MO-SS-UVSDS-BULK/I0047","[SS-UVSDS-BULK] Wardah UV Shield Essential Sunscreen Gel SPF 30","L","kg","2023-02-18","2023-03-03","Done","MO/230010194","BJ19C"
"8","BBC-LL-W30ML/I0001","MO-BBC-LL-BULK/I0003","[BBC-LL-BULK] Lightening BB Cream Light","L","kg","2023-02-21","2023-02-27","Done","MO/230010490","BJ22A"
"8","BP-SPRBM-W100ML/I0004","MO-BP-SPRBM-BULK/I0004","[BP-SPRBM-BULK] Scentasion Purity Body Mist","L","kg","2023-02-20","2023-02-22","Done","MO/230010453","BJ21A"
"8","FMI-LGT-W/I0012","MO-FMI-LGT-BULK/I0012","[FMI-LGT-BULK] Wardah Lightening Face Mist bulk","L","kg","2023-02-22","2023-02-27","Done","MO/230010529","BJ23A"
"8","FMI-LGT-W/I0013","MO-FMI-LGT-BULK/I0013","[FMI-LGT-BULK] Wardah Lightening Face Mist bulk","L","kg","2023-02-23","2023-02-28","Done","MO/230010549","BJ27A"
"8","FT-BSTN2-EM/I0001","MO-FT-BST-BULK/I0004","[FT-BST-BULK] EMINA Bright Stuff Face Toner","L","kg","2023-02-23","2023-03-01","Done","MO/230010185","BJ27A"
"8","FT-LFT-W/I0023","MO-FT-LFT-BULK/I0033","[FT-LFT-BULK] Wardah Lightening Face Toner","L","kg","2023-02-22","2023-02-27","Done","MO/230010527","BJ23A"
"8","FT-LFT-W/I0024","MO-FT-LFT-BULK/I0034","[FT-LFT-BULK] Wardah Lightening Face Toner","L","kg","2023-02-23","2023-02-28","Done","MO/230010539","BJ24A"
"8","FT-LFT-W/I0025","MO-FT-LFT-BULK/I0035","[FT-LFT-BULK] Wardah Lightening Face Toner","L","kg","2023-02-23","2023-03-01","Done","MO/230010537","BJ27A"
"8","FT-NDATE-W/I0004","MO-FT-NDATE-BULK/I0004","[FT-NDATE-BULK] Wardah Nature Daily Aloe Toner Essence","L","kg","2023-02-18","2023-02-21","Done","MO/230010064","BJ20A"
"8","FT-NDATE-W/I0005","MO-FT-NDATE-BULK/I0005","[FT-NDATE-BULK] Wardah Nature Daily Aloe Toner Essence","L","kg","2023-02-20","2023-02-22","Done","MO/230010065","CJ09B"
"8","FT-SBFT-EM/I0001","MO-FT-SBFT-BULK/I0001","[FT-SBFT-BULK] Emina Skin Buddy Face Toner Bulk","L","kg","2023-02-23","2023-03-02","Done","MO/230010538","BJ28A"
"8","MY-FTLFT-W/I0011","MO-FT-LFT-BULK/I0036","[FT-LFT-BULK] Wardah Lightening Face Toner","L","kg","2023-02-18","2023-02-21","Done","MO/230010079","BJ19A"
"8","MY-FTLFT-W/I0012","MO-FT-LFT-BULK/I0037","[FT-LFT-BULK] Wardah Lightening Face Toner","L","kg","2023-02-18","2023-02-22","Done","MO/230010082","BJ20A"
"8","MY-FTRWSABHA-W/I0002","MO-FT-RWSABHA-BULK/I0005","[FT-RWSABHA-BULK] Wardah Crystal Secret Exfoliating Toner","L","kg","2023-02-18","2023-02-21","Done","MO/230010083","BJ19A"
"8","MY-RSRMCD-W/I0003","MO-SRM-CD-BULK/I0006","[SRM-CD-BULK] C-Defense Serum Bulk","L","kg","2023-02-18","2023-02-21","Done","MO/230010200","BJ19A"
"8","MY-RSRMCD-W/I0004","MO-SRM-CD-BULK/I0007","[SRM-CD-BULK] C-Defense Serum Bulk","L","kg","2023-02-18","2023-02-22","Done","MO/230010201","BJ19B"
"8","MY-RSRMCD-W/I0005","MO-SRM-CD-BULK/I0008","[SRM-CD-BULK] C-Defense Serum Bulk","L","kg","2023-02-22","2023-02-27","Done","MO/230010202","CJ08A"
"8","REM-RBSMWN1-EM/I0004","MO-REM-RBSMW-BULK/I0005","[REM-RBSMW-BULK] Emina Bright Stuff Micellar Water","L","kg","2023-02-17","2023-02-20","Done","MO/230010066","BJ18A"
"8","REM-SBMW-W100ML/I0004","MO-REM-SBMW-BULK/I0008","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-18","2023-02-21","Done","MO/230010081","BJ20A"
"8","REM-SBMW-W100ML/I0005","MO-REM-SBMW-BULK/I0009","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-18","2023-02-21","Done","MO/230010084","BJ20B"
"8","REM-SBMW-W100ML/I0006","MO-REM-SBMW-BULK/I0010","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-20","2023-02-22","Done","MO/230010139","BJ20C"
"8","REM-SBMW-W100ML/I0007","MO-REM-SBMW-BULK/I0011","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-20","2023-02-23","Done","MO/230010141","BJ21A"
"8","REM-SBMW-W100ML/I0009","MO-REM-SBMW-BULK/I0013","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-20","2023-02-23","Done","MO/230010140","CJ05A"
"8","REM-SBMW-W240ML/I0004","MO-REM-SBMW-BULK/I0014","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-21","2023-02-27","Done","MO/230010142","BJ21B"
"8","REM-SBMW-W240ML/I0005","MO-REM-SBMW-BULK/I0015","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-21","2023-02-27","Done","MO/230010143","BJ22A"
"8","REM-SBMW-W240ML/I0006","MO-REM-SBMW-BULK/I0016","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-21","2023-02-28","Done","MO/230010144","BJ22B"
"8","REM-SBMW-W240ML/I0007","MO-REM-SBMW-BULK/I0017","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-22","2023-02-28","Done","MO/230010146","BJ22C"
"8","REM-SBMW-W240ML/I0008","MO-REM-SBMW-BULK/I0018","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-22","2023-02-28","Done","MO/230010147","BJ23A"
"8","REM-SBMW-W240ML/I0009","MO-REM-SBMW-BULK/I0019","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-02-22","2023-03-01","Done","MO/230010145","BJ23B"
"8","S-A1SEC-W/I0007","MO-S-A1-WBULK/I0007","[S-A1-WBULK] Wardah Anti Dandruff Shampoo Bulk","L","kg","2023-02-20","2023-02-22","Done","MO/230010148","BJ20A"
"8","S-NSSEC-W/I0003","MO-S-NSS-BULK/I0003","[S-NSS-BULK] Wardah Nutri Shine Shampoo Bulk","L","kg","2023-02-20","2023-02-23","Done","MO/230010149","BJ21A"
"8","REM-LOIMWN1-W/I0002","MO-REM-LOIMW-BULK/I0011","[REM-LOIMW-BULK] Lightening Oil-Infused Micellar Water Fase A Bulk (Kg)","L","kg","2023-02-22","2023-02-27","Done","MO/230010534","BJ23A"
"8","REM-LOIMWN1-W/I0002","MO-REM-LOIMWB-BULK/I0011","[REM-LOIMWB-BULK] Lightening Oil-Infused Micellar Water Fase B Bulk (Kg)","L","kg","2023-02-22","2023-02-27","Done","MO/230010532","BJ23A"
"8","REM-LOIMWN1-W/I0003","MO-REM-LOIMW-BULK/I0012","[REM-LOIMW-BULK] Lightening Oil-Infused Micellar Water Fase A Bulk (Kg)","L","kg","2023-02-22","2023-02-28","Done","MO/230010526","BJ24A"
"8","REM-LOIMWN1-W/I0003","MO-REM-LOIMWB-BULK/I0012","[REM-LOIMWB-BULK] Lightening Oil-Infused Micellar Water Fase B Bulk (Kg)","L","kg","2023-02-22","2023-02-28","Done","MO/230010528","BJ23B"
"8","SRM-NFSNZ-TA/I0001","MO-SRM-NS-BULK/I0001","[SRM-NS-BULK] Tavi 10% Niacinamide + Zinc Acne Solution Serum","L","kg","2023-02-20","2023-02-22","Done","MO/230010248","CJ01A"
"8","SRM-NFSSC-TA/I0001","MO-SRM-SC-BULK/I0001","[SRM-SC-BULK] Tavi Plant-Based Squalane + Ceramide Moisture Boost Serum","L","kg","2023-02-21","2023-02-23","Done","MO/230010494","CJ01A"
"8","REM-RLOIMWN1-W/I0004","MO-REM-RLOIMWA-BULK/I0006","[REM-RLOIMWA-BULK] Wardah Lightening Oil-Infused Micellar Water Fase A Revamp","L","kg","2023-02-20","2023-02-27","Done","MO/230010150","BJ21A"
"8","REM-RLOIMWN1-W/I0004","MO-REM-RLOIMWB-BULK/I0006","[REM-RLOIMWB-BULK] Wardah Lightening Oil-Infused Micellar Water Fase B Revamp","L","kg","2023-02-20","2023-02-27","Done","MO/230010152","BJ21A"
"8","SRM-NFSERP-TA/I0001","MO-SRM-RS-BULK/I0001","[SRM-RS-BULK] Tavi 1% Encapsulated Retinol + Peptide Slow Aging Signs Serum","L","kg","2023-02-23","2023-02-28","Done","MO/230010619","BJ27A"
"8","FT-BST-EM/I0004","MO-FT-BST-BULK/I0005","[FT-BST-BULK] EMINA Bright Stuff Face Toner","L","kg","2023-02-21","2023-02-23","Done","MO/230010183","BJ21A"
"8","FT-BST-EM/I0005","MO-FT-BST-BULK/I0006","[FT-BST-BULK] EMINA Bright Stuff Face Toner","L","kg","2023-02-22","2023-02-23","Done","MO/230010184","BJ22A"
"8","HBW-ETBWCN2-W/I0002","MO-HBW-ETBWC-BULK/I0004","[HBW-ETBWC-BULK] Earth Love Life Bulgarian Rose & East Nusa Vanilla Body Wash","L","kg","2023-02-22","2023-02-27","Done","MO/230010071","BJ23A"
"8","HBW-ETBWD-W/I0001","MO-HBW-ETBWD-BULK/I0001","[HBW-ETBWD-BULK] Earth Love Life Spanish Lavender & Javanese Rice Milk  Body Wash","L","kg","2023-02-18","2023-02-21","Done","MO/230010067","BJ20A"
"8","HBW-ETBWDN2-W/I0001","MO-HBW-ETBWD-BULK/I0002","[HBW-ETBWD-BULK] Earth Love Life Spanish Lavender & Javanese Rice Milk  Body Wash","L","kg","2023-02-21","2023-02-23","Done","MO/230010068","BJ22A"
"8","HBW-ETBWE-W/I0001","MO-HBW-ETBWE-BULK/I0001","[HBW-ETBWE-BULK] Earth Love Life South Bali Frangipani & Tropical Coconut Water Body Wash","L","kg","2023-02-20","2023-02-22","Done","MO/230010069","BJ21A"
"8","HBW-ETBWEN2-W/I0001","MO-HBW-ETBWE-BULK/I0002","[HBW-ETBWE-BULK] Earth Love Life South Bali Frangipani & Tropical Coconut Water Body Wash","L","kg","2023-02-22","2023-02-27","Done","MO/230010070","BJ23A"
"8","BP-IWEDT-KA/I0004","MO-BP-IWEDT-BULK/I0005","[BP-IWEDT-BULK] Kahf Invigorating Waterfall Eau de Toilette Bulk","L","kg","2023-02-18","2023-02-22","Done","MO/230010080","BJ20A"
"8","BP-SBSE-W35ML/I0001","MO-BP-SBSE-BULK/I0001","[BP-SBSE-BULK] Scentsation Eau De Toilette Bliss","L","kg","2023-02-20","2023-02-23","Done","MO/230010154","BJ20A"
"8","BP-SJYE-W35ML/I0002","MO-BP-SJYE-BULK/I0002","[BP-SJYE-BULK] Scentsation Eau De Toilette Joyful","L","kg","2023-02-21","2023-02-27","Done","MO/230010186","BJ21A"
"8","BP-SPCE-W35ML/I0001","MO-BP-SPCE-BULK/I0001","[BP-SPCE-BULK] Scentsation Eau De Toilette Peaceful","L","kg","2023-02-22","2023-02-28","Done","MO/230010531","BJ22A"
"8","BP-SPNE-W35ML/I0001","MO-BP-SPNE-BULK/I0001","[BP-SPNE-BULK] Scentsation Eau De Toilette Passion","L","kg","2023-02-23","2023-03-01","Done","MO/230010540","BJ23A"
"8","BP-WSEDT-KA/I0005","MO-BP-WSEDT-BULK/I0005","[BP-WSEDT-BULK] Kahf True Brotherhood Eau de Toilette Bulk","L","kg","2023-02-21","2023-02-23","Done","MO/230010187","BJ27A"
"8","BUT-W0LG-W50ML/I0001","MO-BUT-W0LG-BULK/I0001","[BUT-W0LG-BULK] Lavender & Ginger Body Butter Bulk","L","kg","2023-02-23","2023-03-01","Done","MO/230010632","BJ27A"
"8","BUT-W0MP-W50ML/I0002","MO-BUT-W0MP-BULK/I0002","[BUT-W0MP-BULK] Milk & Pearl Body butter Bulk","L","kg","2023-02-27","2023-03-02","Done","MO/230010627","BJ27A"
"8","C-P1-P450/I0007","MO-C--BULK/I0007","[C--BULK] Bulk Cold Wave Strong","L","kg","2023-02-20","2023-02-22","Done","MO/230010153","BJ20C"
"8","CM-CML-EM50ML/I0001","MO-CM-CML-BULK/I0001","[CM-CML-BULK] Creamy Milk Cleansing Lotion Bulk","L","kg","2023-02-23","2023-02-28","Done","MO/230010620","BJ23A"
"8","CUS-DM05-EM/I0001","MO-CUS-DM05-BULK/I0001","[CUS-DM05-BULK] EMINA Daily Matte Cushion W03 Caramel","L","kg","2023-02-23","2023-02-28","Done","MO/230010621","BJ24A"
"8","CUS-HLGCC31-MO/I0001","MO-CUS-HLGCC31-BULK/I0001","[CUS-HLGCC31-BULK] MAKE OVER Hydrastay Lite Glow Cushion C31 Pink Beige","L","kg","2023-02-18","2023-02-22","Done","MO/230010286","BJ19A"
"8","CUS-HLGCN20-MO/I0001","MO-CUS-HLGCN20-BULK/I0001","[CUS-HLGCN20-BULK] MAKE OVER Hydrastay Lite Glow Cushion N20 Ivory","L","kg","2023-02-22","2023-02-27","Done","MO/230010605","BJ23A"
"8","CUS-HLGCW12-MO/I0001","MO-CUS-HLGCW12-BULK/I0001","[CUS-HLGCW12-BULK] MAKE OVER Hydrastay Lite Glow Cushion W12 Warm Marble","L","kg","2023-02-22","2023-02-28","Done","MO/230010606","BJ23A"
"8","CUS-HLGCW21-MO/I0001","MO-CUS-HLGCW21-BULK/I0001","[CUS-HLGCW21-BULK] MAKE OVER Hydrastay Lite Glow Cushion W21 Coral Ivory","L","kg","2023-02-21","2023-02-27","Done","MO/230010509","BJ22A"
"8","CUS-HLGNW42-MO/I0001","MO-CUS-HLGNW42-BULK/I0001","[CUS-HLGNW42-BULK] MAKE OVER Hydrastay Lite Glow Cushion W42 Warm Sand","L","kg","2023-02-18","2023-02-22","Done","MO/230010288","BJ20A"
"8","CUS-IPF-W/I0001","MO-CUS-IPF-BULK/I0001","[CUS-IPF-BULK] Instaperfect Skincover Air Cushion 52 Almond","L","kg","2023-02-20","2023-02-23","Done","MO/230010296","BJ21A"
"8","D-RO-KA/I0011","MO-D-RO-BULK/I0011","[D-RO-BULK] Kahf Soothing Antiperspirant Deodorant Bulk","L","kg","2023-02-23","2023-02-28","Done","MO/230010633","BJ24A"
"8","D-RO-KA/I0012","MO-D-RO-BULK/I0012","[D-RO-BULK] Kahf Soothing Antiperspirant Deodorant Bulk","L","kg","2023-02-23","2023-02-28","Done","MO/230010546","BJ28A"
"8","D-W1R1HER-W60ML/I0005","MO-D-R1HERW1-BULK/I0005","[D-R1HERW1-BULK] Roll On for Her (New Look)","L","kg","2023-02-18","2023-02-21","Done","MO/230010204","BJ19A"
"8","F-EVLLF04-W/I0003","MO-F-LLUNW1-BULK/I0003","[F-LLUNW1-BULK] Bulk Foundation Liquid Luminous Natural WNL","L","kg","2023-02-17","2023-02-22","Done","MO/230010285","BJ18A"
"8","F-HGFN30-MO/I0003","MO-F-HGFN30-BULK/I0003","[F-HGFN30-BULK] MAKE OVER Hydrastay Glow Fluid Foundation N30 Natural Beige","L","kg","2023-02-20","2023-02-22","Done","MO/230010297","BJ20A"
"8","F-HGFW22-MO/I0005","MO-F-HGFW22-BULK/I0005","[F-HGFW22-BULK] MAKE OVER Hydrastay Glow Fluid Foundation W22 Warm Ivory","L","kg","2023-02-20","2023-02-23","Done","MO/230010298","BJ20A"
"8","F-L02-OMG/I0006","MO-F-L02-BULK/I0006","[F-L02-BULK] OMG Oh My Glam Coverlast Liquid Foundation 21 W Light","VL","kg","2023-02-18","2023-02-23","Done","MO/230010290","BJ19A"
"8","F-L05VC-OMG/I0005","MO-F-L05-BULK/I0005","[F-L05-BULK] OMG Oh My Glam Coverlast Liquid Foundation 41 W Sand","L","kg","2023-02-18","2023-02-23","Done","MO/230010350","BJ19A"
"8","F-RRELF01-W/I0005","MO-F-RELF01-BULK/I0005","[F-RELF01-BULK] Wardah Exclusive Liquid Foundation 01","L","kg","2023-02-23","2023-03-01","Done","MO/230010622","BJ27A"
"8","F-RVLPWFC31-MO/I0001","MO-F-RVLPWFC31-BULK/I0001","[F-RVLPWFC31-BULK] MAKE OVER Powerstay 24H Weightless Liquid Foundation C31 Pink Beige","L","kg","2023-02-18","2023-02-22","Done","MO/230010291","BJ19A"
"8","F-RVLPWN30-MO/I0003","MO-F-RVLPWN30-BULK/I0003","[F-RVLPWN30-BULK] MAKE OVER Powerstay 24H Weightless Liquid Foundation N30 Natural Beige","L","kg","2023-02-23","2023-03-01","Done","MO/230010623","BJ27A"
"8","FA-PFMS-MO50ML/I0013","MO-FA-PFMS-BULK/I0013","[FA-PFMS-BULK] Powerstay Fix & Matte Makeup Setting Spray Bulk (Kg)","L","kg","2023-02-18","2023-02-21","Done","MO/230010085","BJ20A"
"8","FA-PFMS-MO50ML/I0014","MO-FA-PFMS-BULK/I0014","[FA-PFMS-BULK] Powerstay Fix & Matte Makeup Setting Spray Bulk (Kg)","L","kg","2023-02-20","2023-02-21","Done","MO/230010155","BJ20B"
"8","FL-P1-P720/I0003","MO-PUS-2P-BULK/I0003","[PUS-2P-BULK] *Pustreite II Putri Bulk","L","kg","2023-02-27","2023-03-01","Done","MO/230010558","BJ28A"
"8","FM-NDTOC-W/I0002","MO-FM-NDTOC-BULK/I0002","[FM-NDTOC-BULK] Wardah Nature Daily Tea Tree Oil Control Clay Capsule Mask","L","kg","2023-02-21","2023-02-27","Done","MO/230010511","BJ22A"
"8","FT-FT-OMG/I0019","MO-FT-FT-BULK/I0019","[FT-FT-BULK] OMG Oh My Glow Peach Glowing Toner","VL","kg","2023-02-18","2023-02-22","Done","MO/230010175","BJ20A"
"8","FT-FT-OMG/I0020","MO-FT-FT-BULK/I0020","[FT-FT-BULK] OMG Oh My Glow Peach Glowing Toner","VL","kg","2023-02-20","2023-02-23","Done","MO/230010176","BJ21A"
"8","FT-FT-OMG/I0021","MO-FT-FT-BULK/I0021","[FT-FT-BULK] OMG Oh My Glow Peach Glowing Toner","VL","kg","2023-02-21","2023-02-25","Done","MO/230010177","BJ22A"
"8","FT-FT-OMG/I0022","MO-FT-FT-BULK/I0022","[FT-FT-BULK] OMG Oh My Glow Peach Glowing Toner","VL","kg","2023-02-22","2023-02-27","Done","MO/230010178","BJ24A"
"8","FT-FT-OMG/I0023","MO-FT-FT-BULK/I0023","[FT-FT-BULK] OMG Oh My Glow Peach Glowing Toner","VL","kg","2023-02-23","2023-03-01","Done","MO/230010179","BJ28A"
"8","FT-RWSABHA-W/I0004","MO-FT-RWSABHA-BULK/I0006","[FT-RWSABHA-BULK] Wardah Crystal Secret Exfoliating Toner","L","kg","2023-02-21","2023-02-27","Done","MO/230010188","BJ22A"
"8","FT-RWSABHA-W/I0005","MO-FT-RWSABHA-BULK/I0007","[FT-RWSABHA-BULK] Wardah Crystal Secret Exfoliating Toner","L","kg","2023-02-22","2023-02-27","Done","MO/230010189","BJ23A"
"8","HBW-BWN2D-BD/I0001","MO-HBW-BWD-BULK/I0008","[HBW-BWD-BULK] Biodef Natural Protection Mint + Yuzu Body Wash Antiseptik Alami","L","kg","2023-02-27","2023-03-01","Done","MO/230010182","CJ01A"
"8","HC-P1A2-P200/I0004","MO-HC-A2-BULK/I0009","[HC-A2-BULK] Bulk Hair Conditioner Apple","L","kg","2023-02-18","2023-02-21","Done","MO/230010088","BJ19A"
"8","HSP-P1N1B3N-P450/I0002","MO-HSP-N1B3N-BULK/I0003","[HSP-N1B3N-BULK] Bulk Hair Spray Non Aerosol Blue Normal","L","kg","2023-02-27","2023-03-01","Done","MO/230010551","BJ28A"
"8","HSP-P1N1G1S-P450/I0003","MO-HSP-N1G1S-BULK/I0005","[HSP-N1G1S-BULK] Bulk Hair Spray Non Aerosol Green Strong","L","kg","2023-02-27","2023-03-01","Done","MO/230010559","BJ28A"
"8","HT-P1G-P200/I0007","MO-HT-G-BULK/I0014","[HT-G-BULK] Bulk Hair Tonic Ginseng","L","kg","2023-02-20","2023-02-22","Done","MO/230010157","BJ20B"
"8","HT-P1G-P200/I0008","MO-HT-G-BULK/I0015","[HT-G-BULK] Bulk Hair Tonic Ginseng","L","kg","2023-02-20","2023-02-22","Done","MO/230010156","BJ20C"
"8","HT-P1G-P450/I0006","MO-HT-G-BULK/I0016","[HT-G-BULK] Bulk Hair Tonic Ginseng","L","kg","2023-02-18","2023-02-21","Done","MO/230010086","BJ20A"
"8","HT-P1G1-P2/I0008","MO-HT-G1-BULK/I0026","[HT-G1-BULK] Bulk Hair Tonic Green","L","kg","2023-02-21","2023-02-23","Done","MO/230010159","BJ21C"
"8","HT-P1G1-P2/I0009","MO-HT-G1-BULK/I0027","[HT-G1-BULK] Bulk Hair Tonic Green","L","kg","2023-02-21","2023-02-23","Done","MO/230010160","BJ22A"
"8","HT-P1G1-P2/I0011","MO-HT-G1-BULK/I0029","[HT-G1-BULK] Bulk Hair Tonic Green","L","kg","2023-02-22","2023-02-27","Done","MO/230010163","BJ23A"
"8","HT-P1G1-P2/I0012","MO-HT-G1-BULK/I0030","[HT-G1-BULK] Bulk Hair Tonic Green","L","kg","2023-02-22","2023-02-27","Done","MO/230010164","BJ23B"
"8","HT-P1G1-P200/I0010","MO-HT-G1-BULK/I0031","[HT-G1-BULK] Bulk Hair Tonic Green","L","kg","2023-02-20","2023-02-23","Done","MO/230010158","BJ21A"
"8","HT-P1G1-P200/I0011","MO-HT-G1-BULK/I0032","[HT-G1-BULK] Bulk Hair Tonic Green","L","kg","2023-02-21","2023-02-23","Done","MO/230010161","BJ21B"
"8","HT-P1G1-P450/I0010","MO-HT-G1-BULK/I0033","[HT-G1-BULK] Bulk Hair Tonic Green","L","kg","2023-02-23","2023-02-28","Done","MO/230010166","BJ27A"
"8","HT-P1G1-P450/I0011","MO-HT-G1-BULK/I0034","[HT-G1-BULK] Bulk Hair Tonic Green","L","kg","2023-02-27","2023-03-01","Done","MO/230010165","BJ27B"
"8","HT-P1SEL2-P450/I0002","MO-HT-SPAEL-BULK/I0004","[HT-SPAEL-BULK] Hair Tonic Spa Energizing Lemon Bulk (Kg)","L","kg","2023-02-23","2023-03-01","Done","MO/230010543","BJ27A"
"8","HT-P1Y1-P450/I0002","MO-HT-Y1-BULK/I0006","[HT-Y1-BULK] Bulk Hair Tonic Yellow","L","kg","2023-02-27","2023-03-02","Done","MO/230010556","BJ28A"
"8","LU-P1-P720/I0010","MO-PUS-1P-BULK/I0010","[PUS-1P-BULK] *Pustreite I Putri Bulk","L","kg","2023-02-20","2023-02-23","Done","MO/230010168","BJ21A"
"8","LU-P1-P720/I0011","MO-PUS-1P-BULK/I0011","[PUS-1P-BULK] *Pustreite I Putri Bulk","L","kg","2023-02-20","2023-02-23","Done","MO/230010167","BJ21B"
"8","LU-P1P3P-P720/I0014","MO-PUS-PL-BULK/I0014","[PUS-PL-BULK] *Pustreite Platinum Bulk (Kg","L","kg","2023-02-21","2023-02-23","Done","MO/230010191","BJ22A"
"8","LU-P1P3P-P720/I0015","MO-PUS-PL-BULK/I0015","[PUS-PL-BULK] *Pustreite Platinum Bulk (Kg","L","kg","2023-02-21","2023-02-23","Done","MO/230010190","BJ22B"
"8","LU-P1P3P-P720/I0016","MO-PUS-PL-BULK/I0016","[PUS-PL-BULK] *Pustreite Platinum Bulk (Kg","L","kg","2023-02-22","2023-02-23","Done","MO/230010192","BJ23A"
"8","LU-P1P3P-P720/I0017","MO-PUS-PL-BULK/I0017","[PUS-PL-BULK] *Pustreite Platinum Bulk (Kg","L","kg","2023-02-22","2023-02-23","Done","MO/230010193","BJ23B"
"8","LW-P1-P150/I0001","MO-LW-Z-BULK/I0001","[LW-Z-BULK] Bulk Lulur Wangi Zaitun","L","kg","2023-02-23","2023-02-28","Done","MO/230010544","CJ09A"
"8","LW-W3P-W150ML/I0002","MO-LW-W0P-BULK/I0002","[LW-W0P-BULK] Passion Fruit Soft Scrub Bulk","L","kg","2023-02-23","2023-03-01","Done","MO/230010548","BJ27A"
"8","LW-W3S-W150ML/I0002","MO-LW-W0S-BULK/I0002","[LW-W0S-BULK] Strawberry Soft Scrub Bulk","L","kg","2023-02-27","2023-03-02","Done","MO/230010555","CJ07A"
"8","M-IAB-EM50ML/I0002","MO-M-IAB-BULK/I0002","[M-IAB-BULK] Moist In Bottle","L","kg","2023-02-22","2023-02-28","Done","MO/230010607","CJ08A"
"8","M-PSLG-MO/I0001","MO-M-PSLG-BULK/I0001","[M-PSLG-BULK] MAKE OVER Powerskin Liquid Glow Moisturizer","L","kg","2023-02-21","2023-02-27","Done","MO/230010512","BJ23A"
"8","M-PSRT-MO/I0002","MO-M-PSRT-BULK/I0002","[M-PSRT-BULK] MAKE OVER Powerskin Radiant Tinted Moisturizer 10 Light","L","kg","2023-02-23","2023-03-01","Done","MO/230010624","BJ23A"
"8","M-RRYDCN3-W/I0001","MO-M-RRYDC-BULK/I0005","[M-RRYDC-BULK] Wardah Renew You Day Cream","L","kg","2023-02-22","2023-03-01","Done","MO/230010608","BJ28A"
"8","MASK-EEPC-W7GR/I0002","MO-MASK-EEPC-BULK/I0002","[MASK-EEPC-BULK] EyeXpert Perfectcurl Mascara Bulk","L","kg","2023-02-21","2023-03-01","Done","MO/230010513","BJ22A"
"8","MY-MLDCN2-W/I0004","MO-M-LDCN-BULK/I0022","[M-LDCN-BULK] Lightening Day Cream Advanced Niacinamide","L","kg","2023-02-23","2023-03-02","Done","MO/230010625","CJ02A"
"8","MY-SRMASRM-W/I0003","MO-SRM-ASRM-BULK/I0004","[SRM-ASRM-BULK] Wardah Acnederm Acne Care Serum","L","kg","2023-02-18","2023-02-22","Done","MO/230010072","BJ28A"
"8","MY-UVSASP-W/I0006","MO-SS-UVSASP-BULK/I0010","[SS-UVSASP-BULK] Wardah UV Shield Active Protection Serum SPF 50","L","kg","2023-02-20","2023-02-23","Done","MO/230010250","BJ21A"
"8","MY-UVSASP-W/I0007","MO-SS-UVSASP-BULK/I0011","[SS-UVSASP-BULK] Wardah UV Shield Active Protection Serum SPF 50","L","kg","2023-02-20","2023-02-23","Done","MO/230010249","BJ22A"
"8","MY-UVSASP-W/I0008","MO-SS-UVSASP-BULK/I0012","[SS-UVSASP-BULK] Wardah UV Shield Active Protection Serum SPF 50","L","kg","2023-02-21","2023-02-27","Done","MO/230010251","CJ01A"
