"SNFG","Reference","Product","Sediaan","Scheduled Start Date","Scheduled Finished Date","Operation Type","Manufacturing Order","State","Streamline","Unit of Measure"
"EB-PBHG-MO/I0001","EB-PBHG-MO/I0001","[EB-PBHG-MO] Make Over Powerstay Grip Brow Gel 5.5 g","L","2023-02-06","2023-02-06","PTI: Jatake 2 - Kemas","MO/230004982","Confirmed","C","Pc(s)"
"EB-PBHG-MO/I0001","MO-EB-PBHG-BULK/I0001","[EB-PBHG-BULK] MAKE OVER Powerstay Grip Brow Gel","L","2023-02-02","2023-02-06","PTI: Jatake 2 - Olah","MO/230005700","Confirmed","C","kg"
"EB-RDMCL-MO/I0001","EB-RDMCL-MO/I0001","[EB-RDMCL-MO] Make Over Powerstay Brow Volumizer Mascara 02 Dark Brown 5.5 g","L","2023-02-06","2023-02-06","PTI: Jatake 2 - Kemas","MO/230004983","Confirmed","C","Pc(s)"
"EB-RDMCL-MO/I0001","MO-EB-RDMCL-BULK/I0001","[EB-RDMCL-BULK] MAKE OVER Powerstay Brow Volumizer Mascara 02 Chocolate","L","2023-02-02","2023-02-06","PTI: Jatake 2 - Olah","MO/230005704","Confirmed","C","kg"
"HBL-V5-WL/I0001","MO-HBL-V5-BULK/I0001","[HBL-V5-BULK] Wonderly Brightening Serum Exfoliating Lotion Mode","L","2023-02-01","2023-02-04","PTI: Jatake 2 - Olah","MO/230005563","Confirmed","C","kg"
"HBL-V5-WL/I0002","MO-HBL-V5-BULK/I0002","[HBL-V5-BULK] Wonderly Brightening Serum Exfoliating Lotion Mode","L","2023-02-02","2023-02-04","PTI: Jatake 2 - Olah","MO/230005710","Confirmed","C","kg"
"BP-RHEDT-KA/I0006","BP-RHEDT-KA/I0006","[BP-RHEDT-KA] Kahf Revered Oud Eau de Toilette 35 ml","L","2023-02-03","2023-02-07","PTI: Jatake 2 - Kemas","MO/230004989","Confirmed","C","Pc(s)"
"BP-RHEDT-KA/I0006","MO-BP-RHEDT-BULK/I0006","[BP-RHEDT-BULK] Kahf Revered Oud Eau de Toilette","L","2023-02-02","2023-02-07","PTI: Jatake 2 - Olah","MO/230005142","Confirmed","C","kg"
"BP-RHEDP-KA/I0001","BP-RHEDP-KA/I0001","[BP-RHEDP-KA] Kahf Revered Oud Eau de Parfum 100 ml","L","2023-01-31","2023-02-09","PTI: Jatake 2 - Kemas","MO/230004991","Confirmed","C","Pc(s)"
"BP-RHEDP-KA/I0002","BP-RHEDP-KA/I0002","[BP-RHEDP-KA] Kahf Revered Oud Eau de Parfum 100 ml","L","2023-02-01","2023-02-10","PTI: Jatake 2 - Kemas","MO/230004992","Confirmed","C","Pc(s)"
"SRM-H-MO33ML/I0003","SRM-H-MO33ML/I0003","[SRM-H-MO33ML] MAKE OVER Hydration Serum 33 ml (Pc(s))","L","2023-02-02","2023-02-04","PTI: Jatake 2 - Kemas","MO/230004993","Confirmed","C","Pc(s)"
"SRM-H-MO33ML/I0003","MO-SRM-H-BULK/I0003","[SRM-H-BULK] Bulk Hydration Serum Make Over","L","2023-02-01","2023-02-04","PTI: Jatake 2 - Olah","MO/230005565","Confirmed","C","kg"
"M-PSRT-MO/I0001","M-PSRT-MO/I0001","[M-PSRT-MO] MAKE OVER Powerskin Radiant Tinted Moisturizer 10 Light 40 ml","L","2023-02-06","2023-02-07","PTI: Jatake 2 - Kemas","MO/230004994","Confirmed","C","Pc(s)"
"M-PSRT-MO/I0001","MO-M-PSRT-BULK/I0001","[M-PSRT-BULK] MAKE OVER Powerskin Radiant Tinted Moisturizer 10 Light","L","2023-02-03","2023-02-07","PTI: Jatake 2 - Olah","MO/230005555","Confirmed","C","kg"
"CUS-HLGN10-MO/I0002","CUS-HLGN10-MO/I0002","[CUS-HLGN10-MO] MAKE OVER Hydrastay Lite Glow Cushion N10 Marble 15 g","L","2023-02-06","2023-02-07","PTI: Jatake 2 - Kemas","MO/230004995","Confirmed","C","Pc(s)"
"CUS-HLGN10-MO/I0002","MO-CUS-HLGN10-BULK/I0002","[CUS-HLGN10-BULK] MAKE OVER Hydrastay Lite Glow Cushion N10 Marble","L","2023-02-03","2023-02-07","PTI: Jatake 2 - Olah","MO/230005556","Confirmed","C","kg"
"CUS-HLGNW33-MO/I0001","CUS-HLGNW33-MO/I0001","[CUS-HLGNW33-MO] MAKE OVER Hydrastay Lite Glow Cushion W33 Honey Beige 15 g","L","2023-02-06","2023-02-07","PTI: Jatake 2 - Kemas","MO/230004996","Confirmed","C","Pc(s)"
"CUS-HLGNW33-MO/I0001","MO-CUS-HLGNW33-BULK/I0001","[CUS-HLGNW33-BULK] MAKE OVER Hydrastay Lite Glow Cushion W33 Honey Beige Bulk","L","2023-02-04","2023-02-07","PTI: Jatake 2 - Olah","MO/230005559","Confirmed","C","kg"
"FMI-CDFM-W55ML/I0005","FMI-CDFM-W55ML/I0005","[FMI-CDFM-W55ML] Wardah C-Defense Face Mist 55 ml (Pc(s))","L","2023-02-06","2023-02-08","PTI: Jatake 2 - Kemas","MO/230004997","Confirmed","C","Pc(s)"
"FMI-CDFM-W55ML/I0005","MO-FMI-CDFM-BULK/I0007","[FMI-CDFM-BULK] C-Defense Face Mist Bulk","L","2023-02-04","2023-02-08","PTI: Jatake 2 - Olah","MO/230005465","Confirmed","C","kg"
"BO-HLT03-MO/BSI0001","BO-HLT03-MO/BSI0001","[BO-HLT03-MO] MAKE OVER Hydrastay Liquid Tint Blush 03 Solace 15 ml","L","2023-02-03","2023-02-06","PTI: Jatake 2 - Kemas","MO/230004998","Confirmed","C","Pc(s)"
"BO-HLT05-MO/BSI0001","BO-HLT05-MO/BSI0001","[BO-HLT05-MO] MAKE OVER Hydrastay Liquid Tint Blush 05 Sun-Baked 15 ml","L","2023-02-03","2023-02-06","PTI: Jatake 2 - Kemas","MO/230004999","Confirmed","C","Pc(s)"
"SRM-RRYIS-W/BSI0001","SRM-RRYIS-W/BSI0001","[SRM-RRYIS-W] Wardah Renew You Intensive Serum 15 ml (Pc(s))","L","2023-02-01","2023-02-06","PTI: Jatake 2 - Kemas","MO/230005000","Confirmed","C","Pc(s)"
"F-HGFN10-MO/I0001","F-HGFN10-MO/I0001","[F-HGFN10-MO] MAKE OVER Hydrastay Glow Fluid Foundation N10 Marble 35 ml","L","2023-02-06","2023-02-07","PTI: Jatake 2 - Kemas","MO/230005001","Confirmed","C","Pc(s)"
"F-HGFN10-MO/I0001","MO-F-HGFN10-BULK/I0001","[F-HGFN10-BULK] MAKE OVER Hydrastay Glow Fluid Foundation N10 Marble","L","2023-02-02","2023-02-07","PTI: Jatake 2 - Olah","MO/230005548","Confirmed","C","kg"
"F-HGFN30-MO/I0001","F-HGFN30-MO/I0001","[F-HGFN30-MO] MAKE OVER Hydrastay Glow Fluid Foundation N30 Natural Beige 35 ml","L","2023-02-06","2023-02-08","PTI: Jatake 2 - Kemas","MO/230005002","Confirmed","C","Pc(s)"
"F-HGFN30-MO/I0001","MO-F-HGFN30-BULK/I0001","[F-HGFN30-BULK] MAKE OVER Hydrastay Glow Fluid Foundation N30 Natural Beige","L","2023-02-03","2023-02-08","PTI: Jatake 2 - Olah","MO/230005557","Confirmed","C","kg"
"MY-CONLBBL01-W/I0005","MY-CONLBBL01-W/I0005","[MY-CONLBBL01-W] Malaysia Wardah Lightening Liquid Concealer 01 Light 7 g (Blister)","J6","2023-01-31","2023-02-01","PTI: Jatake 6 - Kemas","MO/230005050","Confirmed","SL","Pc(s)"
"L-CUMKORA-W/I0003","L-CUMKORA-W/I0003","[L-CUMKORA-W] Wardah Colorfit Ultralight Matte Lipstick 09 Romantic Namsan 3.6 g","S","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005198","Confirmed","B","Pc(s)"
"L-CUMKORA-W/I0004","L-CUMKORA-W/I0004","[L-CUMKORA-W] Wardah Colorfit Ultralight Matte Lipstick 09 Romantic Namsan 3.6 g","S","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005199","Confirmed","B","Pc(s)"
"L-PTMCC-MO/I0001","L-PTMCC-MO/I0001","[L-PTMCC-MO] MAKE OVER Powerstay Transferproof Matte Lip Cream B11 New Rules 7 g","S","2023-01-04","2023-01-05","PTI: Jatake 1 - Kemas","MO/230005210","Confirmed","B","Pc(s)"
"L-MLCM-OMG/I0009","MO-L-MLCM-BULK/I0009","[L-MLCM-BULK] OMG Oh My Glam Matte Kiss Lip Cream 13 Latte","S","2023-01-30","2023-02-06","PTI: Jatake 1 - Olah","MO/230005240","Confirmed","A","kg"
"L-MLCN-OMG/I0006","MO-L-MLCN-BULK/I0006","[L-MLCN-BULK] OMG Oh My Glam Matte Kiss Lip Cream 14 Cappuccino","S","2023-01-31","2023-02-04","PTI: Jatake 1 - Olah","MO/230005242","Confirmed","A","kg"
"SS-UVFM1-OMG/I0001","SS-UVFM1-OMG/I0001","[SS-UVFM1-OMG] OMG UV Fresh Matte Sunscreen 20 ml","L","2023-01-30","2023-01-30","PTI: Jatake 2 - Kemas","MO/230005243","Confirmed","","Pc(s)"
"P-RPB03-W/I0001","P-RPB03-W/I0001","[P-RPB03-W] Wardah Bundling Package 2 Lightening","J6","2023-02-01","2023-02-02","PTI: Jatake 6 - Kemas","MO/230005266","Confirmed","SL","Pc(s)"
"P-RPB04-W/I0001","P-RPB04-W/I0001","[P-RPB04-W] Wardah Bundling Package 3 Colorfit","J6","2023-02-01","2023-02-03","PTI: Jatake 6 - Kemas","MO/230005272","Confirmed","SL","Pc(s)"
"L-REMA01-W/I0004","L-REMA01-W/I0004","[L-REMA01-W] Wardah Exclusive Matte Lipstick 01 Pink 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005394","Confirmed","A","Pc(s)"
"L-REMA05-W/I0004","L-REMA05-W/I0004","[L-REMA05-W] Wardah Exclusive Matte Lipstick 05 Peach 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005395","Confirmed","A","Pc(s)"
"L-REMA05-W/I0004","MO-L-REMA05-BULK/I0004","[L-REMA05-BULK] Wardah Exclusive Matte Lipstick 05 Peach","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005581","Confirmed","A","kg"
"L-REMA18-W/I0004","L-REMA18-W/I0004","[L-REMA18-W] Wardah Exclusive Matte Lipstick 18 Rosy Pink 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005397","Confirmed","A","Pc(s)"
"L-REMA18-W/I0004","MO-L-REMA18-BULK/I0004","[L-REMA18-BULK] Wardah Exclusive Matte Lipstick 18 Rossy Pink","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005585","Confirmed","A","kg"
"L-CHC09-MO/I0004","L-CHC09-MO/I0004","[L-CHC09-MO] MAKE OVER Color Hypnose Creamy Lipmatte 09 Undercover 4.3 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005399","Confirmed","A","Pc(s)"
"L-CHC09-MO/I0004","MO-L-CHC09-BULK/I0004","[L-CHC09-BULK] Color Hypnose Creamy Lipmatte 09 Undercover","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005598","Confirmed","A","kg"
"L-HSLWG-MO/I0004","L-HSLWG-MO/I0004","[L-HSLWG-MO] Make Over Hydrastay Smooth Lip Whip C07 Soirée 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005400","Confirmed","A","Pc(s)"
"L-HSLWG-MO/I0004","MO-L-HSLWG-BULK/I0004","[L-HSLWG-BULK] Make Over Hydrastay Smooth Lip Whip C07 Soirée","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005600","Confirmed","A","kg"
"L-REMA02-W/I0004","L-REMA02-W/I0004","[L-REMA02-W] Wardah Exclusive Matte Lipstick 02 Magenta 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005401","Confirmed","A","Pc(s)"
"L-REMA02-W/I0004","MO-L-REMA02-BULK/I0004","[L-REMA02-BULK] Wardah Exclusive Matte Lipstick 02 Magenta","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005649","Confirmed","A","kg"
"L-REMA05-W/I0005","L-REMA05-W/I0005","[L-REMA05-W] Wardah Exclusive Matte Lipstick 05 Peach 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005402","Confirmed","A","Pc(s)"
"L-REMA05-W/I0005","MO-L-REMA05-BULK/I0005","[L-REMA05-BULK] Wardah Exclusive Matte Lipstick 05 Peach","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005643","Confirmed","A","kg"
"L-HSLWA-MO/I0005","L-HSLWA-MO/I0005","[L-HSLWA-MO] Make Over Hydrastay Smooth Lip Whip C01 Grace 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005403","Confirmed","A","Pc(s)"
"L-HSLWA-MO/I0005","MO-L-HSLWA-BULK/I0005","[L-HSLWA-BULK] Make Over Hydrastay Smooth Lip Whip C01 Grace","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005641","Confirmed","A","kg"
"L-HSLWI-MO/I0005","L-HSLWI-MO/I0005","[L-HSLWI-MO] Make Over Hydrastay Smooth Lip Whip C09 Admire 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005404","Confirmed","A","Pc(s)"
"L-HSLWI-MO/I0005","MO-L-HSLWI-BULK/I0005","[L-HSLWI-BULK] Make Over Hydrastay Smooth Lip Whip C09 Admire","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005638","Confirmed","A","kg"
"L-CHC12-MO/I0004","L-CHC12-MO/I0004","[L-CHC12-MO] MAKE OVER Color Hypnose Creamy Lipmatte 12 Magnet 4.3 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005405","Confirmed","A","Pc(s)"
"L-CHC12-MO/I0004","MO-L-CHC12-BULK/I0004","[L-CHC12-BULK] Color Hypnose Creamy Lipmatte 12 Magnet","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005645","Confirmed","A","kg"
"L-IPMMS01-W3.5G/I0003","L-IPMMS01-W3.5G/I0003","[L-IPMMS01-W3.5G] Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 01. SWING 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005406","Confirmed","A","Pc(s)"
"L-IPMMS01-W3.5G/I0003","MO-L-IPMMS01-BULK/I0003","[L-IPMMS01-BULK] Wardah Instaperfect MATTITUDE Matte Stain Lipstick 01 SWING","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005596","Confirmed","A","kg"
"L-REMA01-W/I0005","L-REMA01-W/I0005","[L-REMA01-W] Wardah Exclusive Matte Lipstick 01 Pink 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005407","Confirmed","A","Pc(s)"
"L-REMA01-W/I0005","MO-L-REMA01-BULK/I0005","[L-REMA01-BULK] Wardah Exclusive Matte Lipstick 01 Pink","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005628","Confirmed","A","kg"
"CON-CPADC02-W/I0002","CON-CPADC02-W/I0002","[CON-CPADC02-W] WARDAH CRYSTALLURE Precious All Day Corrective Concealer 12 BEIGE1.9 ml","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005408","Confirmed","A","Pc(s)"
"CON-CPADC02-W/I0002","MO-CON-CPADC02-BULK/I0002","[CON-CPADC02-BULK] WARDAH CRYSTALLURE Precious All Day Corrective Concealer 12 BEIGE","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005629","Confirmed","A","kg"
"L-IPMMS04-W3.5G/I0003","L-IPMMS04-W3.5G/I0003","[L-IPMMS04-W3.5G] Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 04. BUZZ 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005409","Confirmed","A","Pc(s)"
"L-IPMMS04-W3.5G/I0003","MO-L-IPMMS04-BULK/I0003","[L-IPMMS04-BULK] wardah Instaperfect MATTITUDE Matte Stain Lipstick 04 BUZZ","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005654","Confirmed","A","kg"
"L-CHC03-MO/I0005","L-CHC03-MO/I0005","[L-CHC03-MO] MAKE OVER Color Hypnose Creamy Lipmatte 03 Allure 4.3 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005410","Confirmed","A","Pc(s)"
"L-CHC03-MO/I0005","MO-L-CHC03-BULK/I0005","[L-CHC03-BULK] Color Hypnose Creamy Lipmatte 03 Allure","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005642","Confirmed","A","kg"
"L-CHC06-MO/I0005","L-CHC06-MO/I0005","[L-CHC06-MO] MAKE OVER Color Hypnose Creamy Lipmatte 06 Kiss 4.3 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005411","Confirmed","A","Pc(s)"
"L-CHC06-MO/I0005","MO-L-CHC06-BULK/I0005","[L-CHC06-BULK] Color Hypnose Creamy Lipmatte 06 Kiss","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005651","Confirmed","A","kg"
"L-CHC01-MO/I0003","L-CHC01-MO/I0003","[L-CHC01-MO] MAKE OVER Color Hypnose Creamy Lipmatte 01 Charm 4.3 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005412","Confirmed","A","Pc(s)"
"L-CHC01-MO/I0003","MO-L-CHC01-BULK/I0003","[L-CHC01-BULK] Color Hypnose Creamy Lipmatte 01 Charm","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005652","Confirmed","A","kg"
"L-CHC03-MO/I0006","L-CHC03-MO/I0006","[L-CHC03-MO] MAKE OVER Color Hypnose Creamy Lipmatte 03 Allure 4.3 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005413","Confirmed","A","Pc(s)"
"L-CHC03-MO/I0006","MO-L-CHC03-BULK/I0006","[L-CHC03-BULK] Color Hypnose Creamy Lipmatte 03 Allure","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005650","Confirmed","A","kg"
"L-CHC07-MO/I0004","L-CHC07-MO/I0004","[L-CHC07-MO] MAKE OVER Color Hypnose Creamy Lipmatte 07 Temptation 4.3 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005414","Confirmed","A","Pc(s)"
"L-CHC07-MO/I0004","MO-L-CHC07-BULK/I0004","[L-CHC07-BULK] Color Hypnose Creamy Lipmatte 07 Temptation","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005653","Confirmed","A","kg"
"L-CHC09-MO/I0005","L-CHC09-MO/I0005","[L-CHC09-MO] MAKE OVER Color Hypnose Creamy Lipmatte 09 Undercover 4.3 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005415","Confirmed","A","Pc(s)"
"L-CHC09-MO/I0005","MO-L-CHC09-BULK/I0005","[L-CHC09-BULK] Color Hypnose Creamy Lipmatte 09 Undercover","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005644","Confirmed","A","kg"
"L-CHC10-MO/I0003","L-CHC10-MO/I0003","[L-CHC10-MO] MAKE OVER Color Hypnose Creamy Lipmatte 10 Bewitched 4.3 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005416","Confirmed","A","Pc(s)"
"L-CHC10-MO/I0003","MO-L-CHC10-BULK/I0003","[L-CHC10-BULK] Color Hypnose Creamy Lipmatte 10 Bewitched","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005640","Confirmed","A","kg"
"L-HSLWA-MO/I0006","L-HSLWA-MO/I0006","[L-HSLWA-MO] Make Over Hydrastay Smooth Lip Whip C01 Grace 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005417","Confirmed","A","Pc(s)"
"L-HSLWA-MO/I0006","MO-L-HSLWA-BULK/I0006","[L-HSLWA-BULK] Make Over Hydrastay Smooth Lip Whip C01 Grace","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005639","Confirmed","A","kg"
"L-HSLWE-MO/I0004","L-HSLWE-MO/I0004","[L-HSLWE-MO] Make Over Hydrastay Smooth Lip Whip C05 Swift 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005418","Confirmed","A","Pc(s)"
"L-HSLWE-MO/I0004","MO-L-HSLWE-BULK/I0004","[L-HSLWE-BULK] Make Over Hydrastay Smooth Lip Whip C05 Swift","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005627","Confirmed","A","kg"
"L-HSLWG-MO/I0005","L-HSLWG-MO/I0005","[L-HSLWG-MO] Make Over Hydrastay Smooth Lip Whip C07 Soirée 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005419","Confirmed","A","Pc(s)"
"L-HSLWG-MO/I0005","MO-L-HSLWG-BULK/I0005","[L-HSLWG-BULK] Make Over Hydrastay Smooth Lip Whip C07 Soirée","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005623","Confirmed","A","kg"
"L-HSLWH-MO/I0004","L-HSLWH-MO/I0004","[L-HSLWH-MO] Make Over Hydrastay Smooth Lip Whip C08 Devoted 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005420","Confirmed","A","Pc(s)"
"L-HSLWH-MO/I0004","MO-L-HSLWH-BULK/I0004","[L-HSLWH-BULK] Make Over Hydrastay Smooth Lip Whip C08 Devoted","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005625","Confirmed","A","kg"
"L-HSLWI-MO/I0006","L-HSLWI-MO/I0006","[L-HSLWI-MO] Make Over Hydrastay Smooth Lip Whip C09 Admire 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005421","Confirmed","A","Pc(s)"
"L-HSLWI-MO/I0006","MO-L-HSLWI-BULK/I0006","[L-HSLWI-BULK] Make Over Hydrastay Smooth Lip Whip C09 Admire","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005630","Confirmed","A","kg"
"L-HSLWL-MO/I0005","L-HSLWL-MO/I0005","[L-HSLWL-MO] Make Over Hydrastay Smooth Lip Whip C12 Detail 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005422","Confirmed","A","Pc(s)"
"L-HSLWL-MO/I0005","MO-L-HSLWL-BULK/I0005","[L-HSLWL-BULK] Make Over Hydrastay Smooth Lip Whip C12 Detail","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005626","Confirmed","A","kg"
"L-REMA02-W/I0005","L-REMA02-W/I0005","[L-REMA02-W] Wardah Exclusive Matte Lipstick 02 Magenta 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005423","Confirmed","A","Pc(s)"
"L-REMA02-W/I0005","MO-L-REMA02-BULK/I0005","[L-REMA02-BULK] Wardah Exclusive Matte Lipstick 02 Magenta","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005624","Confirmed","A","kg"
"L-REMA17-W/I0005","L-REMA17-W/I0005","[L-REMA17-W] Wardah Exclusive Matte Lipstick 17 Gorgeous Pink 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005424","Confirmed","A","Pc(s)"
"L-REMA17-W/I0005","MO-L-REMA17-BULK/I0005","[L-REMA17-BULK] Wardah Exclusive Matte Lipstick 17 Gorgeous Pink","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005618","Confirmed","A","kg"
"L-IPMMS02-W3.5G/I0005","L-IPMMS02-W3.5G/I0005","[L-IPMMS02-W3.5G] Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 02. NOBLE 3.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005425","Confirmed","A","Pc(s)"
"L-IPMMS02-W3.5G/I0005","MO-L-IPMMS02-BULK/I0005","[L-IPMMS02-BULK] Wardah Instaperfect MATTITUDE Matte Stain Lipstick 02 NOBLE","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005619","Confirmed","A","kg"
"L-LL09-W2.3G/I0003","L-LL09-W2.3G/I0003","[L-LL09-W2.3G] Wardah Lipstick Longlasting 09 Vibrant Red 2.3 g (Pc(s))","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005426","Confirmed","A","Pc(s)"
"L-LL09-W2.3G/I0003","MO-L-LLW0C9-BULK/I0003","[L-LLW0C9-BULK] Lipstick Long Lasting New 09 Wardah Bulk (Kg)","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005620","Confirmed","A","kg"
"L-HSLWC-MO/I0005","L-HSLWC-MO/I0005","[L-HSLWC-MO] Make Over Hydrastay Smooth Lip Whip C03 Poetic 6.5 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005427","Confirmed","A","Pc(s)"
"L-HSLWC-MO/I0005","MO-L-HSLWC-BULK/I0005","[L-HSLWC-BULK] Make Over Hydrastay Smooth Lip Whip C03 Poetic","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005615","Confirmed","A","kg"
"L-IMC017-MO6,5G/I0006","L-IMC017-MO6,5G/I0006","[L-IMC017-MO6,5G] MAKE OVER Intense Matte Lip Cream 017 Savvy 6,5 g (Pc(s))","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005428","Confirmed","A","Pc(s)"
"L-IMC017-MO6,5G/I0006","MO-L-IMC017-BULK/I0006","[L-IMC017-BULK] Make Over Intense Matte Lipcream 017","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005611","Confirmed","A","kg"
"L-IMC017-MO6,5G/I0007","L-IMC017-MO6,5G/I0007","[L-IMC017-MO6,5G] MAKE OVER Intense Matte Lip Cream 017 Savvy 6,5 g (Pc(s))","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005429","Confirmed","A","Pc(s)"
"L-IMC017-MO6,5G/I0007","MO-L-IMC017-BULK/I0007","[L-IMC017-BULK] Make Over Intense Matte Lipcream 017","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005609","Confirmed","A","kg"
"LB-EVFSG-W4G/I0010","LB-EVFSG-W4G/I0010","[LB-EVFSG-W4G] Wardah Everyday Fruity Sheer Lip Balm Grape 4 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005430","Confirmed","B","Pc(s)"
"LB-EVFSG-W4G/I0010","MO-LB-EVFSG-BULK/I0010","[LB-EVFSG-BULK] Wardah Everyday Fruity Sheer Lip Balm Grape","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005616","Confirmed","B","kg"
"LB-EVFSG-W4G/I0011","LB-EVFSG-W4G/I0011","[LB-EVFSG-W4G] Wardah Everyday Fruity Sheer Lip Balm Grape 4 g","S","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230005431","Confirmed","B","Pc(s)"
"LB-EVFSG-W4G/I0011","MO-LB-EVFSG-BULK/I0011","[LB-EVFSG-BULK] Wardah Everyday Fruity Sheer Lip Balm Grape","S","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005617","Confirmed","B","kg"
