timestamp,date_correction,coitem,odoo_code,fg_name,snfg,matter_code,matter,qty,line_name,brand,product_status,product_type,due,sub_category,series,date_done,is_done
2023-01-06 07:05,2022-12-26,B-PMT-MO11G,01595,MAKE OVER POWERSTAY MATTIFYING TRANSPARENT POWDER 11 G,B-PMT-MO11G/H0018,P,POWDER,1302,LPP02,MAKE OVER,EXISTING,LAUNCH,2022-12-27,FACE MAKE UP,POWERSTAY,2022-12-26,1
2023-01-06 07:05,2023-01-04,B-PMT-MO11G,01595,MAKE OVER POWERSTAY MATTIFYING TRANSPARENT POWDER 11 G,B-PMT-MO11G/H0019,P,POWDER,1302,PCP01,MAKE OVER,EXISTING,LAUNCH,2023-01-05,FACE MAKE UP,POWERSTAY,2023-01-04,1
2023-01-06 07:05,2022-12-28,B-PT01-MO35G,00557,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 01 PORCELAIN 35 G (PC(S)),B-PT01-MO35G/H0062,P,POWDER,1598,LPP02,MAKE OVER,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,NO SERIES MAKE OVER,2022-12-28,1
2023-01-06 07:05,2023-01-03,B-PT01-MO35G,00557,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 01 PORCELAIN 35 G (PC(S)),B-PT01-MO35G/I0001,P,POWDER,1632,LPP02,MAKE OVER,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,NO SERIES MAKE OVER,2023-01-03,1
2023-01-06 07:05,2022-12-27,B-PT02-MO35G,00558,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 02 ROSY 35 G (PC(S)),B-PT02-MO35G/H0048,P,POWDER,1632,LPP02,MAKE OVER,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,NO SERIES MAKE OVER,2022-12-27,1
2023-01-06 07:05,2022-12-30,B-PT02-MO35G,00558,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 02 ROSY 35 G (PC(S)),B-PT02-MO35G/H0049,P,POWDER,1632,LPP03,MAKE OVER,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,NO SERIES MAKE OVER,2022-12-30,1
2023-01-06 07:05,2023-01-05,B-PT02-MO35G,00558,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 02 ROSY 35 G (PC(S)),B-PT02-MO35G/I0001,P,POWDER,136,LPP03,MAKE OVER,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,NO SERIES MAKE OVER,2023-01-05,1
2023-01-06 07:05,2023-01-03,B-PT02-MO35G,00558,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 02 ROSY 35 G (PC(S)),B-PT02-MO35G/I0001,P,POWDER,1564,LPP03,MAKE OVER,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,NO SERIES MAKE OVER,2023-01-05,1
2023-01-06 07:05,2023-01-05,B-PT04-MO35G,00560,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 04 TOFFEE 35 G (PC(S)),B-PT04-MO35G/BSH0003,P,POWDER,102,LPP02,MAKE OVER,EXISTING,LAUNCH,2023-01-07,FACE MAKE UP,NO SERIES MAKE OVER,2023-01-05,1
2023-01-06 07:05,2022-12-21,B-PT06-MO35G,01651,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 06 BUTTERMILK 35 G,B-PT06-MO35G/BSH0003,P,POWDER,170,LPP02,MAKE OVER,EXISTING,LAUNCH,2022-12-23,FACE MAKE UP,NO SERIES MAKE OVER,2022-12-21,1
2023-01-06 07:05,2022-12-28,B-PT06-MO35G,01651,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 06 BUTTERMILK 35 G,B-PT06-MO35G/H0051,P,POWDER,1598,LPP02,MAKE OVER,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,NO SERIES MAKE OVER,2022-12-28,1
2023-01-06 07:05,2022-12-30,B-PT06-MO35G,01651,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 06 BUTTERMILK 35 G,B-PT06-MO35G/H0052,P,POWDER,1598,LPP02,MAKE OVER,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,NO SERIES MAKE OVER,2022-12-30,1
2023-01-06 07:05,2023-01-03,B-PT06-MO35G,01651,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 06 BUTTERMILK 35 G,B-PT06-MO35G/I0001,P,POWDER,1632,LPP02,MAKE OVER,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,NO SERIES MAKE OVER,2023-01-03,1
2023-01-06 07:05,2022-12-27,B-PT07-MO35G,01652,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 07 VANILLA 35 G,B-PT07-MO35G/H0038,P,POWDER,1598,LPP02,MAKE OVER,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,NO SERIES MAKE OVER,2022-12-27,1
2023-01-06 07:05,2022-12-29,B-PT07-MO35G,01652,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 07 VANILLA 35 G,B-PT07-MO35G/H0039,P,POWDER,1598,LPP02,MAKE OVER,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,NO SERIES MAKE OVER,2022-12-29,1
2023-01-06 07:05,2023-01-02,B-PT07-MO35G,01652,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 07 VANILLA 35 G,B-PT07-MO35G/H0040,P,POWDER,1598,LPP02,MAKE OVER,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,NO SERIES MAKE OVER,2023-01-02,1
2023-01-06 07:05,2022-12-26,B-R3L01LB-W,02387,WARDAH LIGHTENING MATTE POWDER 01 LIGHT BEIGE 20 G,B-R3L01LB-W/H0078,P,POWDER,4732,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-27,FACE MAKE UP,LIGHTENING,2022-12-26,1
2023-01-06 07:05,2023-01-03,B-R3L01LB-W,02387,WARDAH LIGHTENING MATTE POWDER 01 LIGHT BEIGE 20 G,B-R3L01LB-W/I0001,P,POWDER,4872,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-05,FACE MAKE UP,LIGHTENING,2023-01-03,1
2023-01-06 07:05,2023-01-04,B-R3L01LB-W,02387,WARDAH LIGHTENING MATTE POWDER 01 LIGHT BEIGE 20 G,B-R3L01LB-W/I0002,P,POWDER,252,PNP03,WARDAH,EXISTING,LAUNCH,2023-01-05,FACE MAKE UP,LIGHTENING,2023-01-04,1
2023-01-06 07:05,2023-01-03,B-R3L01LB-W,02387,WARDAH LIGHTENING MATTE POWDER 01 LIGHT BEIGE 20 G,B-R3L01LB-W/I0002,P,POWDER,4620,PNP03,WARDAH,EXISTING,LAUNCH,2023-01-05,FACE MAKE UP,LIGHTENING,2023-01-04,1
2023-01-06 07:05,2022-12-20,B-R3L02B-W,02388,WARDAH LIGHTENING MATTE POWDER 02 BEIGE 20 G,B-R3L02B-W/H0068,P,POWDER,4956,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-22,FACE MAKE UP,LIGHTENING,2022-12-20,1
2023-01-06 07:05,2022-12-21,B-R3L02B-W,02388,WARDAH LIGHTENING MATTE POWDER 02 BEIGE 20 G,B-R3L02B-W/H0069,P,POWDER,5040,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-22,FACE MAKE UP,LIGHTENING,2022-12-21,1
2023-01-06 07:05,2022-12-30,B-R3L02B-W,02388,WARDAH LIGHTENING MATTE POWDER 02 BEIGE 20 G,B-R3L02B-W/H0070,P,POWDER,5124,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-31,FACE MAKE UP,LIGHTENING,2022-12-30,1
2023-01-06 07:05,2023-01-04,B-R3L02B-W,02388,WARDAH LIGHTENING MATTE POWDER 02 BEIGE 20 G,B-R3L02B-W/I0001,P,POWDER,5040,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,LIGHTENING,2023-01-04,1
2023-01-06 07:05,2023-01-04,B-R3L02B-W,02388,WARDAH LIGHTENING MATTE POWDER 02 BEIGE 20 G,B-R3L02B-W/I0002,P,POWDER,5124,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,LIGHTENING,2023-01-04,1
2023-01-06 07:05,2023-01-04,B-R3L02B-W,02388,WARDAH LIGHTENING MATTE POWDER 02 BEIGE 20 G,B-R3L02B-W/I0003,P,POWDER,2688,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,LIGHTENING,2023-01-05,1
2023-01-06 07:05,2023-01-05,B-R3L02B-W,02388,WARDAH LIGHTENING MATTE POWDER 02 BEIGE 20 G,B-R3L02B-W/I0003,P,POWDER,2408,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,LIGHTENING,2023-01-05,1
2023-01-06 07:05,2023-01-05,B-R3L03I-W,02389,WARDAH LIGHTENING MATTE POWDER 03 IVORY 20 G,B-R3L03I-W/BSH0005,P,POWDER,308,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-07,FACE MAKE UP,LIGHTENING,2023-01-05,1
2023-01-06 07:05,2022-12-22,B-R3L03I-W,02389,WARDAH LIGHTENING MATTE POWDER 03 IVORY 20 G,B-R3L03I-W/H0042,P,POWDER,4648,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-23,FACE MAKE UP,LIGHTENING,2022-12-22,1
2023-01-06 07:05,2022-12-22,B-R3L03I-W,02389,WARDAH LIGHTENING MATTE POWDER 03 IVORY 20 G,B-R3L03I-W/H0043,P,POWDER,4648,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-26,FACE MAKE UP,LIGHTENING,2022-12-22,1
2023-01-06 07:05,2022-12-27,B-R3L03I-W,02389,WARDAH LIGHTENING MATTE POWDER 03 IVORY 20 G,B-R3L03I-W/H0044,P,POWDER,4648,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-29,FACE MAKE UP,LIGHTENING,2022-12-27,1
2023-01-06 07:05,2022-12-28,B-R3L04N-W,02390,WARDAH LIGHTENING MATTE POWDER 04 NATURAL 20 G,B-R3L04N-W/H0060,P,POWDER,4872,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,LIGHTENING,2022-12-28,1
2023-01-06 07:05,2022-12-29,B-R3L04N-W,02390,WARDAH LIGHTENING MATTE POWDER 04 NATURAL 20 G,B-R3L04N-W/H0061,P,POWDER,784,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,LIGHTENING,2022-12-29,1
2023-01-06 07:05,2022-12-28,B-R3L04N-W,02390,WARDAH LIGHTENING MATTE POWDER 04 NATURAL 20 G,B-R3L04N-W/H0061,P,POWDER,4032,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,LIGHTENING,2022-12-29,1
2023-01-06 07:05,2022-12-29,B-R3L04N-W,02390,WARDAH LIGHTENING MATTE POWDER 04 NATURAL 20 G,B-R3L04N-W/H0062,P,POWDER,4872,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-30,FACE MAKE UP,LIGHTENING,2022-12-29,1
2023-01-06 07:05,2022-12-29,B-R3L04N-W,02390,WARDAH LIGHTENING MATTE POWDER 04 NATURAL 20 G,B-R3L04N-W/H0063,P,POWDER,4872,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-31,FACE MAKE UP,LIGHTENING,2022-12-29,1
