"Korporat Code","Name","Net Weight"
"P-SCPIW-KA","Sustainable Package - Invigorating Waterfall","0.0"
"P-SCPRO-KA","Sustainable Package - Revered Oud","0.0"
"P-SCPTB-KA","Sustainable Package - True Brotherhood","0.0"
"SRM-ASB-TA","TAVI Acne Spot Blue Treatment 20 ml","0.0"
"BO-JBPP-TA","TAVI Blush Pinkish Peach","0.0"
"BO-JBPR-TA","TAVI Blush Pinkish Red","0.0"
"BO-JBRB-TA","TAVI Blush Reddish Brown","0.0"
"EB-BLS01-TA","TAVI Eyebrow Matic 3in1 Brow Laminate & Sculpt Shade 01 2 g","2.0"
"EB-BLS02-TA","TAVI Eyebrow Matic 3in1 Brow Laminate & Sculpt Shade 02 2 g","2.0"
"EB-BLS03-TA","TAVI Eyebrow Matic 3in1 Brow Laminate & Sculpt Shade 03 2 g","2.0"
"P-FP-TA","TAVI Festive Package 2023","0.0"
"SS-LDSB-TA","TAVI Liquid Dreamy Skin Blur Sunscreen 50 ml","0.0"
"SRM-MHA-TA","TAVI Multipathway Hyperpigmentation Ampoule 20 ml","0.0"
"CON-PBS01-TA","TAVI Pigment Burst Serum Concealer Shade 01 8 ml","0.0"
"CON-PBS02-TA","TAVI Pigment Burst Serum Concealer Shade 02 8 ml","0.0"
"CON-PBS03-TA","TAVI Pigment Burst Serum Concealer Shade 03 8 ml","0.0"
"CON-PBS04-TA","TAVI Pigment Burst Serum Concealer Shade 04 8 ml","0.0"
"CON-PBS05-TA","TAVI Pigment Burst Serum Concealer Shade 05 8 ml","0.0"
"L-SLCL01-TA","TAVI Sleek Lip Colorchanging Luminizer Shade 01 7 ml","0.0"
"L-SLCL02-TA","TAVI Sleek Lip Colorchanging Luminizer Shade 02 7 ml","0.0"
"L-SLCL03-TA","TAVI Sleek Lip Colorchanging Luminizer Shade 03 7 ml","0.0"
"B-SSOL-TA","TAVI Smooth + Set Optimizer Powder Light","12.0"
"B-SSOM-TA","TAVI Smooth + Set Optimizer Powder Medium","12.0"
"B-SSON-TA","TAVI Smooth + Set Optimizer Powder Natural","12.0"
"B-SSOT-TA","TAVI Smooth + Set Optimizer Powder Tan","12.0"
"HBW-TBWN3C-BD","TESTER Biodef Natural Protection Mint + Green Tea Body Wash 60 ml","63.0"
"HBW-TBWN3A-BD","TESTER Biodef Natural Protection Mint + Sea Salt Body Wash 60 ml","63.0"
"HBW-TBWN3D-BD","TESTER Biodef Natural Protection Mint + Yuzu Body Wash 60 ml","63.0"
"SRM-RS-TA","Tavi 1% Encapsulated Retinol + Peptide Slow Aging Signs Serum","30.0"
"SRM-NS-TA","Tavi 10% Niacinamide + Zinc Acne Solution Serum 30 ml","0.0"
"FT-PHPRA-TA","Tavi 2 Phase Pre Acne Toner 100 ml","104.0"
"FT-GT-TA","Tavi 5 % Natural PHA + BHA Retexture Toner 100 ml","100.0"
"FW-AG-TA","Tavi Amino Gentle Cleanser 100 ml","106.64"
"BO-CPFTLB-TA","Tavi Color Play Face Tint Love Bites 9 g","9.0"
"BO-CPFTM-TA","Tavi Color Play Face Tint Moonchild 9 g","9.0"
"BO-CPFTST-TA","Tavi Color Play Face Tint Starburst 9 g","9.0"
"FA-CPFTSN-TA","Tavi Color Play Face Tint Sunset Nectar 9 g","9.0"
"FA-CPFTSL-TA","Tavi Color Play Face Tint Sunshine Love 9 g","9.0"
"BO-CPFTW-TA","Tavi Color Play Face Tint Wallflower 9 g","9.0"
"REM-GOC-TA","Tavi Gel to Oil 1st Cleanser 100 ml","83.0"
"L-MIMAN-TA","Tavi Mad In Matte Lip Cream Andromeda 7 g","7.0"
"L-MIMAU-TA","Tavi Mad In Matte Lip Cream Aurora 7 g","7.0"
"L-MIMGA-TA","Tavi Mad In Matte Lip Cream Gaia 7 g","7.0"
"L-MIMHA-TA","Tavi Mad In Matte Lip Cream Halley 7 g","7.0"
"L-MIMJU-TA","Tavi Mad In Matte Lip Cream Juno 7 g","7.0"
"L-MIMLU-TA","Tavi Mad In Matte Lip Cream Luna 7 g","7.0"
"L-MIMNO-TA","Tavi Mad In Matte Lip Cream Nova 7 g","7.0"
"L-MIMPA-TA","Tavi Mad In Matte Lip Cream Pandora 7 g","7.0"
"L-MIMPH-TA","Tavi Mad In Matte Lip Cream Phoebe 7 g","7.0"
"L-MIMPOL-TA","Tavi Mad In Matte Lip Cream Polaris 7 g","7.0"
"L-MIMPOR-TA","Tavi Mad In Matte Lip Cream Portia 7 g","7.0"
"L-MIMST-TA","Tavi Mad In Matte Lip Cream Stellar 7 g","7.0"
"SRM-SC-TA","Tavi Plant-Based Squalane + Ceramide Moisture Boost Serum 30 ml","0.0"
"FMI-US3IN1-TA","Tavi Urban Shield 3 in 1 Super Fine Mist 90 ml","90.0"
"ACRL-TB-MO","Tester Bar Make Over","1.0"
"TWC-TCCLPF01-W","Tester Colek Wardah Colorfit Powder Foundation 01 5 g","5.0"
"TWC-TCCLPF02-W","Tester Colek Wardah Colorfit Powder Foundation 02 5 g","5.0"
"TWC-TCCLPF03-W","Tester Colek Wardah Colorfit Powder Foundation 03 5 g","5.0"
"TWC-TCCLPF04-W","Tester Colek Wardah Colorfit Powder Foundation 04 5 g","5.0"
"TWC-TCCLPF05-W","Tester Colek Wardah Colorfit Powder Foundation 05 5 g","5.0"
"TWC-TCCLPF06-W","Tester Colek Wardah Colorfit Powder Foundation 06 5 g","5.0"
"TWC-TCCLPF07-W","Tester Colek Wardah Colorfit Powder Foundation 07 5 g","5.0"
"TWC-TCCLPF08-W","Tester Colek Wardah Colorfit Powder Foundation 08 5 g","5.0"
"TWC-TCE01-W","Tester Colek Wardah Exclusive TWC 01 5 g","5.0"
"TWC-TCE02-W","Tester Colek Wardah Exclusive TWC 02 5 g","5.0"
"TWC-TCE03-W","Tester Colek Wardah Exclusive TWC 03 5 g","5.0"
"TWC-TCE04-W","Tester Colek Wardah Exclusive TWC 04 5 g","5.0"
"TC-TCLPF01-W","Tester Colek Wardah Lightening Powder Foundation 01 5 g","5.0"
"TC-TCLPF02-W","Tester Colek Wardah Lightening Powder Foundation 02 5 g","5.0"
"TC-TCLPF03-W","Tester Colek Wardah Lightening Powder Foundation 03 5 g","5.0"
"TC-TCLPF04-W","Tester Colek Wardah Lightening Powder Foundation 04 5 g","5.0"
"L-TMLC-OMG","Tester OMG OH MY GLAM Matte Kiss Lip Cream 01-12 42 g","42.0"
"A-W2MG-W40ML","Tester Wardah Acne Perfecting Moisturizer Gel 40 ml","0.0"
"A-W2TT-W100ML","Tester Wardah Acne Pore Tightening Toner 100 ml","0.0"
"A-W2TG-W15ML","Tester Wardah Acne Treatment Gel 15 ml","0.0"
"A-W2ATG-15ML","Tester Wardah Acne Treatment Gel 15 ml","0.0"
"FT-W2NO-W150ML","Tester Wardah Hydrating Toner Normal To Oily 150 ml","0.0"
"HBL-W2L1-W150ML","Tester Wardah Lightening Body Lotion 150 ml","0.0"
"MZ-W2M2-W150ML","Tester Wardah Olive Oil for Massage 150 ml","0.0"
"MZ-W2M1-W50ML","Tester Wardah Pure Olive Oil 50 ml","0.0"
"M-W2GT-W40ML","Tester Wardah Sunscreen Gel SPF 30 40 ml","0.0"
"EB-TS-EM3.3GR","Top Secret Eyebrow","0.0"
"FTR-NMTW-WBH","Totok Wajah (NM)","0.0"
"MY-PRFRELF01-W","Twin Pack Malaysia Wardah Exclusive Liquid Foundation 01 Light Beige 20 ml","0.0"
"MY-PRFRELF02-W","Twin Pack Malaysia Wardah Exclusive Liquid Foundation 02 Sheer Pink 20 ml","0.0"
"MY-PRTCRE02-W","Twin Pack Malaysia Wardah Exclusive Two Way Cake 02 Light Beige 12 g","24.0"
"MY-PRTCRE04-W","Twin Pack Malaysia Wardah Exclusive Two Way Cake 04 Natural 12 g","24.0"
"P-CSC1-W","Ultimate Glow Essentials Hampers","0.0"
"L-UHKP001-MO2,5G","Ultra Hi-Matte Lips. 001 King of Pink, 2.5 gr","2.5"
"L-UHPA002-MO2,5G","Ultra Hi-Matte Lips. 002 Pink Alcatraz, 2.5 gr","2.5"
"L-UHSR003-MO2,5G","Ultra Hi-Matte Lips. 003 Sophist Red, 2.5 gr","2.5"
"L-UHRH004-MO2,5G","Ultra Hi-Matte Lips. 004 Red Heatwave, 2.5 gr","2.5"
"L-UHCR005-MO2,5G","Ultra Hi-Matte Lips. 005 Champagne Rose, 2.5 gr","2.5"
"L-UHSB006-MO2,5G","Ultra Hi-Matte Lips. 006 Silky Blonde, 2.5 gr","2.5"
"L-UHTP007-MO2,5G","Ultra Hi-Matte Lips. 007 Think Pink, 2.5 gr","2.5"
"L-UHRR008-MO2,5G","Ultra Hi-Matte Lips. 008 Runway Rebel 2,5 g","2.5"
"L-UHF009-MO2,5G","Ultra Hi-Matte Lips. 009 Foxy 2,5 g","2.5"
"L-UHS010-MO2,5G","Ultra Hi-Matte Lips. 010 Smooch 2,5 g","2.5"
"L-UHBB011-MO2,5G","Ultra Hi-Matte Lips. 011 Baby Bombshell 2,5 g","2.5"
"L-UHE012-MO2,5G","Ultra Hi-Matte Lips. 012 Envy 2,5 g","2.5"
"L-UHOP013-MO2,5G","Ultra Hi-Matte Lips. 013 Orange Pop 2,5 g","2.5"
"L-UHUR014-MO2,5G","Ultra Hi-Matte Lips. 014 Urban Rouge 2,5 g","2.5"
"L-UHFF015-MO2,5G","Ultra Hi-Matte Lips. 015 Fame Fatale 2,5 g","2.5"
"CON-CPADC01-W","WARDAH CRYSTALLURE Precious All Day Corrective Concealer 11 LIGHT 1.9 ml","2.268"
"CON-CPADC02-W","WARDAH CRYSTALLURE Precious All Day Corrective Concealer 12 BEIGE1.9 ml","2.4408"
"B-CPGR01-W","WARDAH CRYSTALLURE Precious Glow Radiance Powder 12 IVORY 18 g","20.0"
"B-CPGR02-W","WARDAH CRYSTALLURE Precious Glow Radiance Powder 13 BEIGE 18 g","20.0"
"L-CPRLC01-W","WARDAH CRYSTALLURE Precious Liquid Lip Couture 01 Royale 6.5 g","6.5"
"L-CPRLC02-W","WARDAH CRYSTALLURE Precious Liquid Lip Couture 02 Sophistique 6.5 g","6.5"
"L-CPRLC03-W","WARDAH CRYSTALLURE Precious Liquid Lip Couture 03 Grandiose 6.5 g","6.5"
"L-CPRLC04-W","WARDAH CRYSTALLURE Precious Liquid Lip Couture 04 Haute 6.5 g","6.5"
"L-CPRLC05-W","WARDAH CRYSTALLURE Precious Liquid Lip Couture 05 Luxe 6.5 g","6.5"
"BO-CPLP-W","WARDAH CRYSTALLURE Precious Lustre Prism Blush 10 g","12.0"
"A-CGW1-W60ML","Wardah Acne Cleansing Gel 60 ml","54.0"
"A-W0FP-W25GR","Wardah Acne Face Powder 25 gr (Pc(s))","25.0"
"A-W1FS-W60ML","Wardah Acne Gentle Scrub 60 ml","52.8"
"A-W1TT-W100ML","Wardah Acne Pore Tightening Toner 100 ml","100.0"
"A-W1TG-W15ML","Wardah Acne Treatment Gel 15 ml","13.14"
"SRM-ASRM-W","Wardah Acnederm Acne Care Serum 15 ml","15.9"
"A-SATG-W15ML","Wardah Acnederm Acne Spot Treatment Gel 15 ml (Pc(s))","15.3"
"A-DM-W40ML","Wardah Acnederm Day Moisturizer 40 ml (Pc(s))","37.32"
"A-FP-W20G","Wardah Acnederm Face Powder 20 g (Pc(s))","20.0"
"P-AHRKBJ-W","Wardah Acnederm Hampers Ramadan untuk Kulit Bebas Jerawat","0.0"
"A-NTM-W40ML","Wardah Acnederm Night Treatment Moisturizer 40 ml (Pc(s))","40.0"
"A-BPCB-W20G","Wardah Acnederm Pore Blackhead Balm 20 g (Pc(s))","20.0"
"A-PRT-W100ML","Wardah Acnederm Pore Refining Toner 100 ml (Pc(s))","100.1"
"A-PFC-W60ML","Wardah Acnederm Pure Foaming Cleanser 60 ml (Pc(s))","60.84"
"MA-ACN-W","Wardah Acnederm Sheet Mask 20 ml","0.0"
"MA-MSAR-W","Wardah Acnederm SuperSerum Mask 20 ml","20.4"
"SRM-ATTSO-W","Wardah Acnederm Tea Tree Serum Oil 10 ml","10.0"
"S-ADN3-W","Wardah Anti Dandruff Shampoo 160 ml","162.32"
"S-A1SEC-W","Wardah Anti Dandruff Shampoo 170 ml","172.465"
"S-RA1SEC-W","Wardah Anti Dandruff Shampoo 170 ml","172.465"
"S-A1-W170ML","Wardah Anti Dandruff Shampoo 170 ml (pc(s))","172.465"
"S-A1GWP-W170ML","Wardah Anti Dandruff Shampoo 170 ml + GWP Sisir","170.0"
"S-ADN2-W","Wardah Anti Dandruff Shampoo 325 ml","325.0"
"D-NSAP-W","Wardah Anti-Perspirant Deodorant 60 ml","0.0"
"P-RY-W","Wardah BTyS (Behind The youthSkin) Package","0.0"
"BO-W1A-W4GR","Wardah Blush On A 4 gr","4.0"
"BO-W1B-W4GR","Wardah Blush On B 4 gr","4.0"
"BO-W1C-W4GR","Wardah Blush On C 4 gr","4.0"
"BO-W0D-W4GR","Wardah Blush On D 4 gr","4.0"
"BP-W0BME-W200ML","Wardah Body Mist ETERNAL 200 ml","200.0"
"BP-W0BMF-W200ML","Wardah Body Mist FLAME 200 ml","200.0"
"BP-W0BMI-W200ML","Wardah Body Mist INNOCENCE 200 ml","200.0"
"BP-W0BMS-W200ML","Wardah Body Mist SHINE 200 ml","200.0"
"BP-W0BMSR-W200ML","Wardah Body Mist SPARKS 200 ml","200.0"
"ES-BPBLU-W14GR","Wardah Body Painting Biru 14 gr (Pc(s))","14.0"
"ES-BPG-W14GR","Wardah Body Painting Hijau Tua 14 gr (Pc(s))","14.0"
"ES-BPBLC-W14GR","Wardah Body Painting Hitam 14 gr (Pc(s))","14.0"
"ES-BPY-W14GR","Wardah Body Painting Kuning 14 gr (Pc(s))","14.0"
"ES-BPR-W14GR","Wardah Body Painting Merah Tua 14 gr (Pc(s))","14.0"
"P-CSLAW-W","Wardah Bundling Colorfit Series Look A - Watson","1.0"
"P-CSLBD-W","Wardah Bundling Colorfit Series Look B - Dandan","1.0"
"P-CSLBG-W","Wardah Bundling Colorfit Series Look B - Guardian","1.0"
"P-BCSDCFW-W","Wardah Bundling Crystal Secret Brightening Day Cream 15 ml + NFS Wardah Crystal Secret Foaming Cleanser with Natural AHA+PHA 3 ml","0.0"
"P-BHRFWSRM-W","Wardah Bundling Hydra Rose gel-to-foam Cleanser 3 ml + Hydra Rose Micro Gel Serum 1.5 ml","0.0"
"TWC-BIPPF11-W","Wardah Bundling Instaperfect MATTE FIT Powder Foundation 11. Fair 13 g + Refill","1.0"
"TWC-BIPPF12-W","Wardah Bundling Instaperfect MATTE FIT Powder Foundation 12. Ivory 13 g + Refill","1.0"
"TWC-BIPPF13-W","Wardah Bundling Instaperfect MATTE FIT Powder Foundation 13. Beige 13 g + Refill","1.0"
"TWC-BIPPF14-W","Wardah Bundling Instaperfect MATTE FIT Powder Foundation 14. Créme 13 g + Refill","1.0"
"CUS-IPMB11R-W","Wardah Bundling Instaperfect MINERALIGHT MATTE BB Cushion 11. FAIR 15 g + Refill","1.0"
"CUS-IPMB12R-W","Wardah Bundling Instaperfect MINERALIGHT MATTE BB Cushion 12. IVORY 15 g + Refill","1.0"
"CUS-IPMB13R-W","Wardah Bundling Instaperfect MINERALIGHT MATTE BB Cushion 13. BEIGE 15 g + Refill","1.0"
"CUS-IPMB14R-W","Wardah Bundling Instaperfect MINERALIGHT MATTE BB Cushion 14. CRÉME 15 g + Refill","1.0"
"P-LBBLP02-W","Wardah Bundling Lightening BB Cream Light 15 ml + Lightening Loose Powder 02 2.5 g","1.0"
"P-LBBLP03-W","Wardah Bundling Lightening BB Cream Light 15 ml + Lightening Loose Powder 03 2.5 g","1.0"
"FW-NFSLWF-W","Wardah Bundling Lightening Day Cream 20 ml + NFS Wardah Lightening Whip Facial Foam 5 ml","0.0"
"TC-BR2LLF01-W","Wardah Bundling Lightening Two Way Cake Light Feel 01 Light Beige 12 g","12.0"
"TC-BR2LLF02-W","Wardah Bundling Lightening Two Way Cake Light Feel 02 Golden Beige 12 g","12.0"
"TC-BR2LLF03-W","Wardah Bundling Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g","12.0"
"TC-BR2LLF04-W","Wardah Bundling Lightening Two Way Cake Light Feel 04 Natural 12 g","12.0"
"TC-BR2LLF05-W","Wardah Bundling Lightening Two Way Cake Light Feel 05 Beige 12 g","12.0"
"TC-BR2LLF06-W","Wardah Bundling Lightening Two Way Cake Light Feel 06 Ivory 12 g","12.0"
"TC-BR2LLF07-W","Wardah Bundling Lightening Two Way Cake Light Feel 07 Honey Beige 12 g","12.0"
"P-NFSHRCVPF11C-W","Wardah Bundling NFS Hydra Rose gel-to-foam Cleanser 2 ml + Hydra Rose Micro Gel Serum 2 ml + Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g","0.0"
"P-NFSHRCVPF22N-W","Wardah Bundling NFS Hydra Rose gel-to-foam Cleanser 2 ml + Hydra Rose Micro Gel Serum 2 ml + Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g","0.0"
"P-NFSHRCVPF23W-W","Wardah Bundling NFS Hydra Rose gel-to-foam Cleanser 2 ml + Hydra Rose Micro Gel Serum 2 ml + Wardah Colorfit Velvet Powder Foundation 23W Warm Ivory 11 g","0.0"
"P-NFSHRCVPF32N-W","Wardah Bundling NFS Hydra Rose gel-to-foam Cleanser 2 ml + Hydra Rose Micro Gel Serum 2 ml + Wardah Colorfit Velvet Powder Foundation 32N Neutral Beige 11 g","0.0"
"P-NFSHRIPMMBBC11-W","Wardah Bundling NFS Hydra Rose gel-to-foam Cleanser 2 ml + Hydra Rose Micro Gel Serum 2 ml + Wardah Instaperfect MINERALIGHT MATTE BB Cushion 11. FAIR 15 g","0.0"
"P-NFSHRIPMMBBC12-W","Wardah Bundling NFS Hydra Rose gel-to-foam Cleanser 2 ml + Hydra Rose Micro Gel Serum 2 ml + Wardah Instaperfect MINERALIGHT MATTE BB Cushion 12. IVORY 15 g","0.0"
"P-NFSHRIPMMBBC13-W","Wardah Bundling NFS Hydra Rose gel-to-foam Cleanser 2 ml + Hydra Rose Micro Gel Serum 2 ml + Wardah Instaperfect MINERALIGHT MATTE BB Cushion 13. BEIGE 15 g","0.0"
"P-NFSHRIPMMBBC14-W","Wardah Bundling NFS Hydra Rose gel-to-foam Cleanser 2 ml + Hydra Rose Micro Gel Serum 2 ml + Wardah Instaperfect MINERALIGHT MATTE BB Cushion 14. CRÉME 15 g","0.0"
"P-NDASD-W","Wardah Bundling Nature Daily Aloe Series - Dandan","1.0"
"P-NDASG-W","Wardah Bundling Nature Daily Aloe Series - Guardian","1.0"
"FW-PBCFBSS-W","Wardah Bundling PBCF Brightening + Smoothing 100 ml Gratis NFS Wardah Shampoo 10 ml","1.0"
"M-PBNSB15-W","Wardah Bundling PBM Normal Skin 20 ml Gratis NFS PBCF Brightening + Smoothing 15 ml","13.16"
"M-PBSPFB15-W","Wardah Bundling PBM SPF 28 20 ml Gratis NFS PBCF Brightening + Oil Control 15 ml","1.0"
"P-BPBCFOSPF-W","Wardah Bundling Perfect Bright Creamy Foam Oil Control 100 ml + Perfect Bright Moisturizer SPF 28 Sachet 3 ml","0.0"
"P-BPBCFSPF-W","Wardah Bundling Perfect Bright Creamy Foam Smoothing 100 ml + Perfect Bright Moisturizer SPF 28 Sachet 3 ml","0.0"
"P-WSW-W","Wardah Bundling White Secret - Watson","1.0"
"SRM-RCD-W","Wardah C Defense Serum Revamp 17 ml","0.0"
"DDC-CDL-W20ML","Wardah C-Defense DD Cream Light 20 ml (Pc(s))","20.0"
"DDC-CDN-W20ML","Wardah C-Defense DD Cream Natural 20 ml (Pc(s))","20.0"
"REM-CDDCB-W","Wardah C-Defense Deep Cleansing Balm 50 ml","0.0"
"FM-CDEB-W","Wardah C-Defense Energizing Bubble Mask 30 ml","30.0"
"FW-CD-W100ML","Wardah C-Defense Energizing Creamy Wash 100 ml (Pc(s))","90.0"
"FW-CD-W60ML","Wardah C-Defense Energizing Creamy Wash 60 ml (Pc(s))","54.0"
"FW-CDEWN2-W","Wardah C-Defense Energizing Whip Foam 100 ml","101.75"
"FW-CDEWN1-W","Wardah C-Defense Energizing Whip Foam 50 ml","50.875"
"FMI-CDFM-W55ML","Wardah C-Defense Face Mist 55 ml (Pc(s))","55.0"
"M-CDMM-W","Wardah C-Defense Mousse Moisturizer 30 g","30.0"
"P-CD1E-W","Wardah C-Defense Package 1","1.0"
"P-CD2E-W","Wardah C-Defense Package 2","1.0"
"P-CDPA-W","Wardah C-Defense Pouch Package A","1.0"
"P-CDPB-W","Wardah C-Defense Pouch Package B","1.0"
"SRM-CDSI-W","Wardah C-Defense Serum 17 ml","18.36"
"SRM-CD-W17ML","Wardah C-Defense Serum 17 ml (Pc(s))","16.66"
"MA-CDF-W","Wardah C-Defense Sheet Mask 20 ml","20.4"
"FM-CDS-W","Wardah C-Defense Sleeping Mask 30 g","30.0"
"FM-PBTUWC-W","Wardah C-Defense Waterclay Mask 30 g","30.0"
"WR-0133-01","Wardah C-Defense Whip Moisturizer 30 ml","0.0"
"MA-MSCD-W","Wardah C-defense SuperSerum Mask 20 ml","20.4"
"MA-MSCDP-W","Wardah C-defense SuperSerum Mask 20 ml <SFG>","20.4"
"ES-CLPNB-W","Wardah COLORFIT QUAD EYE PALETTE 01 BRUNETTE DAWN 1.8 g","1.8"
"ES-CLPPB-W","Wardah COLORFIT QUAD EYE PALETTE 02 ROSÉ AURORA 1.8 g","1.8"
"ES-CLPWP-W","Wardah COLORFIT QUAD EYE PALETTE 03 SUNLIT BLAZE 1.8 g","1.8"
"TC-CPLS01-W","Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 11 FAIR 12 g","12.0"
"TC-CPLS02-W","Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 12 IVORY 12 g","12.0"
"TC-CPLS03-W","Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 13 BEIGE 12 g","12.0"
"TC-CPLS04-W","Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 14 CREME 12 g","12.0"
"TC-CPLSRFA-W","Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation Refill 11 FAIR 12 g","12.0"
"TC-CPLSRIV-W","Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation Refill 12 IVORY 12 g","12.0"
"TC-CPLSRBEI-W","Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation Refill 13 BEIGE 12 g","12.0"
"TC-CPLSRCRE-W","Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation Refill 14 CREME 12 g","12.0"
"L-CPMCLS01-W","Wardah CRYSTALLURE Precious Matte Couture Lacquer Stick 01 3.8 g","3.8"
"L-CPMCLS02-W","Wardah CRYSTALLURE Precious Matte Couture Lacquer Stick 02 3.8 g","3.8"
"L-CPMCLS03-W","Wardah CRYSTALLURE Precious Matte Couture Lacquer Stick 03 3.8 g","3.8"
"L-CPMCLS04-W","Wardah CRYSTALLURE Precious Matte Couture Lacquer Stick 04 3.8 g","3.8"
"L-CPMCLS05-W","Wardah CRYSTALLURE Precious Matte Couture Lacquer Stick 05 3.8 g","3.8"
"F-CPRS01-W","Wardah CRYSTALLURE Precious Radiant Serum Foundation 11 FAIR 30 ml","30.0"
"F-CPRS02-W","Wardah CRYSTALLURE Precious Radiant Serum Foundation 12 IVORY 30 ml","30.0"
"F-CPRS03-W","Wardah CRYSTALLURE Precious Radiant Serum Foundation 13 BEIGE 30 ml","30.0"
"F-CPRS04-W","Wardah CRYSTALLURE Precious Radiant Serum Foundation 14 CREME 30 ml","30.0"
"F-CPRS05-W","Wardah CRYSTALLURE Precious Radiant Serum Foundation 15","0.0"
"F-CPRS06-W","Wardah CRYSTALLURE Precious Radiant Serum Foundation 16","0.0"
"L-CPSLLS01-W","Wardah CRYSTALLURE Precious Satin Lustre Lacquer Stick 01 3.8 g","3.8"
"L-CPSLLS05-W","Wardah CRYSTALLURE Precious Satin Lustre Lacquer Stick 05 3.8 g","3.8"
"CM-W0CND-W150ML","Wardah Cleanser For Normal To Dry Skin 150 ml","0.0"
"CM-W0CNO-W150ML","Wardah Cleanser For Normal To Oily Skin 150 ml","0.0"
"BO-COCBSC-W","Wardah Colorfit Cream Blush 01 SAND CORAL 3 g","3.0"
"BO-COCBSCD-W","Wardah Colorfit Cream Blush 01 Sand Coral DEENAY 3 g","3.0"
"BO-COCBMM-W","Wardah Colorfit Cream Blush 02 MERRY MAUVE 3 g","3.0"
"BO-COCBSP-W","Wardah Colorfit Cream Blush 03 SUMMER PEACH 3 g","3.0"
"L-RCLCLS1-W","Wardah Colorfit Fresh Lip Ink Serum 01 Energy Shot 4 g","4.0"
"L-R2CLCLS1-W","Wardah Colorfit Fresh Lip Ink Serum 01 Energy Shot 4 g","4.0"
"L-R2CLCLS2-W","Wardah Colorfit Fresh Lip Ink Serum 02 Smart Cookie 4 g","4.0"
"L-RCLCLS2-W","Wardah Colorfit Fresh Lip Ink Serum 02 Smart Cookie 4 g","4.0"
"L-R2CLCLS3-W","Wardah Colorfit Fresh Lip Ink Serum 03 High Rise 4 g","4.0"
"L-RCLCLS3-W","Wardah Colorfit Fresh Lip Ink Serum 03 High Rise 4 g","4.0"
"L-R2CLCLS4-W","Wardah Colorfit Fresh Lip Ink Serum 04 Speedster 4 g","4.0"
"L-RCLCLS4-W","Wardah Colorfit Fresh Lip Ink Serum 04 Speedster 4 g","4.0"
"L-R2CLCLS5-W","Wardah Colorfit Fresh Lip Ink Serum 05 Soul Mover 4 g","4.0"
"L-RCLCLS5-W","Wardah Colorfit Fresh Lip Ink Serum 05 Soul Mover 4 g","4.0"
"L-R2CLCLS6-W","Wardah Colorfit Fresh Lip Ink Serum 06 Hyped Up 4 g","4.0"
"L-RCLCLS6-W","Wardah Colorfit Fresh Lip Ink Serum 06 Hyped Up 4 g","4.0"
"L-RCLCLS7-W","Wardah Colorfit Fresh Lip Ink Serum 07 Busy Bee 4 g","4.0"
"L-R2CLCLS7-W","Wardah Colorfit Fresh Lip Ink Serum 07 Busy Bee 4 g","4.0"
"L-RCLCLS8-W","Wardah Colorfit Fresh Lip Ink Serum 08 Go Getter 4 g","4.0"
"L-R2CLCLS8-W","Wardah Colorfit Fresh Lip Ink Serum 08 Go Getter 4 g","4.0"
"L-CLCLS1-W","Wardah Colorfit Fresh Matte Lip Ink 01 Energy Shot 4 g","4.0"
"L-CLCLS2-W","Wardah Colorfit Fresh Matte Lip Ink 02 Smart Cookie 4 g","4.0"
"L-CLCLS3-W","Wardah Colorfit Fresh Matte Lip Ink 03 High Rise 4 g","4.0"
"L-CLCLS4-W","Wardah Colorfit Fresh Matte Lip Ink 04 Speedster 4 g","4.0"
"L-CLCLS5-W","Wardah Colorfit Fresh Matte Lip Ink 05 Soul Mover 4 g","4.0"
"L-CLCLS6-W","Wardah Colorfit Fresh Matte Lip Ink 06 Hyped Up 4 g","4.0"
"L-CLCLS7-W","Wardah Colorfit Fresh Matte Lip Ink 07 Busy Bee 4 g","4.0"
"L-CLCLS8-W","Wardah Colorfit Fresh Matte Lip Ink 08 Go Getter 4 g","4.0"
"FA-CLFLMHCP-W","Wardah Colorfit Highlight Contour Palette 01 Light","3.0"
"FA-CLFMDHCP-W","Wardah Colorfit Highlight Contour Palette 02 Medium","3.0"
"L-CLADC01-W","Wardah Colorfit Last All Day Lip Paint 00. Alluring Jakarta","4.2"
"L-SLWCG-W","Wardah Colorfit Last All Day Lip Paint 01 Peach Till Drop 4.2 g","4.2"
"L-SLWCK-W","Wardah Colorfit Last All Day Lip Paint 02 Eternal Sunset 4.2 g","4.2"
"L-SLWCD-W","Wardah Colorfit Last All Day Lip Paint 03 Stick To Latte 4.2 g","4.2"
"L-SLWCH-W","Wardah Colorfit Last All Day Lip Paint 04 Brownderlast 4.2 g","4.2"
