Process code;Routing Type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Packing;Pressing code;Pressing ALT.;Pressing loss rate;Pressing production rate;Pressing production rate with change over;Efficiency of Pressing;Shieving code;Shieving ALT.;Shieving loss rate;Shieving production rate;Shieving production rate with change over;Efficiency of Shieving;Grinding code;Grinding ALT.;Grinding loss rate;Grinding production rate;Grinding production rate with change over;Efficiency of Grinding;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of Mixing;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of Weighing;Labelling line code;Labelling ALT;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of Labelling
STD;PR01;TC-RR3LLF05-W;;TC-R3LLF05-BULK;40;40;SECONDARY_LINE;PNP01;1;0.136;1800;1073.29;0.6;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;TC-RR3LLF06-W;;TC-R3LLF06-BULK;40;40;SECONDARY_LINE;PNP01;1;0.136;1800;1073.29;0.6;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;TC-RR3LLF06-W;;TC-R3LLF06-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1072;1800;1235.42;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.36;0.27;0.73;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;TC-RR3LLF07-W;;TC-R3LLF07-BULK;20;20;SECONDARY_LINE;PNP01;1;0.136;1800;764.6;0.42;;;;;;;PMS01;1;0;1;1;1;PVT06;1;0;0.57;0.4;0.7;PSM06;1;0;0.5;0.33;0.67;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;TC-RR3LLF07-W;;TC-R3LLF07-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1072;1800;1235.42;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.36;0.27;0.73;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;TC-RRE01-W;;TC-PC02-BULK;100;100;NOMINAL_LINE;PNP04;1;0.0982;3360;2197.41;0.65;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.36;0.27;0.73;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;TC-RRE01-W;;TC-PC02-BULK;300;300;SECONDARY_LINE;PNP04;1;0.0478;3360;2794.62;0.83;;;;;;;RUSSEL01;1;0;1;1;1;PVT04;1;0;0.13;0.11;0.91;PSM18;1;0;0.18;0.14;0.79;PWE01;1;0;0.38;0.38;1;;;;;;
STD;PR01;TC-RRE02-W;;TC-PC08-BULK;100;100;NOMINAL_LINE;PNP04;1;0.109;3360;2188.23;0.65;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.36;0.27;0.73;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;TC-RRE02-W;;TC-PC08-BULK;300;300;SECONDARY_LINE;PNP04;1;0.118;3360;2757.69;0.82;;;;;;;RUSSEL01;1;0;1;1;1;PVT04;1;0;0.13;0.11;0.91;PSM18;1;0;0.18;0.14;0.79;PWE01;1;0;0.38;0.38;1;;;;;;
STD;PR01;TC-RRE03-W;;TC-PC03-BULK;100;100;NOMINAL_LINE;PNP04;1;0.109;3360;2220.96;0.66;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.4;0.29;0.71;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;TC-RRE03-W;;TC-PC03-BULK;300;300;SECONDARY_LINE;PNP04;1;0.1504;3360;2738.96;0.82;;;;;;;RUSSEL01;1;0;1;1;1;PVT04;1;0;0.13;0.11;0.91;PSM18;1;0;0.18;0.14;0.79;PWE01;1;0;0.38;0.38;1;;;;;;
STD;PR01;TC-RRE04-W;;TC-PC04-BULK;100;100;NOMINAL_LINE;PNP04;1;0.1036;3360;2225.5;0.66;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.36;0.27;0.73;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;TC-RRE04-W;;TC-PC04-BULK;300;300;SECONDARY_LINE;PNP04;1;0.1252;3360;2753.62;0.82;;;;;;;RUSSEL01;1;0;1;1;1;PVT04;1;0;0.13;0.11;0.91;PSM18;1;0;0.18;0.14;0.79;PWE01;1;0;0.38;0.38;1;;;;;;
STD;PR01;TC-RRE05-W;;TC-PC05-BULK;20;20;NOMINAL_LINE;PNP04;1;0.163;3360;930.92;0.28;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.5;0.36;0.73;PSM08;1;0;0.5;0.33;0.67;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMC31-MO;;TC-RVPMC31-BULK;10;10;SECONDARY_LINE;PNP04;1;0.0496;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMC31-MO;;TC-RVPMC31-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMC31-MO;;TC-RVPMC31-BULK;20;20;NOMINAL_LINE;PNP04;1;0.28;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMC31-MO;;TC-RVPMC31-BULK;40;40;SECONDARY_LINE;PNP02;1;0.3088;1680;938.58;0.56;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMC31-MO;;TC-RVPMC31-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0084;1680;1213.85;0.72;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMC41-MO;;TC-RVPMC41-BULK;10;10;SECONDARY_LINE;PNP04;1;0.82;1680;667.55;0.4;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.67;0.4;0.6;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;TC-RVPMC41-MO;;TC-RVPMC41-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMC41-MO;;TC-RVPMC41-BULK;20;20;NOMINAL_LINE;PNP04;1;0.28;1680;667.55;0.4;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMC41-MO;;TC-RVPMC41-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0084;1680;1213.85;0.72;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMC41-MO;;TC-RVPMC41-BULK;7;7;SECONDARY_LINE;PNP04;1;0.136;1680;667.55;0.4;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.67;0.4;0.6;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;TC-RVPMC51-MO;;TC-RVPMC51-BULK;10;10;SECONDARY_LINE;PNP04;1;0.0496;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMC51-MO;;TC-RVPMC51-BULK;20;20;NOMINAL_LINE;PNP04;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMC51-MO;;TC-RVPMC51-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0084;1680;1213.85;0.72;;;;;;;PMS01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMC51-MO;;TC-RVPMC51-BULK;7;7;SECONDARY_LINE;PNP04;1;0.136;1680;364.34;0.22;;;;;;;PMS01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMW12-MO;;TC-RVPMW12-BULK;10;10;SECONDARY_LINE;PNP04;1;0.0496;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMW12-MO;;TC-RVPMW12-BULK;100;100;SECONDARY_LINE;PNP04;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW12-MO;;TC-RVPMW12-BULK;20;20;NOMINAL_LINE;PNP04;1;0.28;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMW12-MO;;TC-RVPMW12-BULK;40;40;SECONDARY_LINE;PNP04;1;0.3088;1680;938.58;0.56;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW12-MO;;TC-RVPMW12-BULK;60;60;SECONDARY_LINE;PNP04;1;0.0084;1680;1213.85;0.72;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW21-MO;;TC-RVPMW21-BULK;10;10;SECONDARY_LINE;PNP04;1;0.82;1680;127.92;0.08;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.67;0.4;0.6;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;TC-RVPMW21-MO;;TC-RVPMW21-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;PMS01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW21-MO;;TC-RVPMW21-BULK;20;20;NOMINAL_LINE;PNP04;1;0.28;1680;667.55;0.4;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMW21-MO;;TC-RVPMW21-BULK;40;40;SECONDARY_LINE;PNP02;1;0.3088;1680;938.58;0.56;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW21-MO;;TC-RVPMW21-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0084;1680;1213.85;0.72;;;;;;;PMS01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW32-MO;;TC-RVPMW32-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW32-MO;;TC-RVPMW32-BULK;20;20;NOMINAL_LINE;PNP04;1;0.28;1680;667.55;0.4;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMW32-MO;;TC-RVPMW32-BULK;40;40;SECONDARY_LINE;PNP02;1;0.3088;1680;938.58;0.56;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW32-MO;;TC-RVPMW32-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0084;1680;1213.85;0.72;;;;;;;PMS01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW50-MO;;TC-RVPMW50-BULK;10;10;NOMINAL_LINE;PNP04;1;0.1936;1680;453.03;0.27;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMW50-MO;;TC-RVPMW50-BULK;20;20;SECONDARY_LINE;PNP04;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMW50-MO;;TC-RVPMW50-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0084;1680;1213.85;0.72;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW50-MO;;TC-RVPMW50-BULK;7;7;SECONDARY_LINE;PNP04;1;0.136;1680;364.34;0.22;;;;;;;PMS01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMW60-MO;;TC-RVPMW60-BULK;10;10;NOMINAL_LINE;PNP04;1;0.82;1680;127.92;0.08;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.67;0.4;0.6;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;TC-RVPMW60-MO;;TC-RVPMW60-BULK;20;20;SECONDARY_LINE;PNP04;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RVPMW60-MO;;TC-RVPMW60-BULK;60;60;SECONDARY_LINE;PNP04;1;0.0084;1680;1213.85;0.72;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RVPMW60-MO;;TC-RVPMW60-BULK;7;7;SECONDARY_LINE;PNP04;1;0.136;1680;364.34;0.22;;;;;;;PMS01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-W3ELB2-W12G;;TC-W1C2-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1576;3000;1716.38;0.57;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.67;0.33;0.5;PSM04;1;0;0.29;0.22;0.78;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-W3ELI3-W12G;;TC-W1C3-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1576;3000;1716.38;0.57;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.67;0.33;0.5;PSM04;1;0;0.29;0.22;0.78;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-W3ELLB1-W12G;;TC-W1C1-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1576;3000;1716.38;0.57;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.67;0.33;0.5;PSM04;1;0;0.29;0.22;0.78;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-W3ELLI4-W12G;;TC-W1I2C4-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1576;3000;1716.38;0.57;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.67;0.33;0.5;PSM04;1;0;0.29;0.22;0.78;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-W3RELB2-W12G;;TC-W1C2-BULK;40;40;SECONDARY_LINE;PNP01;1;0.0928;1800;1094.33;0.61;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TC-W3RELB2-W12G;;TC-W1C2-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1648;1800;1209.27;0.67;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.67;0.33;0.5;PSM04;1;0;0.29;0.22;0.78;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-W3RELI3-W12G;;TC-W1C3-BULK;100;100;SECONDARY_LINE;PNP01;1;0.0863;1800;1406.53;0.78;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.67;0.33;0.5;PSM04;1;0;0.29;0.22;0.78;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;TC-W3RELI3-W12G;;TC-W1C3-BULK;40;40;SECONDARY_LINE;PNP01;1;0.0928;1800;1074.88;0.6;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TC-W3RELI3-W12G;;TC-W1C3-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1072;1800;1235.42;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.67;0.33;0.5;PSM04;1;0;0.29;0.22;0.78;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-W3RELLB1-W12G;;TC-W1C1-BULK;100;100;NOMINAL_LINE;PNP01;1;0.1187;1800;1395.31;0.78;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.67;0.33;0.5;PSM02;1;0;0.29;0.22;0.78;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;TC-W3RELLB1-W12G;;TC-W1C1-BULK;40;40;SECONDARY_LINE;PNP01;1;0.0928;1800;1074.88;0.6;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TC-W3RELLI4-W12G;;TC-W1I2C4-BULK;40;40;SECONDARY_LINE;PNP01;1;0.0928;1800;1074.88;0.6;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TC-W3RELLI4-W12G;;TC-W1I2C4-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1648;1800;1209.27;0.67;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.67;0.33;0.5;PSM04;1;0;0.29;0.22;0.78;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TWC-CLFTA-W;;TWC-CLFTA-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1981;1680;780.57;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTB-W;;TWC-CLFTB-BULK;20;20;SECONDARY_LINE;PNP01;1;0.1981;1680;780.57;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTB-W;;TWC-CLFTB-BULK;40;40;NOMINAL_LINE;PNP01;1;0.1981;1680;1065.9;0.63;;;;;;;RUSSEL01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.36;0.29;0.79;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTC-W;;TWC-CLFTC-BULK;20;20;SECONDARY_LINE;PNP01;1;0.1981;1680;780.57;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTC-W;;TWC-CLFTC-BULK;40;40;NOMINAL_LINE;PNP01;1;0.1981;1680;1065.9;0.63;;;;;;;RUSSEL01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.36;0.29;0.79;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTD-W;;TWC-CLFTD-BULK;20;20;SECONDARY_LINE;PNP01;1;0.1981;1680;780.57;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTD-W;;TWC-CLFTD-BULK;40;40;NOMINAL_LINE;PNP01;1;0.1981;1680;1065.9;0.63;;;;;;;RUSSEL01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.36;0.29;0.79;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTE-W;;TWC-CLFTE-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1981;1680;780.57;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTF-W;;TWC-CLFTF-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1981;1680;780.57;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTG-W;;TWC-CLFTG-BULK;100;100;SECONDARY_LINE;PNP01;1;0.1565;1680;1353.75;0.81;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.29;0.24;0.82;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TWC-CLFTG-W;;TWC-CLFTG-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1981;1680;780.57;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTH-W;;TWC-CLFTH-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1981;1680;780.57;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTRA-W;;TWC-CLFTA-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1486;1680;772.16;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TWC-CLFTRB-W;;TWC-CLFTB-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1486;1680;772.16;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TWC-CLFTRC-W;;TWC-CLFTC-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1486;1680;772.16;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TWC-CLFTRC-W;;TWC-CLFTC-BULK;60;60;SECONDARY_LINE;PNP01;1;0.208;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.5;0.36;0.73;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTRD-W;;TWC-CLFTD-BULK;20;20;SECONDARY_LINE;PNP01;1;0.1486;1680;772.16;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TWC-CLFTRD-W;;TWC-CLFTD-BULK;60;60;NOMINAL_LINE;PNP01;1;0.208;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.5;0.36;0.73;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TWC-CLFTRE-W;;TWC-CLFTE-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1486;1680;626.74;0.37;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.67;0.44;0.67;PSM08;1;0;0.5;0.36;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TWC-CLFTRF-W;;TWC-CLFTF-BULK;20;20;NOMINAL_LINE;PNP01;1;0.1486;1680;772.16;0.46;;;;;;;RUSSEL01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
