Bulk Code;Version;Component code;Qty;UOM;Start date;End date;No.
B-DMLP02-BULK;V1;WARN-COGO--K;3.1700000;g;;;365
B-DMLP02-BULK;V1;ZINC-STW-X;10.0000000;g;;;366
B-ESFBBLP-BULK;V1;CORN---K;270.0000000;g;;;367
B-ESFBBLP-BULK;V1;COVB-LH8-;10.0000000;g;;;368
B-ESFBBLP-BULK;V1;CRO1-GTCC-;15.0000000;g;;;369
B-ESFBBLP-BULK;V1;KAOL-JP100-X;217.0000000;g;;;370
B-ESFBBLP-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;371
B-ESFBBLP-BULK;V1;PLAS-P-D400-K;80.0000000;g;;;372
B-ESFBBLP-BULK;V1;POWD-9701-;220.0000000;g;;;373
B-ESFBBLP-BULK;V1;POWD-MDMS-;50.0000000;g;;;374
B-ESFBBLP-BULK;V1;SFTC-CC60-X;20.0000000;g;;;375
B-ESFBBLP-BULK;V1;SILD--SI5H52D-K;80.0000000;g;;;376
B-ESFBBLP-BULK;V1;ZINC-M-KJZ10-K;30.0000000;g;;;377
B-HRFP-BULK;V1;AMH-LL-X;40.0000000;g;;;378
B-HRFP-BULK;V1;ASO--KB-K;50.0000000;g;;;379
B-HRFP-BULK;V1;HALL-BHB-X;5.0000000;g;;;380
B-HRFP-BULK;V1;MICA-SYR1F-X;250.0000000;g;;;381
B-HRFP-BULK;V1;MOIS-PTVT-X;10.0000000;g;;;382
B-HRFP-BULK;V1;PARF-AMSKLG-X;0.2000000;g;;;383
B-HRFP-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;384
B-HRFP-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;385
B-HRFP-BULK;V1;POWD-9701-;30.0000000;g;;;386
B-HRFP-BULK;V1;POWD-TDMS-;350.0000000;g;;;387
B-HRFP-BULK;V1;PWD-SYS-X;20.0000000;g;;;388
B-HRFP-BULK;V1;SFT-CERA847-X;10.0000000;g;;;389
B-HRFP-BULK;V1;SFTC-CC60-X;20.0000000;g;;;390
B-HRFP-BULK;V1;SILD--SI5H52D-K;20.0000000;g;;;391
B-HRFP-BULK;V1;SILI-SP105-X;70.0000000;g;;;392
B-HRFP-BULK;V1;TALC-OSBRTPD-X;46.4000000;g;;;393
B-HRFP-BULK;V1;TOSP-2000B-X;30.0000000;g;;;394
B-HRFP-BULK;V1;UVIN-MC80-BASF;10.0000000;g;;;395
B-HRFP-BULK;V1;VITA-DL_E-MS;0.1000000;g;;;396
B-HRFP-BULK;V1;WARN-BLCK3AS-X;0.4620000;g;;;397
B-HRFP-BULK;V1;WARN-IRGLS-X;20.0000000;g;;;398
B-HRFP-BULK;V1;WARN-RED3AS-X;0.9450000;g;;;399
B-HRFP-BULK;V1;WARN-YLW3AS-X;4.8930000;g;;;400
B-IPQSP11-BULK;V1;ACTI-ECTC-X;0.1000000;g;;;401
B-IPQSP11-BULK;V1;AMH-LL-X;40.0000000;g;;;402
B-IPQSP11-BULK;V1;COSM-222--K;2.4000000;g;;;403
B-IPQSP11-BULK;V1;HALL-BHB-X;5.0000000;g;;;404
B-IPQSP11-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;405
B-IPQSP11-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;406
B-IPQSP11-BULK;V1;POWD-9701-;30.0000000;g;;;407
B-IPQSP11-BULK;V1;POWD-TDMS-;330.0000000;g;;;408
B-IPQSP11-BULK;V1;SAMP-LCRDPRS-X;0.5000000;g;;;409
B-IPQSP11-BULK;V1;SILD--SI5H52D-K;40.0000000;g;;;410
B-IPQSP11-BULK;V1;SILI-SP105-X;70.0000000;g;;;411
B-IPQSP11-BULK;V1;SUNS-PTX-X;30.0000000;g;;;412
B-IPQSP11-BULK;V1;TALC-C-2KPD-X;250.0000000;g;;;413
B-IPQSP11-BULK;V1;TALC-OSBRTPD-X;107.9000000;g;;;414
B-IPQSP11-BULK;V1;TIT-CR50HD-X;17.5000000;g;;;415
B-IPQSP11-BULK;V1;TOSP-2000B-X;30.0000000;g;;;416
B-IPQSP11-BULK;V1;UVIN-MC80-BASF;30.0000000;g;;;417
B-IPQSP11-BULK;V1;VITA-DL_E-MS;0.1000000;g;;;418
B-IPQSP11-BULK;V1;WARN-BLCK3AS-X;5.0000000;g;;;419
B-IPQSP11-BULK;V1;WARN-RED3AS-X;1.2000000;g;;;420
B-IPQSP11-BULK;V1;WARN-YLW3AS-X;2.8000000;g;;;421
B-IPQSP12-BULK;V1;ACTI-ECTC-X;0.1000000;g;;;422
B-IPQSP12-BULK;V1;AJID-ZN100-X;0.1000000;g;;;423
B-IPQSP12-BULK;V1;AMH-LL-X;40.0000000;g;;;424
B-IPQSP12-BULK;V1;COSM-222--K;2.4000000;g;;;425
B-IPQSP12-BULK;V1;HALL-BHB-X;5.0000000;g;;;426
B-IPQSP12-BULK;V1;PARF-A5961-X;0.5000000;g;;;427
B-IPQSP12-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;428
B-IPQSP12-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;429
B-IPQSP12-BULK;V1;POWD-9701-;30.0000000;g;;;430
B-IPQSP12-BULK;V1;POWD-TDMS-;330.0000000;g;;;431
B-IPQSP12-BULK;V1;SILD--SI5H52D-K;40.0000000;g;;;432
B-IPQSP12-BULK;V1;SILI-SP105-X;70.0000000;g;;;433
B-IPQSP12-BULK;V1;SUNS-PTX-X;30.0000000;g;;;434
B-IPQSP12-BULK;V1;TALC-C-2KPD-X;250.0000000;g;;;435
B-IPQSP12-BULK;V1;TALC-OSBRTPD-X;114.4500000;g;;;436
B-IPQSP12-BULK;V1;TIT-CR50HD-X;6.0000000;g;;;437
B-IPQSP12-BULK;V1;TOSP-2000B-X;30.0000000;g;;;438
B-IPQSP12-BULK;V1;UVIN-MC80-BASF;30.0000000;g;;;439
B-IPQSP12-BULK;V1;VITA-DL_E-MS;0.1000000;g;;;440
B-IPQSP12-BULK;V1;WARN-BLCK3AS-X;0.2000000;g;;;441
B-IPQSP12-BULK;V1;WARN-RED3ASTDMS-BULK;3.1500000;g;;;442
B-IPQSP12-BULK;V1;WARN-YLW3AS-X;6.0000000;g;;;443
B-IPQSP13-BULK;V1;ACTI-ECTC-X;0.1000000;g;;;444
B-IPQSP13-BULK;V1;AJID-ZN100-X;0.1000000;g;;;445
B-IPQSP13-BULK;V1;AMH-LL-X;40.0000000;g;;;446
B-IPQSP13-BULK;V1;COSM-222--K;2.4000000;g;;;447
B-IPQSP13-BULK;V1;HALL-BHB-X;5.0000000;g;;;448
B-IPQSP13-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;449
B-IPQSP13-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;450
B-IPQSP13-BULK;V1;POWD-9701-;30.0000000;g;;;451
B-IPQSP13-BULK;V1;POWD-TDMS-;330.0000000;g;;;452
B-IPQSP13-BULK;V1;SAMP-LCRDPRS-X;0.5000000;g;;;453
B-IPQSP13-BULK;V1;SILD--SI5H52D-K;40.0000000;g;;;454
B-IPQSP13-BULK;V1;SILI-SP105-X;70.0000000;g;;;455
B-IPQSP13-BULK;V1;SUNS-PTX-X;30.0000000;g;;;456
B-IPQSP13-BULK;V1;TALC-C-2KPD-X;250.0000000;g;;;457
B-IPQSP13-BULK;V1;TALC-OSBRTPD-X;97.1000000;g;;;458
B-IPQSP13-BULK;V1;TIT-CR50HD-X;2.0000000;g;;;459
B-IPQSP13-BULK;V1;TOSP-2000B-X;30.0000000;g;;;460
B-IPQSP13-BULK;V1;UVIN-MC80-BASF;30.0000000;g;;;461
B-IPQSP13-BULK;V1;VITA-DL_E-MS;0.1000000;g;;;462
B-IPQSP13-BULK;V1;WARN-BLCK3AS-X;1.2000000;g;;;463
B-IPQSP13-BULK;V1;WARN-RED3ASTDMS-BULK;12.5000000;g;;;464
B-IPQSP13-BULK;V1;WARN-YLW3AS-X;17.0000000;g;;;465
B-IPQSP14-BULK;V1;ACTI-ECTC-X;0.1000000;g;;;466
B-IPQSP14-BULK;V1;AJID-ZN100-X;0.1000000;g;;;467
B-IPQSP14-BULK;V1;AMH-LL-X;40.0000000;g;;;468
B-IPQSP14-BULK;V1;COSM-222--K;2.4000000;g;;;469
B-IPQSP14-BULK;V1;HALL-BHB-X;5.0000000;g;;;470
B-IPQSP14-BULK;V1;PARF-A5961-X;0.5000000;g;;;471
B-IPQSP14-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;472
B-IPQSP14-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;473
B-IPQSP14-BULK;V1;POWD-9701-;30.0000000;g;;;474
B-IPQSP14-BULK;V1;POWD-TDMS-;330.0000000;g;;;475
B-IPQSP14-BULK;V1;SILD--SI5H52D-K;40.0000000;g;;;476
B-IPQSP14-BULK;V1;SILI-SP105-X;70.0000000;g;;;477
B-IPQSP14-BULK;V1;SUNS-PTX-X;30.0000000;g;;;478
B-IPQSP14-BULK;V1;TALC-C-2KPD-X;250.0000000;g;;;479
B-IPQSP14-BULK;V1;TALC-OSBRTPD-X;108.7900000;g;;;480
B-IPQSP14-BULK;V1;TIT-CR50HD-X;2.5000000;g;;;481
B-IPQSP14-BULK;V1;TOSP-2000B-X;30.0000000;g;;;482
B-IPQSP14-BULK;V1;UVIN-MC80-BASF;30.0000000;g;;;483
B-IPQSP14-BULK;V1;VITA-DL_E-MS;0.1000000;g;;;484
B-IPQSP14-BULK;V1;WARN-BLCK3AS-X;1.0000000;g;;;485
B-IPQSP14-BULK;V1;WARN-RED3ASTDMS-BULK;7.5100000;g;;;486
B-IPQSP14-BULK;V1;WARN-YLW3AS-X;10.0000000;g;;;487
B-IPQSP15-BULK;V1;ACTI-ECTC-X;0.1000000;g;;;488
B-IPQSP15-BULK;V1;AJID-ZN100-X;0.1000000;g;;;489
B-IPQSP15-BULK;V1;AMH-LL-X;40.0000000;g;;;490
B-IPQSP15-BULK;V1;COSM-222--K;2.4000000;g;;;491
B-IPQSP15-BULK;V1;HALL-BHB-X;5.0000000;g;;;492
B-IPQSP15-BULK;V1;PARF-A5961-X;0.5000000;g;;;493
B-IPQSP15-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;494
B-IPQSP15-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;495
B-IPQSP15-BULK;V1;POWD-9701-;30.0000000;g;;;496
B-IPQSP15-BULK;V1;POWD-TDMS-;330.0000000;g;;;497
B-IPQSP15-BULK;V1;SILD--SI5H52D-K;40.0000000;g;;;498
B-IPQSP15-BULK;V1;SILI-SP105-X;70.0000000;g;;;499
B-IPQSP15-BULK;V1;SUNS-PTX-X;30.0000000;g;;;500
B-IPQSP15-BULK;V1;TALC-C-2KPD-X;250.0000000;g;;;501
B-IPQSP15-BULK;V1;TALC-OSBRTPD-X;99.7900000;g;;;502
B-IPQSP15-BULK;V1;TIT-CR50HD-X;3.5000000;g;;;503
B-IPQSP15-BULK;V1;TOSP-2000B-X;30.0000000;g;;;504
B-IPQSP15-BULK;V1;UVIN-MC80-BASF;30.0000000;g;;;505
B-IPQSP15-BULK;V1;VITA-DL_E-MS;0.1000000;g;;;506
B-IPQSP15-BULK;V1;WARN-BLCK3AS-X;2.2900000;g;;;507
B-IPQSP15-BULK;V1;WARN-RED3ASTDMS-BULK;10.7100000;g;;;508
B-IPQSP15-BULK;V1;WARN-YLW3AS-X;13.5100000;g;;;509
B-IPQSP16-BULK;V1;ACTI-ECTC-X;0.1000000;g;;;510
B-IPQSP16-BULK;V1;AJID-ZN100-X;0.1000000;g;;;511
B-IPQSP16-BULK;V1;AMH-LL-X;40.0000000;g;;;512
B-IPQSP16-BULK;V1;COSM-222--K;2.4000000;g;;;513
B-IPQSP16-BULK;V1;HALL-BHB-X;5.0000000;g;;;514
B-IPQSP16-BULK;V1;PARF-A5961-X;0.5000000;g;;;515
B-IPQSP16-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;516
B-IPQSP16-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;517
B-IPQSP16-BULK;V1;POWD-9701-;30.0000000;g;;;518
B-IPQSP16-BULK;V1;POWD-TDMS-;330.0000000;g;;;519
B-IPQSP16-BULK;V1;SILD--SI5H52D-K;40.0000000;g;;;520
B-IPQSP16-BULK;V1;SILI-SP105-X;70.0000000;g;;;521
B-IPQSP16-BULK;V1;SUNS-PTX-X;30.0000000;g;;;522
B-IPQSP16-BULK;V1;TALC-C-2KPD-X;250.0000000;g;;;523
B-IPQSP16-BULK;V1;TALC-OSBRTPD-X;74.8000000;g;;;524
B-IPQSP16-BULK;V1;TIT-CR50HD-X;1.0000000;g;;;525
B-IPQSP16-BULK;V1;TOSP-2000B-X;30.0000000;g;;;526
B-IPQSP16-BULK;V1;UVIN-MC80-BASF;30.0000000;g;;;527
B-IPQSP16-BULK;V1;VITA-DL_E-MS;0.1000000;g;;;528
B-IPQSP16-BULK;V1;WARN-BLCK3AS-X;4.0000000;g;;;529
B-IPQSP16-BULK;V1;WARN-RED3ASTDMS-BULK;20.0000000;g;;;530
B-IPQSP16-BULK;V1;WARN-YLW3AS-X;30.0000000;g;;;531
B-PBTUBB-BULK;V1;CORN---K;3.0000000;g;;;532
B-PBTUBB-BULK;V1;PARF-SOJMLF-X;0.2000000;g;;;533
B-PBTUBB-BULK;V1;PENG-PNX-X;5.0000000;g;;;534
B-PBTUBB-BULK;V1;SILD--SI5H52D-K;7.0000000;g;;;535
B-PBTUBB-BULK;V1;SILI-1202-;2.0000000;g;;;536
B-PBTUBB-BULK;V1;TALC-OSBRTPD-X;968.5100000;g;;;537
B-PBTUBB-BULK;V1;TITA--3328EW-K;4.0000000;g;;;538
B-PBTUBB-BULK;V1;VITA-B3UPPC-X;0.5000000;g;;;539
B-PBTUBB-BULK;V1;WARN-ABIO-X;1.0400000;g;;;540
B-PBTUBB-BULK;V1;WARN-CLRG-X;1.6500000;g;;;541
B-PBTUBB-BULK;V1;WARN-COGO--K;2.1000000;g;;;542
B-PBTUBB-BULK;V1;WARN-CSW-9000S-K;2.0000000;g;;;543
B-PBTUBB-BULK;V1;ZINC-10PL-X;3.0000000;g;;;544
B-PMTP-BULK;V1;PEN-PRSVPE-X;5.0000000;g;;;545
B-PMTP-BULK;V1;POWD-9701-;700.0000000;g;;;546
B-PMTP-BULK;V1;SERI-8310-X;295.0000000;g;;;547
B-PT01-BULK;V1;KAOL-JP100-X;80.0000000;g;;;548
B-PT01-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;549
B-PT01-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;550
B-PT01-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;551
B-PT01-BULK;V1;PLAS-P-D400-K;20.0000000;g;;;552
B-PT01-BULK;V1;POLY-M-MP27-K;30.0000000;g;;;553
B-PT01-BULK;V1;POWD-GHHDI-X;150.0000000;g;;;554
B-PT01-BULK;V1;POWD-TGDS-X;339.2910000;g;;;555
B-PT01-BULK;V1;SERI-790-;300.0000000;g;;;556
B-PT01-BULK;V1;SILD--SI5H52D-K;10.0000000;g;;;557
B-PT01-BULK;V1;SQUA-AMYR-X;5.0000000;g;;;558
B-PT01-BULK;V1;TIT-CR50HD-X;10.0000000;g;;;559
B-PT01-BULK;V1;TITA--3328EW-K;10.0000000;g;;;560
B-PT01-BULK;V1;WARN-FW108S-X;9.0000000;g;;;561
B-PT01-BULK;V1;WARN-RED3ASTDMS-BULK;6.4940000;g;;;562
B-PT01-BULK;V1;WARN-TETDMS-BULK;3.0000000;g;;;563
B-PT01-BULK;V1;WARN-YLW3AS-X;5.1150000;g;;;564
B-PT01-BULK;V1;ZINC-STW-X;10.0000000;g;;;565
B-PT02-BULK;V1;KAOL-JP100-X;80.0000000;g;;;566
B-PT02-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;567
B-PT02-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;568
B-PT02-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;569
B-PT02-BULK;V1;PLAS-P-D400-K;20.0000000;g;;;570
B-PT02-BULK;V1;POLY-M-MP27-K;30.0000000;g;;;571
B-PT02-BULK;V1;POWD-GHHDI-X;150.0000000;g;;;572
B-PT02-BULK;V1;POWD-TGDS-X;336.4400000;g;;;573
B-PT02-BULK;V1;SERI-790-;300.0000000;g;;;574
B-PT02-BULK;V1;SILD--SI5H52D-K;10.0000000;g;;;575
B-PT02-BULK;V1;SQUA-AMYR-X;5.0000000;g;;;576
B-PT02-BULK;V1;TIT-CR50HD-X;5.0000000;g;;;577
B-PT02-BULK;V1;TITA--3328EW-K;5.0000000;g;;;578
B-PT02-BULK;V1;WARN-FW108S-X;9.0000000;g;;;579
B-PT02-BULK;V1;WARN-RED3ASTDMS-BULK;10.9480000;g;;;580
B-PT02-BULK;V1;WARN-TETDMS-BULK;2.8500000;g;;;581
B-PT02-BULK;V1;WARN-YLW3AS-X;13.6620000;g;;;582
B-PT02-BULK;V1;ZINC-STW-X;10.0000000;g;;;583
B-PT03-BULK;V1;KAOL-JP100-X;80.0000000;g;;;584
B-PT03-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;585
B-PT03-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;586
B-PT03-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;587
B-PT03-BULK;V1;PLAS-P-D400-K;20.0000000;g;;;588
B-PT03-BULK;V1;POLY-M-MP27-K;30.0000000;g;;;589
B-PT03-BULK;V1;POWD-GHHDI-X;150.0000000;g;;;590
B-PT03-BULK;V1;POWD-TGDS-X;299.4890000;g;;;591
B-PT03-BULK;V1;SERI-790-;300.0000000;g;;;592
B-PT03-BULK;V1;SILD--SI5H52D-K;10.0000000;g;;;593
B-PT03-BULK;V1;SQUA-AMYR-X;5.0000000;g;;;594
B-PT03-BULK;V1;TIT-CR50HD-X;5.0000000;g;;;595
B-PT03-BULK;V1;TITA--3328EW-K;4.0000000;g;;;596
B-PT03-BULK;V1;WARN-FW108S-X;10.0000000;g;;;597
B-PT03-BULK;V1;WARN-RED3ASTDMS-BULK;21.7110000;g;;;598
B-PT03-BULK;V1;WARN-TETDMS-BULK;14.5000000;g;;;599
B-PT03-BULK;V1;WARN-YLW3AS-X;28.2000000;g;;;600
B-PT03-BULK;V1;ZINC-STW-X;10.0000000;g;;;601
B-PT04-BULK;V1;KAOL-JP100-X;80.0000000;g;;;602
B-PT04-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;603
B-PT04-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;604
B-PT04-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;605
B-PT04-BULK;V1;PLAS-P-D400-K;20.0000000;g;;;606
B-PT04-BULK;V1;POLY-M-MP27-K;30.0000000;g;;;607
B-PT04-BULK;V1;POWD-GHHDI-X;150.0000000;g;;;608
B-PT04-BULK;V1;POWD-TGDS-X;326.8540000;g;;;609
B-PT04-BULK;V1;SERI-790-;300.0000000;g;;;610
B-PT04-BULK;V1;SILD--SI5H52D-K;10.0000000;g;;;611
B-PT04-BULK;V1;SQUA-AMYR-X;5.0000000;g;;;612
B-PT04-BULK;V1;WARN-FW108S-X;6.0000000;g;;;613
B-PT04-BULK;V1;WARN-RED3ASTDMS-BULK;17.8200000;g;;;614
B-PT04-BULK;V1;WARN-TETDMS-BULK;5.6500000;g;;;615
B-PT04-BULK;V1;WARN-UNPBRWNL88-X;1.1000000;g;;;616
B-PT04-BULK;V1;WARN-YLW3AS-X;25.4760000;g;;;617
B-PT04-BULK;V1;ZINC-STW-X;10.0000000;g;;;618
B-PT05-BULK;V1;AMH-LL-X;20.0000000;g;;;619
B-PT05-BULK;V1;KAOL-JP100-X;80.0000000;g;;;620
B-PT05-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;621
B-PT05-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;622
B-PT05-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;623
B-PT05-BULK;V1;PLAS-P-D400-K;20.0000000;g;;;624
B-PT05-BULK;V1;POLY-M-MP27-K;30.0000000;g;;;625
B-PT05-BULK;V1;POWD-GHHDI-X;150.0000000;g;;;626
B-PT05-BULK;V1;POWD-TGDS-X;356.3050000;g;;;627
B-PT05-BULK;V1;SERI-790-;300.0000000;g;;;628
B-PT05-BULK;V1;SQUA-AMYR-X;5.0000000;g;;;629
B-PT05-BULK;V1;TIT-CR50HD-X;3.0000000;g;;;630
B-PT05-BULK;V1;TITA--3328EW-K;3.0000000;g;;;631
B-PT05-BULK;V1;WARN-FW108S-X;8.7610000;g;;;632
B-PT05-BULK;V1;WARN-RED3ASTDMS-BULK;1.0540000;g;;;633
B-PT05-BULK;V1;WARN-YLW3AS-X;0.7550000;g;;;634
B-PT05-BULK;V1;ZINC-STW-X;10.0000000;g;;;635
B-PT06-BULK;V1;KAOL-JP100-X;80.0000000;g;;;636
B-PT06-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;637
B-PT06-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;638
B-PT06-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;639
B-PT06-BULK;V1;PLAS-P-D400-K;20.0000000;g;;;640
B-PT06-BULK;V1;POLY-M-MP27-K;30.0000000;g;;;641
B-PT06-BULK;V1;POWD-GHHDI-X;150.0000000;g;;;642
B-PT06-BULK;V1;POWD-TGDS-X;362.0100000;g;;;643
B-PT06-BULK;V1;SERI-790-;300.0000000;g;;;644
B-PT06-BULK;V1;SILD--SI5H52D-K;10.0000000;g;;;645
B-PT06-BULK;V1;SQUA-AMYR-X;5.0000000;g;;;646
B-PT06-BULK;V1;TIT-CR50HD-X;10.0000000;g;;;647
B-PT06-BULK;V1;WARN-RED3ASTDMS-BULK;4.2600000;g;;;648
B-PT06-BULK;V1;WARN-TETDMS-BULK;0.8800000;g;;;649
B-PT06-BULK;V1;WARN-YLW3AS-X;5.7600000;g;;;650
B-PT06-BULK;V1;ZINC-STW-X;10.0000000;g;;;651
B-PT07-BULK;V1;KAOL-JP100-X;80.0000000;g;;;652
B-PT07-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;653
B-PT07-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;654
B-PT07-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;655
B-PT07-BULK;V1;PLAS-P-D400-K;20.0000000;g;;;656
B-PT07-BULK;V1;POLY-M-MP27-K;30.0000000;g;;;657
B-PT07-BULK;V1;POWD-GHHDI-X;150.0000000;g;;;658
B-PT07-BULK;V1;POWD-TGDS-X;349.0700000;g;;;659
B-PT07-BULK;V1;SERI-790-;300.0000000;g;;;660
B-PT07-BULK;V1;SILD--SI5H52D-K;10.0000000;g;;;661
B-PT07-BULK;V1;SQUA-AMYR-X;5.0000000;g;;;662
B-PT07-BULK;V1;TIT-CR50HD-X;10.0000000;g;;;663
B-PT07-BULK;V1;WARN-RED3ASTDMS-BULK;7.9110000;g;;;664
B-PT07-BULK;V1;WARN-TETDMS-BULK;3.8000000;g;;;665
B-PT07-BULK;V1;WARN-YLW3AS-X;12.1190000;g;;;666
B-PT07-BULK;V1;ZINC-STW-X;10.0000000;g;;;667
B-R3L01LB-BULK;V1;CORN---K;200.0000000;g;;;668
B-R3L01LB-BULK;V1;LAR-LICODDC-BULK;5.0000000;g;;;669
B-R3L01LB-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;670
B-R3L01LB-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;671
B-R3L01LB-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;672
B-R3L01LB-BULK;V1;TALC-OSBRTPD-X;710.2900000;g;;;673
B-R3L01LB-BULK;V1;TITA-C-STCR5-K;10.0000000;g;;;674
B-R3L01LB-BULK;V1;WARN-ABIO-X;0.1300000;g;;;675
B-R3L01LB-BULK;V1;WARN-CLRG-X;0.5000000;g;;;676
B-R3L01LB-BULK;V1;WARN-COGO--K;1.9800000;g;;;677
B-R3L01LB-BULK;V1;ZINC-STW-X;10.0000000;g;;;678
B-R3L01LB-BULK;V1;ZINC-ZNOLYS-X;50.0000000;g;;;679
B-R3L02B-BULK;V1;CORN---K;200.0000000;g;;;680
B-R3L02B-BULK;V1;LAR-LICODDC-BULK;5.0000000;g;;;681
B-R3L02B-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;682
B-R3L02B-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;683
B-R3L02B-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;684
B-R3L02B-BULK;V1;TALC-OSBRTPD-X;704.4100000;g;;;685
B-R3L02B-BULK;V1;TITA-C-STCR5-K;10.0000000;g;;;686
B-R3L02B-BULK;V1;WARN-ABIO-X;0.9300000;g;;;687
B-R3L02B-BULK;V1;WARN-CLRG-X;2.4000000;g;;;688
B-R3L02B-BULK;V1;WARN-COGO--K;5.1500000;g;;;689
B-R3L02B-BULK;V1;ZINC-STW-X;10.0000000;g;;;690
B-R3L02B-BULK;V1;ZINC-ZNOLYS-X;50.0000000;g;;;691
B-R3L03I-BULK;V1;BASE-R3L-BULK;950.0000000;g;;;692
B-R3L03I-BULK;V1;LAR-LICODDC-BULK;5.0000000;g;;;693
B-R3L03I-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;694
B-R3L03I-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;695
B-R3L03I-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;696
B-R3L03I-BULK;V1;TALC-OSBRTPD-X;20.6200000;g;;;697
B-R3L03I-BULK;V1;WARN-ABIO-X;1.0900000;g;;;698
B-R3L03I-BULK;V1;WARN-CLRG-X;1.5000000;g;;;699
B-R3L03I-BULK;V1;WARN-COGO--K;9.7000000;g;;;700
B-R3L04N-BULK;V1;CORN---K;200.0000000;g;;;701
B-R3L04N-BULK;V1;LAR-LICODDC-BULK;5.0000000;g;;;702
B-R3L04N-BULK;V1;PARF-AMSKLG-X;0.1000000;g;;;703
B-R3L04N-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;704
B-R3L04N-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;705
B-R3L04N-BULK;V1;TALC-OSBRTPD-X;704.2600000;g;;;706
B-R3L04N-BULK;V1;TITA-C-STCR5-K;10.0000000;g;;;707
B-R3L04N-BULK;V1;WARN-ABIO-X;1.8100000;g;;;708
B-R3L04N-BULK;V1;WARN-CLRG-X;2.2200000;g;;;709
B-R3L04N-BULK;V1;WARN-COGO--K;4.6100000;g;;;710
B-R3L04N-BULK;V1;ZINC-STW-X;10.0000000;g;;;711
B-R3L04N-BULK;V1;ZINC-ZNOLYS-X;50.0000000;g;;;712
B-SPB-BULK;V1;MICA--SIOI2-K;404.2150000;g;;;713
B-SPB-BULK;V1;PENG-PNX-X;8.0000000;g;;;714
B-SPB-BULK;V1;POLY-M-MP27-K;30.0000000;g;;;715
B-SPB-BULK;V1;POWD-9701-;50.0000000;g;;;716
B-SPB-BULK;V1;SERI-C-SI013S200-K;100.0000000;g;;;717
B-SPB-BULK;V1;SILI-D2-TSFST-K;30.0000000;g;;;718
B-SPB-BULK;V1;SQUA-AMYR-X;40.0000000;g;;;719
B-SPB-BULK;V1;TIT-CR50HD-X;20.0000000;g;;;720
B-SPB-BULK;V1;WARN-CLOG222--K;250.0000000;g;;;721
B-SPB-BULK;V1;WARN-GZ0075-X;1.2000000;g;;;722
B-SPB-BULK;V1;WARN-RED3AS-X;5.4000000;g;;;723
B-SPB-BULK;V1;WARN-TE-A40BIOSC-K;1.5000000;g;;;724
B-SPB-BULK;V1;WARN-TNAB--K;27.0000000;g;;;725
B-SPB-BULK;V1;WARN-TOA403-KF;2.1850000;g;;;726
B-SPB-BULK;V1;WARN-YLW3AS-X;0.5000000;g;;;727
