date_correction,snfg,fg_name,sisa_bulk,overfill,loading_unloading_loss,loss,brand,coitem,line,netto,netto_min
2022-06-02,TC-R3LLF04-W/H0022,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,0,0,UPSTREAM LOSS,WARDAH,TC-R3LLF04-W,PVT05,,
2022-06-10,TC-R3LLF04-W/H0025,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,0,0.9,UPSTREAM LOSS,WARDAH,TC-R3LLF04-W,PVT02,,
2022-06-10,TC-R3LLF04-W/H0024,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,0,0,UPSTREAM LOSS,WARDAH,TC-R3LLF04-W,PVT05,,
2022-06-10,TC-R3LLF04-W/H0026,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,0,0,UPSTREAM LOSS,WARDAH,TC-R3LLF04-W,PVT06,,
2022-06-02,TC-R3LLF04-W/H0022,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,2.25,9.02,DOWNSTREAM LOSS,WARDAH,TC-R3LLF04-W,PNP01,0.0123,0.012
2022-06-03,TC-R3LLF04-W/H0023,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,6.133,2.39,2.337,DOWNSTREAM LOSS,WARDAH,TC-R3LLF04-W,PNP01,0.01232,0.012
2022-06-10,TC-R3LLF04-W/H0024,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,0,12.16,DOWNSTREAM LOSS,WARDAH,TC-R3LLF04-W,PNP01,0.012,0.012
2022-06-10,TC-R3LLF04-W/H0025,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,2.18,9.59,DOWNSTREAM LOSS,WARDAH,TC-R3LLF04-W,PNP01,0.0123,0.012
2022-06-10,TC-R3LLF04-W/H0026,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,1.95,9.56,DOWNSTREAM LOSS,WARDAH,TC-R3LLF04-W,PNP03,0.01226,0.012
2022-06-10,TC-R3LLF04-W/H0027,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,5.102,0.45,5.888,DOWNSTREAM LOSS,WARDAH,TC-R3LLF04-W,PNP01,0.01206,0.012
2022-06-23,TC-R3LLF04-W/H0028,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,2.25,6.75,DOWNSTREAM LOSS,WARDAH,TC-R3LLF04-W,PNP01,0.0123,0.012
2022-06-23,TC-R3LLF04-W/H0029,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,0,1.95,9.11,DOWNSTREAM LOSS,WARDAH,TC-R3LLF04-W,PNP01,0.01226,0.012
2022-06-03,TC-R3LLF05-W/H0010,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 05 BEIGE 12 G,0,0,0.41,UPSTREAM LOSS,WARDAH,TC-R3LLF05-W,PVT05,,
2022-06-11,TC-R3LLF05-W/H0011,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 05 BEIGE 12 G,0,0,0.94,UPSTREAM LOSS,WARDAH,TC-R3LLF05-W,PVT05,,
2022-06-23,TC-R3LLF05-W/H0012,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 05 BEIGE 12 G,0,0,0.99,UPSTREAM LOSS,WARDAH,TC-R3LLF05-W,PVT05,,
2022-06-03,TC-R3LLF05-W/H0010,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 05 BEIGE 12 G,2.195,2.48,3.495,DOWNSTREAM LOSS,WARDAH,TC-R3LLF05-W,PNP01,0.01258,0.012
2022-06-11,TC-R3LLF05-W/H0011,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 05 BEIGE 12 G,2.439,1.28,3.941,DOWNSTREAM LOSS,WARDAH,TC-R3LLF05-W,PNP01,0.0123,0.012
2022-06-23,TC-R3LLF05-W/H0012,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 05 BEIGE 12 G,2.475,0.86,4.255,DOWNSTREAM LOSS,WARDAH,TC-R3LLF05-W,PNP01,0.0122,0.012
2022-06-17,TC-R3LLF06-W/H0012,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 06 IVORY 12 G,0,0,0.51,UPSTREAM LOSS,WARDAH,TC-R3LLF06-W,PAP01,,
2022-06-07,TC-R3LLF06-W/H0011,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 06 IVORY 12 G,0,0,0,UPSTREAM LOSS,WARDAH,TC-R3LLF06-W,PAP01,,
2022-06-07,TC-R3LLF06-W/H0011,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 06 IVORY 12 G,0,1.27,4.54,DOWNSTREAM LOSS,WARDAH,TC-R3LLF06-W,PNP01MANUAL,0.01244,0.012
2022-06-17,TC-R3LLF06-W/H0012,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 06 IVORY 12 G,2.945,0.92,1.055,DOWNSTREAM LOSS,WARDAH,TC-R3LLF06-W,PNP03,0.01232,0.012
2022-06-21,TC-R3LLF07-W/H0007,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 07 HONEY BEIGE 12 G,0,0,0.79,UPSTREAM LOSS,WARDAH,TC-R3LLF07-W,PAP01,,
2022-06-06,TC-R3LLF07-W/H0006,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 07 HONEY BEIGE 12 G,0,0,1.12,UPSTREAM LOSS,WARDAH,TC-R3LLF07-W,PAP01,,
2022-06-06,TC-R3LLF07-W/H0006,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 07 HONEY BEIGE 12 G,0,0.85,4.29,DOWNSTREAM LOSS,WARDAH,TC-R3LLF07-W,PNP01MANUAL,0.0123,0.012
2022-06-21,TC-R3LLF07-W/H0007,WARDAH LIGHTENING POWDER FOUNDATION LIGHT FEEL 07 HONEY BEIGE 12 G,0,0.06,4.88,DOWNSTREAM LOSS,WARDAH,TC-R3LLF07-W,PNP01,0.01202,0.012
2022-06-14,TC-RE01-W/H0008,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,0,0,0.83,UPSTREAM LOSS,WARDAH,TC-RE01-W,PVT09,,
2022-06-17,TC-RE01-W/H0010,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,0,0,1.44,UPSTREAM LOSS,WARDAH,TC-RE01-W,PVT09,,
2022-06-14,TC-RE01-W/H0009,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,0,0,0.98,UPSTREAM LOSS,WARDAH,TC-RE01-W,PVT03,,
2022-06-03,TC-RE01-W/H0006,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,0,0,1.18,UPSTREAM LOSS,WARDAH,TC-RE01-W,PSM20,,
2022-06-03,TC-RE01-W/H0006,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,0,4.01,2.5,DOWNSTREAM LOSS,WARDAH,TC-RE01-W,PNP04,0.01292,0.012
2022-06-14,TC-RE01-W/H0008,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,0,2.84,3.01,DOWNSTREAM LOSS,WARDAH,TC-RE01-W,PNP04,0.01264,0.012
2022-06-14,TC-RE01-W/H0009,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,0,2.74,3.16,DOWNSTREAM LOSS,WARDAH,TC-RE01-W,PNP04,0.01262,0.012
2022-06-17,TC-RE01-W/H0010,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,0,3.11,2.16,DOWNSTREAM LOSS,WARDAH,TC-RE01-W,PNP04,0.0127,0.012
2022-06-20,TC-RE02-W/H0014,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,1.7,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT09,,
2022-06-29,TC-RE02-W/H0021,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,1.46,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT09,,
2022-06-28,TC-RE02-W/H0017,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,0,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT03,,
2022-06-27,TC-RE02-W/H0016,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,1.88,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT09,,
2022-06-20,TC-RE02-W/H0015,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,0.82,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT09,,
2022-06-28,TC-RE02-W/H0018,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,1.09,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT09,,
2022-06-17,TC-RE02-W/H0013,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,0.95,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT09,,
2022-06-28,TC-RE02-W/H0019,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,1.13,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT03,,
2022-06-29,TC-RE02-W/H0023,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,0.93,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT02,,
2022-06-29,TC-RE02-W/H0020,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0,0.95,UPSTREAM LOSS,WARDAH,TC-RE02-W,PVT02,,
2022-06-17,TC-RE02-W/H0013,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,1.22,5.63,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.01228,0.012
2022-06-20,TC-RE02-W/H0014,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,1.85,5.91,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.01244,0.012
2022-06-20,TC-RE02-W/H0015,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,2.25,4.96,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.01252,0.012
2022-06-27,TC-RE02-W/H0016,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,2.44,3.47,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.01256,0.012
2022-06-28,TC-RE02-W/H0017,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,4.217,1.65,6.243,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.01238,0.012
2022-06-28,TC-RE02-W/H0018,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0.87,5.83,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.0122,0.012
2022-06-28,TC-RE02-W/H0019,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,2.87,3.79,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.01266,0.012
2022-06-29,TC-RE02-W/H0020,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,2.09,4.75,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.01248,0.012
2022-06-29,TC-RE02-W/H0021,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,0,0.87,5.46,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.0122,0.012
2022-06-29,TC-RE02-W/H0023,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,2.687,1.57,2.603,DOWNSTREAM LOSS,WARDAH,TC-RE02-W,PNP04,0.01236,0.012
2022-06-30,TC-RE03-W/H0011,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,0,0,1.07,UPSTREAM LOSS,WARDAH,TC-RE03-W,PVT09,,
2022-06-09,TC-RE03-W/H0008,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,0,0,1.03,UPSTREAM LOSS,WARDAH,TC-RE03-W,PVT09,,
2022-06-28,TC-RE03-W/H0009,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,0,0,1.31,UPSTREAM LOSS,WARDAH,TC-RE03-W,PVT05,,
2022-06-28,TC-RE03-W/H0010,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,0,0,0.98,UPSTREAM LOSS,WARDAH,TC-RE03-W,PVT05,,
2022-06-09,TC-RE03-W/H0008,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,0,0,7.13,DOWNSTREAM LOSS,WARDAH,TC-RE03-W,Single,0.012,0.012
2022-06-28,TC-RE03-W/H0009,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,0,2.51,12.65,DOWNSTREAM LOSS,WARDAH,TC-RE03-W,PNP04,0.01236,0.012
2022-06-28,TC-RE03-W/H0010,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,5.603,2.51,7.377,DOWNSTREAM LOSS,WARDAH,TC-RE03-W,PNP04,0.01236,0.012
2022-06-30,TC-RE03-W/H0011,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,4.39,2.09,8.92,DOWNSTREAM LOSS,WARDAH,TC-RE03-W,PNP04,0.0123,0.012
2022-06-30,TC-RE04-W/H0018,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,0,1.71,UPSTREAM LOSS,WARDAH,TC-RE04-W,PVT03,,
2022-06-28,TC-RE04-W/H0014,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,0,1.06,UPSTREAM LOSS,WARDAH,TC-RE04-W,PVT02,,
2022-06-29,TC-RE04-W/H0015,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,0,1.32,UPSTREAM LOSS,WARDAH,TC-RE04-W,PVT09,,
2022-06-09,TC-RE04-W/H0012,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,0,0.84,UPSTREAM LOSS,WARDAH,TC-RE04-W,PVT09,,
2022-06-30,TC-RE04-W/H0017,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,0,3.63,UPSTREAM LOSS,WARDAH,TC-RE04-W,PVT09,,
2022-06-27,TC-RE04-W/H0013,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,0,1.29,UPSTREAM LOSS,WARDAH,TC-RE04-W,PVT02,,
2022-06-29,TC-RE04-W/H0016,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,0,1.32,UPSTREAM LOSS,WARDAH,TC-RE04-W,PVT03,,
2022-06-09,TC-RE04-W/H0012,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,2.26,4.82,DOWNSTREAM LOSS,WARDAH,TC-RE04-W,Single,0.01252,0.012
2022-06-27,TC-RE04-W/H0013,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,4.25,6.42,DOWNSTREAM LOSS,WARDAH,TC-RE04-W,PNP04,0.01258,0.012
2022-06-28,TC-RE04-W/H0014,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,4.78,4.51,DOWNSTREAM LOSS,WARDAH,TC-RE04-W,PNP04,0.01264,0.012
2022-06-29,TC-RE04-W/H0015,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,4.19,10.72,DOWNSTREAM LOSS,WARDAH,TC-RE04-W,PNP03,0.0126,0.012
2022-06-29,TC-RE04-W/H0016,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,5.88,4.6,DOWNSTREAM LOSS,WARDAH,TC-RE04-W,PNP01,0.0128,0.012
2022-06-30,TC-RE04-W/H0017,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,2.15,8.09,DOWNSTREAM LOSS,WARDAH,TC-RE04-W,PNP03,0.0123,0.012
2022-06-30,TC-RE04-W/H0018,WARDAH EXCLUSIVE TWO WAY CAKE 04 NATURAL 12 G,0,4.35,7.04,DOWNSTREAM LOSS,WARDAH,TC-RE04-W,PNP03,0.0126,0.012
2022-06-08,TC-RE05-W/H0006,WARDAH EXCLUSIVE TWO WAY CAKE 05 COFFEE BEIGE 12 G,0,0,0.97,UPSTREAM LOSS,WARDAH,TC-RE05-W,PVT07,,
2022-06-30,TC-RE05-W/H0007,WARDAH EXCLUSIVE TWO WAY CAKE 05 COFFEE BEIGE 12 G,0,0,0.68,UPSTREAM LOSS,WARDAH,TC-RE05-W,PVT07,,
2022-06-08,TC-RE05-W/H0006,WARDAH EXCLUSIVE TWO WAY CAKE 05 COFFEE BEIGE 12 G,0,1.35,1.47,DOWNSTREAM LOSS,WARDAH,TC-RE05-W,PNP04,0.013,0.012
2022-06-30,TC-RE05-W/H0007,WARDAH EXCLUSIVE TWO WAY CAKE 05 COFFEE BEIGE 12 G,0,0.34,1.41,DOWNSTREAM LOSS,WARDAH,TC-RE05-W,PNP04,0.01254,0.012
2022-06-24,TC-RPC01-MO12G/H0008,MAKE OVER PERFECT COVER REFILL TWC 01 LACE 12 G (PC(S)),0,0,0.8,UPSTREAM LOSS,MAKE OVER,TC-RPC01-MO12G,PVT07,,
2022-06-15,TC-RPC01-MO12G/H0007,MAKE OVER PERFECT COVER REFILL TWC 01 LACE 12 G (PC(S)),0,0,1.39,UPSTREAM LOSS,MAKE OVER,TC-RPC01-MO12G,PVT09,,
2022-06-15,TC-RPC01-MO12G/H0007,MAKE OVER PERFECT COVER REFILL TWC 01 LACE 12 G (PC(S)),0,4.26,6.13,DOWNSTREAM LOSS,MAKE OVER,TC-RPC01-MO12G,PNP04,0.01258,0.012
2022-06-24,TC-RPC01-MO12G/H0008,MAKE OVER PERFECT COVER REFILL TWC 01 LACE 12 G (PC(S)),0,0.43,1.56,DOWNSTREAM LOSS,MAKE OVER,TC-RPC01-MO12G,PNP01,0.0123,0.012
2022-06-15,TC-RPC02-MO12G/H0011,MAKE OVER PERFECT COVER REFILL TWC 02 CORAL 12 G (PC(S)),0,0,0.74,UPSTREAM LOSS,MAKE OVER,TC-RPC02-MO12G,PVT07,,
2022-06-08,TC-RPC02-MO12G/H0010,MAKE OVER PERFECT COVER REFILL TWC 02 CORAL 12 G (PC(S)),0,0,0.99,UPSTREAM LOSS,MAKE OVER,TC-RPC02-MO12G,PVT09,,
2022-06-08,TC-RPC02-MO12G/H0010,MAKE OVER PERFECT COVER REFILL TWC 02 CORAL 12 G (PC(S)),0,5.69,3.33,DOWNSTREAM LOSS,MAKE OVER,TC-RPC02-MO12G,PNP04,0.01276,0.012
2022-06-15,TC-RPC02-MO12G/H0011,MAKE OVER PERFECT COVER REFILL TWC 02 CORAL 12 G (PC(S)),0,0.54,2.55,DOWNSTREAM LOSS,MAKE OVER,TC-RPC02-MO12G,PNP04,0.0124,0.012
2022-06-28,TC-RPC03-MO12G/H0007,MAKE OVER PERFECT COVER REFILL TWC 03 MAPLE 12 G (PC(S)),0,0,1.01,UPSTREAM LOSS,MAKE OVER,TC-RPC03-MO12G,PVT05,,
2022-06-27,TC-RPC03-MO12G/H0006,MAKE OVER PERFECT COVER REFILL TWC 03 MAPLE 12 G (PC(S)),0,0,1.21,UPSTREAM LOSS,MAKE OVER,TC-RPC03-MO12G,PVT05,,
2022-06-27,TC-RPC03-MO12G/H0006,MAKE OVER PERFECT COVER REFILL TWC 03 MAPLE 12 G (PC(S)),0,0,10.4,DOWNSTREAM LOSS,MAKE OVER,TC-RPC03-MO12G,PNP04MANUAL,0.012,0.012
2022-06-28,TC-RPC03-MO12G/H0007,MAKE OVER PERFECT COVER REFILL TWC 03 MAPLE 12 G (PC(S)),9.124,0,1.476,DOWNSTREAM LOSS,MAKE OVER,TC-RPC03-MO12G,PNP04MANUAL,0.012,0.012
2022-06-20,TC-RPC05-MO12G/H0003,MAKE OVER PERFECT COVER REFILL TWC 05 CINNAMON 12 G (PC(S)),0,0,0.93,UPSTREAM LOSS,MAKE OVER,TC-RPC05-MO12G,PVT07,,
2022-06-24,TC-RPC05-MO12G/H0004,MAKE OVER PERFECT COVER REFILL TWC 05 CINNAMON 12 G (PC(S)),0,0,0.7,UPSTREAM LOSS,MAKE OVER,TC-RPC05-MO12G,PVT06,,
2022-06-20,TC-RPC05-MO12G/H0003,MAKE OVER PERFECT COVER REFILL TWC 05 CINNAMON 12 G (PC(S)),2.378,0.64,1.352,DOWNSTREAM LOSS,MAKE OVER,TC-RPC05-MO12G,PNP04,0.01252,0.012
2022-06-24,TC-RPC05-MO12G/H0004,MAKE OVER PERFECT COVER REFILL TWC 05 CINNAMON 12 G (PC(S)),0,0.76,3.84,DOWNSTREAM LOSS,MAKE OVER,TC-RPC05-MO12G,PNP01,0.01262,0.012
2022-06-21,TC-RPC08-MO12G/H0009,MAKE OVER PERFECT COVER REFILL TWC 08 HONEY 12 G (PC(S)),0,0,0.86,UPSTREAM LOSS,MAKE OVER,TC-RPC08-MO12G,PSM07,,
2022-06-08,TC-RPC08-MO12G/H0007,MAKE OVER PERFECT COVER REFILL TWC 08 HONEY 12 G (PC(S)),0,0,0.77,UPSTREAM LOSS,MAKE OVER,TC-RPC08-MO12G,PVT09,,
2022-06-08,TC-RPC08-MO12G/H0008,MAKE OVER PERFECT COVER REFILL TWC 08 HONEY 12 G (PC(S)),0,0,0.69,UPSTREAM LOSS,MAKE OVER,TC-RPC08-MO12G,PVT09,,
2022-06-08,TC-RPC08-MO12G/H0007,MAKE OVER PERFECT COVER REFILL TWC 08 HONEY 12 G (PC(S)),0,3.12,-1.65,DOWNSTREAM LOSS,MAKE OVER,TC-RPC08-MO12G,PNP04,0.0127,0.012
2022-06-08,TC-RPC08-MO12G/H0008,MAKE OVER PERFECT COVER REFILL TWC 08 HONEY 12 G (PC(S)),0,4.46,1.27,DOWNSTREAM LOSS,MAKE OVER,TC-RPC08-MO12G,PNP04,0.013,0.012
2022-06-21,TC-RPC08-MO12G/H0009,MAKE OVER PERFECT COVER REFILL TWC 08 HONEY 12 G (PC(S)),0,0.39,2.01,DOWNSTREAM LOSS,MAKE OVER,TC-RPC08-MO12G,PNP04,0.01228,0.012
2022-06-09,TC-RR3LEC01-W/H0004,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 01 LIGHT BEIGE 10 G,0,0,0.45,UPSTREAM LOSS,WARDAH,TC-RR3LEC01-W,PVT03,,
2022-06-09,TC-RR3LEC01-W/H0004,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 01 LIGHT BEIGE 10 G,0,2.35,8.11,DOWNSTREAM LOSS,WARDAH,TC-RR3LEC01-W,PNP04MANUAL,0.01034,0.01
2022-06-09,TC-RR3LEC02-W/H0008,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 02 GOLDEN BEIGE 10 G,0,0,0,UPSTREAM LOSS,WARDAH,TC-RR3LEC02-W,PVT03,,
2022-06-09,TC-RR3LEC02-W/H0007,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 02 GOLDEN BEIGE 10 G,0,0,0,UPSTREAM LOSS,WARDAH,TC-RR3LEC02-W,PVT03,,
2022-06-09,TC-RR3LEC02-W/H0007,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 02 GOLDEN BEIGE 10 G,2.033,2.59,12.347,DOWNSTREAM LOSS,WARDAH,TC-RR3LEC02-W,PNP03,0.0104,0.01
2022-06-09,TC-RR3LEC02-W/H0008,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 02 GOLDEN BEIGE 10 G,13.813,2.59,-0.113,DOWNSTREAM LOSS,WARDAH,TC-RR3LEC02-W,PNP03,0.0104,0.01
2022-06-10,TC-RR3LEC03-W/H0003,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 03 SHEER PINK 10 G,0,0,0.96,UPSTREAM LOSS,WARDAH,TC-RR3LEC03-W,PVT03,,
2022-06-10,TC-RR3LEC03-W/H0003,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 03 SHEER PINK 10 G,0,2.76,7.15,DOWNSTREAM LOSS,WARDAH,TC-RR3LEC03-W,PNP03,0.0104,0.01
2022-06-10,TC-RR3LEC04-W/H0004,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 04 NATURAL 10 G,0,0,1.05,UPSTREAM LOSS,WARDAH,TC-RR3LEC04-W,PVT03,,
2022-06-10,TC-RR3LEC04-W/H0004,WARDAH REFILL LIGHTENING POWDER FOUNDATION EXTRA COVER 04 NATURAL 10 G,0,0,9.82,DOWNSTREAM LOSS,WARDAH,TC-RR3LEC04-W,PCP02,0.01,0.01
2022-06-06,TC-RR3LLF01-W/H0017,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 01 LIGHT BEIGE 12 G,0,0,0,UPSTREAM LOSS,WARDAH,TC-RR3LLF01-W,PMG08,,
2022-06-22,TC-RR3LLF01-W/H0020,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 01 LIGHT BEIGE 12 G,0,0,9.48,UPSTREAM LOSS,WARDAH,TC-RR3LLF01-W,PMG08,,
2022-06-14,TC-RR3LLF01-W/H0019,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 01 LIGHT BEIGE 12 G,0,0,6.19,UPSTREAM LOSS,WARDAH,TC-RR3LLF01-W,PMG08,,
2022-06-06,TC-RR3LLF01-W/H0017,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 01 LIGHT BEIGE 12 G,44.984,5.26,-6.604,DOWNSTREAM LOSS,WARDAH,TC-RR3LLF01-W,PNP03,0.0122,0.012
2022-06-14,TC-RR3LLF01-W/H0019,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 01 LIGHT BEIGE 12 G,11.545,8.43,7.605,DOWNSTREAM LOSS,WARDAH,TC-RR3LLF01-W,PNP03,0.01232,0.012
2022-06-22,TC-RR3LLF01-W/H0020,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 01 LIGHT BEIGE 12 G,0,1.05,23.24,DOWNSTREAM LOSS,WARDAH,TC-RR3LLF01-W,PNP03,0.01204,0.012
2022-06-15,TC-RR3LLF02-W/H0033,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 02 GOLDEN BEIGE 12 G,0,0,5.69,UPSTREAM LOSS,WARDAH,TC-RR3LLF02-W,PMG08,,
2022-06-17,TC-RR3LLF02-W/H0034,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 02 GOLDEN BEIGE 12 G,0,0,0,UPSTREAM LOSS,WARDAH,TC-RR3LLF02-W,PMG08,,
