"Product/Internal Reference","Product/Product Name","Location","Lot/Serial Number","Inventoried Quantity","Reserved Quantity","Unit of Measure"
"SILI-BEGAEIB-X","SLC2-BAAAG","JTK 6/Stock/RM/GOR-A-13","GBMJTK6/JH23013","149.9353","0.0","kg"
"SILI-BELEG5-X","SLC2-AAD","JTK 6/Stock/RM/BA-09A1","GBMJTK6/JH23011","135000.0","0.0","g"
"EKS-FLAC-X","WBE1-ABJ","JTK 6/Stock/RM/GOR-A-24","GBMJTK6/JH22117","24948.85","0.0","g"
"POLA--GP2-K","EMS3-AAC","JTK 6/Stock/RM/AA-09B1","GBMJTK6/JH22122","19979.86","0.0","g"
"AMP-95--K","NTA1-AAB","JTK 6/Stock/RM/GOR-E-25","GBMJTK6/JH19125","24951.06","0.0","g"
"SOLP-100LQ-X","FFM1-AAC","JTK 6/Stock/RM/GOR-A-24","GBMJTK6/JH15193","74960.74","0.0","g"
"SCRU-STRPD-X","VES3-AAE","JTK 6/Stock/RM/GD-AC-B3","GBMJTK6/JH19091","9.9746","0.0","kg"
"EXTR-CNDWLHB-X","ACN1-AAB","JTK 6/Stock/RM/GD-AC-C3","GBMJTK6/JH22137","40000.0","0.0","g"
"VITC-VCE-X","WHT3-AAH","JTK 6/Stock/RM/GD-AC-D2","GBMJTK6/JH16169","26000.0","0.0","g"
"BENT-BGISDV-X","RHM2-AAB","JTK 6/Stock/RM/GOR-E-52","GBMJTK6/JH23008","80000.0","0.0","g"
"PURO-IDD-X","SLV1-AAE","JTK 6/Stock/RM/GOR-F-27","GBMJTK6/JH23010","149920.93","0.0","g"
"PURO-IDD-X","SLV1-AAE","JTK 6/Stock/RM/GOR-F-27","GBMJTK6/JH23009","149920.93","0.0","g"
"BENT-BGISDV-X","RHM2-AAB","JTK 6/Stock/RM/GOR-E-49","GBMJTK6/JH23007","159952.7","0.0","g"
"TITA--3328EW-K","PWD3-ADB","JTK 6/Stock/RM/BA-02B2","GBMJTK6/JH22054","74982.34","0.0","g"
"POLY-M-MP27-K","PWD3-ADA","JTK 6/Stock/RM/AA-10B2","GBMJTK6/JH22056","99978.69","0.0","g"
"SUNS-HYAB-X","SCR3-ABC","JTK 6/Stock/RM/GOR-B-21","GBMJTK6/JH23050","39.99119","0.0","kg"
"SUNS-HYAB-X","SCR3-ABC","JTK 6/Stock/RM/GOR-B-21","GBMJTK6/JH23049","59.98852","0.0","kg"
"ACTI-MDIC-X","AAG1-AAF","JTK 6/Stock/RM/GD-AC-C2","GBMJTK6/JH10081","2961.43","0.0","g"
"EXTR-GS-","WBE1-AAC","JTK 6/Stock/RM/GD-AC-B4","GBMJTK6/JH10075","9952.64","0.0","g"
"SILI-BEL803-X","SLC3-AAI","JTK 6/Stock/RM/GOR-C-16","GBMJTK6/JH23020","111991.49","0.0","g"
"ACTI-TXPP-X","WHT1-AAH","JTK 6/Stock/RM/Release-RM","GBMJTK6/JH16167","0.9438","0.0","kg"
"ARLA-165--K","WAX3-AAB","JTK 6/Stock/RM/GOR-D-27","GBMJTK6/JH24145","149980.74","0.0","g"
"ARLA-165--K","WAX3-AAB","JTK 6/Stock/RM/GOR-D-27","GBMJTK6/JH24146","250000.0","0.0","g"
"BUTY--DAI1,3","MST1-AAB","JTK 6/Stock/RM/GOR-D-54","GBMJTK6/JH24011","400000.0","0.0","g"
"SOLV-BGKHN-X","SLV1-BHAFG","JTK 6/Stock/RM/GOR-F-30","GBMJTK6/JH23179","800.0","0.0","kg"
"SURF-CCAB-X","SRF1-ABI","JTK 6/Stock/RM/GOR-E-07","GBMJTK6/JH24004","800.0","0.0","kg"
"RHM-DREAQA-X","RHM2-BBABD","JTK 6/Stock/RM/GOR-E-06","GBMJTK6/JH24024","800.0","3.84969833788773e-14","kg"
"SOLV-BGKHN-X","SLV1-BHAFG","JTK 6/Stock/RM/GOR-F-14","GBMJTK6/JH23179","800.0","0.0","kg"
"RHM-DREAQA-X","RHM2-BBABD","JTK 6/Stock/RM/GOR-D-01","GBMJTK6/JH24024","199.94603","0.0","kg"
"BUTY--DAI1,3","MST1-AAB","JTK 6/Stock/RM/GOR-C-03","GBMJTK6/JH24011","600000.0","0.0","g"
"BUTY--DAI1,3","MST1-AAB","JTK 6/Stock/RM/GOR-C-02","GBMJTK6/JH24011","600000.0","0.0","g"
"MEDI-MDL-MGS","SRF1-AAE","JTK 6/Stock/RM/GOR-D-08","GBMJTK6/JH24006","199937.41","199937.41","g"
"SURF-CPKOD-X","SRF1-ACB","JTK 6/Stock/RM/GOR-D-07","GBMJTK6/JH24085","799940.52","0.0","g"
"PURO-IDD-X","SLV1-AAE","JTK 6/Stock/RM/GOR-F-15","GBMJTK6/JH23181","299952.06","0.0","g"
"SOLV-BGKHN-X","SLV1-BHAFG","JTK 6/Stock/RM/GOR-F-15","GBMJTK6/JH23179","199.9467","0.0","kg"
"SILI-4515-","SLC1-ABE","JTK 6/Stock/RM/GOR-B-09","GBMJTK6/JH23180","179950.32","0.0","g"
"LAN-99-X","SLV1-AAH","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JH16079","59953.58","0.0","g"
"TIT-T85-X","PWD3-AGA","JTK 6/Stock/RM/FA-04B1","GBMJTK6/JH19097","39984.88","0.0","g"
"SEPI-SPMXZ-X","RHM3-ADB","JTK 6/Stock/RM/DA-07A2","GBMJTK6/JH19082","11990.14","0.0","g"
"SODA-C-ASA","NTA3-AAC","JTK 6/Stock/RM/FA-01B1","GBMJTK6/JH24048","74962.8","0.0","g"
"PANT--DL-K","EMO1-ADC","JTK 6/Stock/RM/CA-09A2","GBMJTK6/JH25005","200000.0","0.0","g"
"GOHS-GS05C-X","EXF3-AAG","JTK 6/Stock/RM/DA-05B2","GBMJTK6/JH24063","40000.0","0.0","g"
"PEN-EUXK900-X","PRV1-ABC","JTK 6/Stock/RM/GD-AC-B1","GBMJTK6/JH22101","30000.0","0.0","g"
"PEN-SENSC50-X","PRV1-ABB","JTK 6/Stock/RM/GD-AC-B1","GBMJTK6/JH22102","60000.0","0.0","g"
"ACTI-BTWH-X","WHT1-AAC","JTK 6/Stock/RM/GD-AC-C2","GBMJTK6/JH18091","9936.7","0.0","g"
"EXTR-SILVBG30-X","WHT1-AAD","JTK 6/Stock/RM/GD-AC-B6","GBMJTK6/JH15040","9954.08","0.0","g"
"NEUT-LM-X","SAI1-AAC","JTK 6/Stock/RM/GD-AC-C1","GBMJTK6/JH22105","9942.12","0.0","g"
"EXTR-CNDWLHB-X","ACN1-AAB","JTK 6/Stock/RM/GD-AC-C1","GBMJTK6/JH22137","10000.0","0.0","g"
"SCRU-ECBTS-X","VES3-AKABJ","JTK 6/Stock/RM/GOR-A-14","GBMJTK6/JH24022","19.98284","0.0","kg"
"RHM-DREIA-X","RHM3-BBABC","JTK 6/Stock/RM/GOR-B-12","GBMJTK6/JH24023","19.99063","0.0","kg"
"POLY-MICOJ400-","HRC3-AAB","JTK 6/Stock/RM/EA-09A1","GBMJTK6/JH24016","39982.56","0.0","g"
"ARMO-HD--K","EMO1-AAB","JTK 6/Stock/RM/GOR-F-37","GBMJTK6/JH24142","159952.1","0.0","g"
"SILI-556-DC-K","SLC1-AAC","JTK 6/Stock/RM/GOR-F-54","GBMJTK6/JH23057","199948.54","0.0","g"
"SILI-DC9045-X","SLC3-AAC","JTK 6/Stock/RM/GOR-F-23","GBMJTK6/JH23045","180000.0","0.0","g"
"SILI-9546-EDC","SLC1-AAG","JTK 6/Stock/RM/GOR-F-23","GBMJTK6/JH23059","180000.0","0.0","g"
"SILI-D9SEB-X","SLC2-AAG","JTK 6/Stock/RM/GOR-F-23","GBMJTK6/JH23061","179942.6","0.0","g"
"ACTI-AVG10X-X","WBE1-ADC","JTK 6/Stock/RM/GOR-E-28","GBMJTK6/JH16155","24936.43","0.0","g"
"EXTR-ALVGE-X","WBE1-AAJ","JTK 6/Stock/RM/GOR-E-28","GBMJTK6/JH16157","325000.0","0.0","g"
"SUNS-PR340-X","SCR1-AAI","JTK 6/Stock/RM/GOR-E-16","GBMJTK6/JH01033","49939.34","0.0","g"
"EXTR-PEPGLYE-X","WBE1-ABH","JTK 6/Stock/RM/GOR-E-15","GBMJTK6/JH22097","74945.2","0.0","g"
"EXTR-CUMGLY-X","WBE1-ABE","JTK 6/Stock/RM/GOR-E-15","GBMJTK6/JH22096","24955.73","0.0","g"
"EXTR-ALVGE-X","WBE1-AAJ","JTK 6/Stock/RM/GOR-E-15","GBMJTK6/JH22095","249939.47","0.0","g"
"SURF-DIAK-X","SRF1-ABH","JTK 6/Stock/RM/CA-06A1","GBMJTK6/JH23184","254.94475","0.0","kg"
"SURF-DIAK-X","SRF1-ABH","JTK 6/Stock/RM/CA-06A1","GBMJTK6/JH23185","16.94475","0.0","kg"
"EXTR-RW-R-X","WBE1-ACF","JTK 6/Stock/RM/GOR-B-55","GBMJTK6/IL16077","200000.0","0.0","g"
"EXTR-RW-R-X","WBE1-ACF","JTK 6/Stock/RM/GOR-B-55","GBMJTK6/IL16076","200000.0","0.0","g"
"EXTR-RW-R-X","WBE1-ACF","JTK 6/Stock/RM/GOR-B-55","GBMJTK6/IL16075","200000.0","0.0","g"
"EXTR-RW-R-X","WBE1-ACF","JTK 6/Stock/RM/GOR-B-55","GBMJTK6/IL16078","200000.0","0.0","g"
"EXTR-RW-R-X","WBE1-ACF","JTK 6/Stock/RM/GOR-B-53","GBMJTK6/JA06074","600000.0","0.0","g"
"EXTR-RW-R-X","WBE1-ACF","JTK 6/Stock/RM/GOR-B-53","GBMJTK6/JA06076","200000.0","0.0","g"
"ABIL-WE09-X","EMS1-AAF","JTK 6/Stock/RM/GOR-E-09","GBMJTK6/JG21168","189935.33","0.0","g"
"EMO-WHMLCG-X","EMO1-BBABE","JTK 6/Stock/RM/GOR-D-06","GBMJTK6/JG27047","169.94892","0.0","kg"
"GLYC-MS-CGGMS N/EB25","EMS3-AAJ","JTK 6/Stock/RM/GG-B1-06","GBMJTK6/JH24144","600000.0","0.0","g"
"SURF-DIAK-X","SRF1-ABH","JTK 6/Stock/RM/GG-B1-08","GBMJTK6/JH18191","442.0","0.0","kg"
"PR-ZPRDL-X","MST1-ABH","JTK 6/Stock/RM/GOR-E-02","GBMJTK6/JH19099","199580.0","0.0","g"
"PR-ZPRDL-X","MST1-ABH","JTK 6/Stock/RM/GOR-E-02","GBMJTK6/JH19100","598686.83","0.0","g"
"AMI-GCK12H-X","SRF1-ABE","JTK 6/Stock/RM/GOR-E-01","GBMJTK6/JH08015","879932.36","0.0","g"
"SAMP-DPGRZ-X","SAM3P-CCADG","JTK 6/Stock/RM/Release-RM","GBMJTK6/JH24099","0.15","0.0","kg"
"EMUL-ESPL-X","EMS1-ADA","JTK 6/Stock/RM/DA-10A2","GBMJTK6/JH18164","25.0","0.0","kg"
"EMUL-ESPL-X","EMS1-ADA","JTK 6/Stock/RM/DA-10A2","GBMJTK6/JH18165","25.0","0.0","kg"
"SILI-ECDC-X","SLC2-BGACI","JTK 6/Stock/RM/GOR-A-25","GBMJTK6/JH24003","17.92933","0.0","kg"
"SILI-ECDC-X","SLC2-BGACI","JTK 6/Stock/RM/GOR-A-25","GBMJTK6/JH10012","35.94379","0.0","kg"
"NUTR-NTKWPP-X","HRC1-AAG","JTK 6/Stock/RM/CA-05A2","GBMJTK6/JD26009","74915.96","0.0","g"
"SUNS-TNAB-X","SCR1-ABB","JTK 6/Stock/RM/CA-05A1","GBMJTK6/JG28012","24.94295","0.0","kg"
"SUNS-TNSM-X","SCR1-ABA","JTK 6/Stock/RM/CA-05A1","GBMJTK6/JG28021","24.91888","0.0","kg"
"SUNS-TNAB-X","SCR1-ABB","JTK 6/Stock/RM/CA-05A1","GBMJTK6/JG28009","24.94295","0.0","kg"
"SUNS-TNAB-X","SCR1-ABB","JTK 6/Stock/RM/CA-05A1","GBMJTK6/JH18170","50.0","0.0","kg"
"CRO1-CRMLAB-X","DSP1-AAG","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JF22151","14937.74","0.0","g"
"PWD-KALNPD-X","PWD3-BKBEC","JTK 6/Stock/RM/GOR-A-05","GBMJTK6/JH25069","219.97785","0.0","kg"
"POWD-H53-X","RHM3-AFF","JTK 6/Stock/RM/FA-05B1","GBMJTK6/JH25121","19993.69","0.0","g"
"POWD-H53-X","RHM3-AFF","JTK 6/Stock/RM/FA-05B1","GBMJTK6/JH25122","9994.49","0.0","g"
"POWD-H53-X","RHM3-AFF","JTK 6/Stock/RM/FA-05B1","GBMJTK6/JH25120","10000.0","0.0","g"
"SALA-99--K","EMO1-ABJ","JTK 6/Stock/RM/EA-05A2","GBMJTK6/JH25118","30000.0","0.0","g"
"GULA-R1-X","EXF3-AAD","JTK 6/Stock/RM/BA-01B2","GBMJTK6/JH25092","49970.76","0.0","g"
"CARB-UT20-X","RHM3-AAC","JTK 6/Stock/RM/GOR-B-12","GBMJTK6/JH16119","40000.0","0.0","g"
"ASAM-SCAD-X","EXF3-ABA","JTK 6/Stock/RM/FA-03B2","GBMJTK6/JH24077","24976.71","0.0","g"
"ASAM-SCAD-X","EXF3-ABA","JTK 6/Stock/RM/FA-03B2","GBMJTK6/JH24075","99975.97","0.0","g"
"TOSP-2000B-X","PWD3-AEB","JTK 6/Stock/RM/Release-RM","GBMJTK6/JH25107","69979.88","0.0","g"
"ASAM-SCAD-X","EXF3-ABA","JTK 6/Stock/RM/FA-03B2","GBMJTK6/JH24074","124976.07","0.0","g"
"TITA-C-STCR5-K","PWD3-ACG","JTK 6/Stock/RM/Release-RM","GBMJTK6/JH25109","279971.13","0.0","g"
"ACTI-RBN-X","SAI1-AAF","JTK 6/Stock/RM/Release-RM","GBMJTK6/JH25071","39955.88","0.0","g"
"EXTR-LCRG-X","WHT1-AAE","JTK 6/Stock/RM/GD-AC-D1","GBMJTK6/JH16160","24948.18","0.0","g"
"EXTR-LCRG-X","WHT1-AAE","JTK 6/Stock/RM/GD-AC-D1","GBMJTK6/JH16161","24939.93","0.0","g"
"EXTR-ALVGE-X","WBE1-AAJ","JTK 6/Stock/RM/GD-AC-D1","GBMJTK6/JH16157","174956.96","0.0","g"
"ACTI-ALARB-X","WHT3-AAJ","JTK 6/Stock/RM/GD-AC-B3","GBMJTK6/JH16108","0.98899","0.0","kg"
"PARF-CFLYFGT-X","PRF1-BBABA","JTK 6/Stock/RM/GD-AC-PAL-02","GBMJTK6/JH25075","24.95771","0.0","kg"
"PARF-PCGD2SG-X","PRF1-BEAAI","JTK 6/Stock/RM/GD-AC-PAL-02","GBMJTK6/JH25076","24.94501","0.0","kg"
"OZO-OZO-","WAX3-AAJ","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JG26062","9980.15","0.0","g"
"WARN-RED3AS-X","CLR3-RED-ABD","JTK 6/Stock/RM/Repack-RM","GBMJTK6/HI28006","10000.0","0.0","g"
"PARF-WFBLSE-X","PRF1-AHJ","JTK 6/Stock/RM/GD-AC-A5","GBMJTK6/JH25090","124.96244","0.0","kg"
"PARF-256BU-X","PRF1-AGA","JTK 6/Stock/RM/GD-AC-PAL-03","GBMJTK6/JH25097","24956.66","0.0","g"
"EMUL-AL2-","EMS3-AAF","JTK 6/Stock/RM/GOR-E-33","GBMJTK6/JH23032","25000.0","0.0","g"
"ZINC-ZNOLYS-X","PWD3-ACA","JTK 6/Stock/RM/CA-09B2","GBMJTK6/JH24010","39975.22","0.0","g"
"CMC--2000F-K","RHM3-AAF","JTK 6/Stock/RM/BA-07B2","GBMJTK6/JH23124","19977.78","0.0","g"
"ACTI-SRCM-X","SAI1-AAD","JTK 6/Stock/RM/GD-AC-B2","GBMJTK6/JH23125","19947.81","0.0","g"
"POWD-HTTS-X","PWD3-AHD","JTK 6/Stock/RM/GOR-B-28","GBMJTK6/JH23041","19.98439","0.0","kg"
"MATS-MCM100-X","PWD3-ADF","JTK 6/Stock/RM/EA-10A2","GBMJTK6/JH23047","24991.86","0.0","g"
"CARB-UT20-X","RHM3-AAC","JTK 6/Stock/RM/FA-08B2","GBMJTK6/JH23082","79990.52","0.0","g"
"SURF-CCAB-X","SRF1-ABI","JTK 6/Stock/RM/GOR-B-06","GBMJTK6/JH24004","799.94475","0.0","kg"
"THIC-ARAVC-","RHM3-AAB","JTK 6/Stock/RM/DA-10B1","GBMJTK6/JH24007","24989.73","0.0","g"
"AMI-GCK12H-X","SRF1-ABE","JTK 6/Stock/RM/Release-RM","GBMJTK6/JH19047","439938.44","0.0","g"
"HUM-PG400C-X","SLV1-ALACF","JTK 6/Stock/RM/GOR-C-41","GBMJTK6/JH24005","219.94051","0.0","kg"
"HUM-PGUEP-X","MST1-BLBGB","JTK 6/Stock/RM/GOR-D-56","GBMJTK6/JH26039","860.0","0.0","kg"
"KOH--PH-K","NTA3-AAB","JTK 6/Stock/RM/FA-05A2","GBMJTK6/JH26101","300000.0","0.0","g"
"SILI-2005-DC-K","SLC1-AAH","JTK 6/Stock/RM/GOR-C-42","GBMJTK6/JH26028","199947.82","0.0","g"
"SILI-2005-DC-K","SLC1-AAH","JTK 6/Stock/RM/GOR-C-42","GBMJTK6/JH26029","400000.0","0.0","g"
"HUM-PGUEP-X","MST1-BLBGB","JTK 6/Stock/RM/GOR-D-46","GBMJTK6/JH26039","859.938","0.0","kg"
"SUNS-TNBS-X","SCR3-ABA","JTK 6/Stock/RM/DA-10A2","GBMJTK6/JH18172","40.0","0.0","kg"
"SUNS-TNBS-X","SCR3-ABA","JTK 6/Stock/RM/DA-10A2","GBMJTK6/JH18168","20.0","0.0","kg"
"SUNS-TNBS-X","SCR3-ABA","JTK 6/Stock/RM/DA-10A2","GBMJTK6/JH25006","40.0","0.0","kg"
"GARA-RFS-X","SLT3-AAG","JTK 6/Stock/RM/GOR-C-19","GBMJTK6/JH26045","100000.0","0.0","g"
"EMU-CULT-X","EMO1-AGG","JTK 6/Stock/RM/GOR-E-10","GBMJTK6/JH18169","19.94895","0.0","kg"
"EMU-CULT-X","EMO1-AGG","JTK 6/Stock/RM/GOR-E-10","GBMJTK6/JH04141","19.96168","0.0","kg"
"EMUL-EMLP-X","EMS3-ABD","JTK 6/Stock/RM/FA-05B2","GBMJTK6/JH04012","20.0","0.0","kg"
"EMUL-EMLP-X","EMS3-ABD","JTK 6/Stock/RM/FA-05B2","GBMJTK6/JH04013","9.99027","0.0","kg"
"ACTI-CSR10S-X","AAG1-BIBAA","JTK 6/Stock/RM/CA-05A2","GBMJTK6/JD21083","44.95288","0.0","kg"
"AMI-GCK12H-X","SRF1-ABE","JTK 6/Stock/RM/GOR-B-02","GBMJTK6/JH19046","439947.55","0.0","g"
"OIL-RBOM-X","OBW1-AAJ","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JG29015","15879.2","0.0","g"
"SFT-S649-X","EMO1-ACI","JTK 6/Stock/RM/GOR-A-20","GBMJTK6/JH26050","49907.26","99.51","g"
"ACTI-ALARB-X","WHT3-AAJ","JTK 6/Stock/RM/GD-AC-B3","GBMJTK6/JH26049","1.98702","0.0","kg"
"CECC---K","EMO1-ACD","JTK 6/Stock/RM/GOR-A-54","GBMJTK6/JH11007","174946.68","0.0","g"
"EMU-CTL8-X","EMO1-AGI","JTK 6/Stock/RM/GOR-A-55","GBMJTK6/JC31069","350000.0","0.0","g"
"AQUA-G35-X","RHM1-AAI","JTK 6/Stock/RM/GG-C-01","GBMJTK6/HD03027","35000.0","0.0","g"
"PR-ZPRDL-X","MST1-ABH","JTK 6/Stock/RM/GOR-E-04","GBMJTK6/JH26036","199501.83","0.0","g"
"SILI-345-DC-K","EMO1-ABC","JTK 6/Stock/RM/GOR-B-05","GBMJTK6/JH26037","195000.0","0.0","g"
"SILI-DC-PSFCS-X","FFM1-AAI","JTK 6/Stock/RM/GOR-B-05","GBMJTK6/JH26027","169970.0","0.0","g"
"SUN-MP-X","PWD3-AFE","JTK 6/Stock/RM/DA-04B1","GBMJTK6/JH26040","19987.83","0.0","g"
"EMUL-MTVT-X","EML3-ABD","JTK 6/Stock/RM/DA-01A1","GBMJTK6/JH26041","249.97206","0.0","kg"
"TIT-T85-X","PWD3-AGA","JTK 6/Stock/RM/DA-04B1","GBMJTK6/JH26032","39982.03","0.0","g"
"SILI-SSBAPD-X","HRC1-ABB","JTK 6/Stock/RM/GOR-A-15","GBMJTK6/JH25112","29951.62","0.0","g"
"EXTR-ALVGE-X","WBE1-AAJ","JTK 6/Stock/RM/GOR-A-19","GBMJTK6/JH26133","49960.28","0.0","g"
"SEPP-S400-","RHM1-ABD","JTK 6/Stock/RM/GOR-A-22","GBMJTK6/JH26034","29950.87","4.79616346638068e-12","g"
"VIT-ATCAT-X","ASB1-CAABD","JTK 6/Stock/RM/GOR-A-23","GBMJTK6/JH26002","19.91869","0.0","kg"
"EMO-SLCHS-X","DSP1-BHAFE","JTK 6/Stock/RM/GOR-A-33","GBMJTK6/JH25117","14.95599","0.0","kg"
"A-BGSA200-X","ACN3-AAB","JTK 6/Stock/RM/EA-08A1","GBMJTK6/JH26072","19981.32","0.0","g"
"TOSP-2000B-X","PWD3-AEB","JTK 6/Stock/RM/DA-01B2","GBMJTK6/JH25108","9980.19","0.0","g"
"SILC-SP500LS-X","SLC3-AAH","JTK 6/Stock/RM/CA-08B1","GBMJTK6/JH26048","9066.9","0.0","g"
"SILC-SP500LS-X","SLC3-AAH","JTK 6/Stock/RM/CA-08B1","GBMJTK6/JH26047","45346.36","0.0","g"
"WARN-C338--K","CLR3-YLW-AAB","JTK 6/Stock/RM/GOR-A-01","GBMJTK6/JH16110","99990.2","0.0","g"
"TITA-CROTS-X","PWD3-AEC","JTK 6/Stock/RM/GOR-B-26","GBMJTK6/JH23142","99967.45","0.0","g"
"SUNS-PTX-X","SCR3-AAG","JTK 6/Stock/RM/CA-08B2","GBMJTK6/JH26067","10000.0","0.0","g"
"SUNS-PTX-X","SCR3-AAG","JTK 6/Stock/RM/CA-08B2","GBMJTK6/JH26065","20000.0","0.0","g"
"SUNS-PR340-X","SCR1-AAI","JTK 6/Stock/RM/GOR-E-32","GBMJTK6/JH26068","50000.0","0.0","g"
"TALK-C-STJADAITO-K","PWD3-ACF","JTK 6/Stock/RM/AA-05A2","GBMJTK6/JH25110","139978.0","0.0","g"
"SILD--SI5H52D-K","PWD3-ACD","JTK 6/Stock/RM/AA-03B2","GBMJTK6/JH25114","19988.54","0.0","g"
"SEPI-305-SF-K","RHM1-AAF","JTK 6/Stock/RM/GOR-E-21","GBMJTK6/JH26042","390000.0","0.0","g"
"SILI-SP105-X","SLC3-AAJ","JTK 6/Stock/RM/DA-06B2","GBMJTK6/JH16164","59992.0","0.0","g"
"CELL-HHRP-X","RHM3-AAJ","JTK 6/Stock/RM/BA-02B1","GBMJTK6/JH09015","24980.62","0.0","g"
"ACTI-TXPP-X","WHT1-AAH","JTK 6/Stock/RM/AA-08C1","GBMJTK6/JH16168","4.9438","0.0","kg"
"ACTI-TXPP-X","WHT1-AAH","JTK 6/Stock/RM/AA-08C1","GBMJTK6/JH16166","6.9438","0.0","kg"
"ACTI-TXPP-X","WHT1-AAH","JTK 6/Stock/RM/AA-08C1","GBMJTK6/JH16165","3.9438","0.0","kg"
"WARN-ABIO-X","CLR3-BLK-ABB","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JE31078","15000.0","0.0","g"
"SURF-IXCSB-X","SRF1-ACA","JTK 6/Stock/RM/GOR-E-46","GBMJTK6/JH25058","381890.93","0.0","g"
"HAIM-DIS-X","EMO1-ADD","JTK 6/Stock/RM/DA-09A1","GBMJTK6/JH25061","150000.0","0.0","g"
"EMU-EPSR-X","EMO1-ACF","JTK 6/Stock/RM/GOR-A-35","GBMJTK6/JH19051","29927.46","0.0","g"
"OLIV-900BT-X","EMS1-AAG","JTK 6/Stock/RM/GOR-B-28","GBMJTK6/JH19052","20000.0","0.0","g"
"POLY-E-2/032451-K","HRC1-AAB","JTK 6/Stock/RM/EA-03A2","GBMJTK6/JH24111","25000.0","25000.0","g"
"SUNS-PRSHD-X","SCR1-ABC","JTK 6/Stock/RM/DA-07B1","GBMJTK6/JH22106","39.9818","19.99893","kg"
"OIL-ORJVA-X","OBW1-AAE","JTK 6/Stock/RM/EA-01B2","GBMJTK6/JH18075","13465.55","0.0","g"
"OIL-ORJVA-X","OBW1-AAE","JTK 6/Stock/RM/EA-01B2","GBMJTK6/JH18074","17965.55","0.0","g"
"FUCO-15PSLB-X","MST1-ABB","JTK 6/Stock/RM/EA-06A2","GBMJTK6/JH15013","49930.81","0.0","g"
"EMUL-KF6028-X","EMS1-ABJ","JTK 6/Stock/RM/GOR-A-34","GBMJTK6/JH22112","16000.0","0.0","g"
"SURF-DIAK-X","SRF1-ABH","JTK 6/Stock/RM/GOR-A-04","GBMJTK6/JH18191","17.0","0.0","kg"
"ZINC-STW-X","RHM3-ABD","JTK 6/Stock/RM/BA-06B1","GBMJTK6/JH18063","60000.0","0.0","g"
"ALAN--AK-K","SAI3-AAB","JTK 6/Stock/RM/CA-04A1","GBMJTK6/JH18130","199983.34","0.0","g"
"ALAN--AK-K","SAI3-AAB","JTK 6/Stock/RM/CA-04A1","GBMJTK6/JH18141","24979.8","0.0","g"
"SURF-IXCSB-X","SRF1-ACA","JTK 6/Stock/RM/GOR-E-54","GBMJTK6/JH18140","190881.55","0.0","g"
"SURF-DIAK-X","SRF1-ABH","JTK 6/Stock/RM/CA-06A2","GBMJTK6/JH18191","118.93307","0.0","kg"
"SURF-CCAB-X","SRF1-ABI","JTK 6/Stock/RM/GOR-D-09","GBMJTK6/JH15174","199.94755","0.0","kg"
"BEN-BEN-WT","RHM3-ACC","JTK 6/Stock/RM/GOR-B-14","GBMJTK6/JH22060","272143.95","0.0","g"
"BEN-BEN-WT","RHM3-ACC","JTK 6/Stock/RM/GOR-B-14","GBMJTK6/JH22059","22662.07","0.0","g"
"MOIS-PTVT-X","MST1-ACI","JTK 6/Stock/RM/EA-04B2","GBMJTK6/JH23088","29.94936","0.0","kg"
"FUCO-15PSLB-X","MST1-ABB","JTK 6/Stock/RM/EA-06A2","GBMJTK6/JH22068","99888.7","0.0","g"
"FUCO-15PSLB-X","MST1-ABB","JTK 6/Stock/RM/EA-06A2","GBMJTK6/JH22067","24896.36","0.0","g"
"MOIS-RHH15P-X","MST1-ABI","JTK 6/Stock/RM/EA-06A2","GBMJTK6/JH22066","99960.2","0.0","g"
"SQUA-AMYR-X","EMO1-AEF","JTK 6/Stock/RM/EA-07A2","GBMJTK6/JH22074","51000.0","0.0","g"
"AHA-FRBBCR-X","EXF1-AAB","JTK 6/Stock/RM/EA-06A1","GBMJTK6/JH22078","79939.4","1.98951966012828e-12","g"
"AHA-FRBBCR-X","EXF1-AAB","JTK 6/Stock/RM/EA-06A1","GBMJTK6/JH22080","19939.4","0.0","g"
"SCRU-SRBB50-X","EXF3-AAJ","JTK 6/Stock/RM/DA-05B1","GBMJTK6/JH22075","29987.79","0.0","g"
"OIL-ORJVA-X","OBW1-AAE","JTK 6/Stock/RM/EA-01B2","GBMJTK6/JH24078","62961.44","0.0","g"
"SILI-CES1104-X","SLC2-AAC","JTK 6/Stock/RM/GOR-E-26","GBMJTK6/JH24086","63895.45","0.0","g"
"SILI-345-DC-K","EMO1-ABC","JTK 6/Stock/RM/GOR-B-08","GBMJTK6/JH26037","585000.0","0.0","g"
"SQUA-PRT-X","EMO1-ADF","JTK 6/Stock/RM/GOR-A-18","GBMJTK6/JH29059","74950.11","0.0","g"
"SILI-SFE-GE","RHM3-ABE","JTK 6/Stock/RM/BA-10A2","GBMJTK6/JH18181","95255.66","0.0","g"
"SILI-SFE-GE","RHM3-ABE","JTK 6/Stock/RM/BA-10A2","GBMJTK6/JH18182","40781.52","0.0","g"
