Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
P-SSHUE-L;FG;SS-DUVSDE-L;FG;1;Pc(s);Pc(s);;8251;;
P-SSHUM-L;FG;KB-LABAR0-L;PM;0.0416667;Pc(s);Pc(s);;8252;;
P-SSHUM-L;FG;LEAF-HUMP-L;PM;1;Pc(s);Pc(s);;8253;;
P-SSHUM-L;FG;P-BRGSDUV-L;FG;1;Pc(s);Pc(s);;8254;;
P-SSOTG-L;FG;FT-GSEH30P-L;REFILL;1;Pc(s);Pc(s);0.03004291845;8255;;
P-SSOTG-L;FG;FW-GSNP-L;REFILL;1;Pc(s);Pc(s);0.03004291845;8256;;
P-SSOTG-L;FG;KB-LABAR0-L;PM;0.04166;Pc(s);Pc(s);0.03004291845;8257;;
P-SSOTG-L;FG;PAP-SSOTG2-L;PM;1;Pc(s);Pc(s);0.03004291845;8258;;
P-SSOTG-L;FG;POUC-OTGMR0-L;PM;1;Pc(s);Pc(s);0.03004291845;8259;;
P-SSOTG-L;FG;SRM-BRSRN2P-L;REFILL;1;Pc(s);Pc(s);0.03004291845;8260;;
PAPS-UVSAFE-WM;SFG Packs;PAP-UVSAFER1-W;PM;1;Pc(s);Pc(s);;8261;;
PAPS-UVSAFE-WM;SFG Packs;STIC-PALLCR0-WM;PM;1;Pc(s);Pc(s);;8262;;
PAPS-UVSAFE-WM;SFG Packs;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);;8262;202145;
PH-HU-W;FG;BOTO-PET100W-WPET;PM;1;Pc(s);Pc(s);;8263;;
PH-HU-W;FG;BRO-PHW2013-A1910;PM;1;Pc(s);Pc(s);;8264;;
PH-HU-W;FG;D-W0R-W60MLNP;REFILL;1;Pc(s);Pc(s);;8265;;
PH-HU-W;FG;HANG-WHR2AP190-23NF;PM;1;Pc(s);Pc(s);;8266;;
PH-HU-W;FG;KB-WPHR2-W;PM;0.02;Pc(s);Pc(s);;8267;;
PH-HU-W;FG;M-GT1NP-W40ML;REFILL;1;Pc(s);Pc(s);;8268;;
PH-HU-W;FG;M-W3MPNP-W30GR;REFILL;1;Pc(s);Pc(s);;8269;;
PH-HU-W;FG;POUC-PHAJI-W;PM;1;Pc(s);Pc(s);;8270;;
PH-HU-W;FG;PU-SBMS100-W;PM;1;Pc(s);Pc(s);;8271;;
PH-HU-W;FG;S-W0HTNP-W40ML;REFILL;1;Pc(s);Pc(s);;8272;;
PH-HU-W;FG;STIC-ZZWH-WPPVG;PM;1;Pc(s);Pc(s);;8273;;
PH-HU-W;FG;TAG-HKD35-;PM;1;Pc(s);Pc(s);;8274;;
PH-HU-W;FG;TAS-SRPHAJI-W;PM;1;Pc(s);Pc(s);;8275;;
POTP-BGSPAREV17-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8276;;
POTP-BGSPAREV17-P;SFG Packs;STIC-PSSBGS72HG-1158;PM;1;Pc(s);Pc(s);;8277;;
POTP-CBA720REV1-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8278;;
POTP-CBA720REV1-P;SFG Packs;STIC-PNCA720HGP-1158;PM;1;Pc(s);Pc(s);;8279;;
POTP-CBAV720REV-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8280;;
POTP-CBAV720REV-P;SFG Packs;STIC-PNCAV720HG-1158;PM;1;Pc(s);Pc(s);;8281;;
POTP-CBC720REV1-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8282;;
POTP-CBC720REV1-P;SFG Packs;STIC-PNCCN720HG-1158;PM;1;Pc(s);Pc(s);;8283;;
POTP-CBGINREV17-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8284;;
POTP-CBGINREV17-P;SFG Packs;STIC-PNCG720HGP-1158;PM;1;Pc(s);Pc(s);;8285;;
POTP-HMSPAREV17-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8286;;
POTP-HMSPAREV17-P;SFG Packs;STIC-PSSHMS72HG-1158;PM;1;Pc(s);Pc(s);;8287;;
POTP-LWOBS720RE-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8288;;
POTP-LWOBS720RE-P;SFG Packs;STIC-PSSOBS72HG-1158;PM;1;Pc(s);Pc(s);;8289;;
POTP-NP3P720N_L-P;SFG Packs;POT-R720BLACK-PP;PM;1;Pc(s);Pc(s);;8290;;
POTP-NP3P720N_L-P;SFG Packs;STIC-PPNS272R1H-1158;PM;1;Pc(s);Pc(s);;8291;;
POTP-P1720REV1-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8292;;
POTP-P2720REV1-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8293;;
POTP-PCLBHM250-IX;SFG Packs;POT-R250BLACK-PP;PM;1;Pc(s);Pc(s);;8294;;
POTP-PCLBHM500-IX;SFG Packs;POT-R500BLACK-PP;PM;1;Pc(s);Pc(s);;8295;;
POTP-PISHM250-IX;SFG Packs;POT-R250BLACK-PP;PM;1;Pc(s);Pc(s);;8296;;
POTP-PISHM500-IX;SFG Packs;POT-R500BLACK-PP;PM;1;Pc(s);Pc(s);;8297;;
POTP-PISTHM250-IX;SFG Packs;POT-R250BLACK-PP;PM;1;Pc(s);Pc(s);;8298;;
POTP-PISTHM500-IX;SFG Packs;POT-R500BLACK-PP;PM;1;Pc(s);Pc(s);;8299;;
POTP-PP720REV1-P;SFG Packs;POT-R720BLACK-PP;PM;1;Pc(s);Pc(s);;8300;;
POTP-PP720REV1-P;SFG Packs;STIC-PPPS172R1H-1158;PM;1;Pc(s);Pc(s);;8301;;
POTP-PTCHM250-IX;SFG Packs;POT-R250BLACK-PP;PM;1;Pc(s);Pc(s);;8302;;
POTP-PTCHM250-IX;SFG Packs;STIC-FTCHM250-IXPS;PM;1;Pc(s);Pc(s);;8303;;
POTP-RSPA720N_L-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8304;;
POTP-RSPA720N_L-P;SFG Packs;STIC-PSSRS720HG-1158;PM;1;Pc(s);Pc(s);;8305;;
POTP-RSPAR1720-P;SFG Packs;POT-R720WHITE-PP;PM;1;Pc(s);Pc(s);;8306;;
POTP-RSPAR1720-P;SFG Packs;STIC-PSSRS720HG-1158;PM;1;Pc(s);Pc(s);;8307;;
POTS-BGSPAREV12-P;SFG Packs;POT-R250WHITE-PP;PM;1;Pc(s);Pc(s);;8308;;
POTS-BGSPAREV12-P;SFG Packs;STIC-SBGS240R1-PVG;PM;1;Pc(s);Pc(s);;8309;;
POTS-CBA240N_L-P;SFG Packs;POT-R250WHITE-PP;PM;1;Pc(s);Pc(s);;8310;;
POTS-CBA240N_L-P;SFG Packs;STIC-PNCA240SHG-1652;PM;1;Pc(s);Pc(s);;8311;;
POTS-CBAV240N_L-P;SFG Packs;POT-R250WHITE-PP;PM;1;Pc(s);Pc(s);;8312;;
POTS-CBAV240N_L-P;SFG Packs;STIC-PNCAV240SH-1652;PM;1;Pc(s);Pc(s);;8313;;
POTS-CBBO100-W;SFG Packs;POT-R100PGOLD-PP;PM;1;Pc(s);Pc(s);;8314;;
POTS-CBBO100-W;SFG Packs;STIC-BCBBOR1-W100;PM;1;Pc(s);Pc(s);;8315;;
POTS-CBBO150WRP-W;SFG Packs;POT-R150PGUO-WPP;PM;1;Pc(s);Pc(s);;8316;;
POTS-CBBO150WRP-W;SFG Packs;STIC-BOCBBOL15-R2PP;PM;1;Pc(s);Pc(s);;8317;;
POTS-CBBR150WRP-W;SFG Packs;POT-R150PGUR-WPP;PM;1;Pc(s);Pc(s);;8318;;
POTS-CBBR150WRP-W;SFG Packs;STIC-BOCBBR15-R2PP;PM;1;Pc(s);Pc(s);;8319;;
POTS-HMP240N_L-P;SFG Packs;POT-R250BLACK-PP;PM;1;Pc(s);Pc(s);;8320;;
POTS-HMP240N_L-P;SFG Packs;STIC-PPHM24R2HG-3152;PM;1;Pc(s);Pc(s);;8321;;
POTS-HMPREV1720-P;SFG Packs;POT-R720BLACK-PP;PM;1;Pc(s);Pc(s);;8322;;
POTS-HMPREV1720-P;SFG Packs;STIC-PPHM72R1HG-1158;PM;1;Pc(s);Pc(s);;8323;;
POTS-HMSPA240N_-P;SFG Packs;POT-R250WHITE-PP;PM;1;Pc(s);Pc(s);;8324;;
POTS-HMSPA240N_-P;SFG Packs;STIC-PPSSHMS240-PPVG;PM;1;Pc(s);Pc(s);;8325;;
POTS-HMSPA240N_-P;SFG Packs;STIC-PSSHMS24SH-3152;PM;1;Pc(s);Pc(s);;8326;;
POTS-HMSPAREV12-P;SFG Packs;POT-R250WHITE-PP;PM;1;Pc(s);Pc(s);;8327;;
POTS-HMSPAREV12-P;SFG Packs;STIC-PPSSHMS240-PPVG;PM;1;Pc(s);Pc(s);;8328;;
POTS-HMSPAREV12-P;SFG Packs;STIC-PSSHMS24SH-3152;PM;1;Pc(s);Pc(s);;8329;;
POTS-LWOBS240RE-P;SFG Packs;POT-R250WHITE-PP;PM;1;Pc(s);Pc(s);;8330;;
POTS-LWOBS240RE-P;SFG Packs;STIC-PSSOBS24SH-3182;PM;1;Pc(s);Pc(s);;8331;;
POTS-NLPS2REV17-P;SFG Packs;POT-R720BLACK-PP;PM;1;Pc(s);Pc(s);;8332;;
POTS-NLPS2REV17-P;SFG Packs;STIC-PPNS272R1H-1158;PM;1;Pc(s);Pc(s);;8333;;
POTS-OBS150N_L-P;SFG Packs;POT-C115PP--P;PM;1;Pc(s);Pc(s);;8334;;
POTS-OBS150N_L-P;SFG Packs;STIC-PSSOBS15BH-7814;PM;1;Pc(s);Pc(s);;8335;;
POTS-OBS150N_L-P;SFG Packs;STIC-PSSOBS15DH-5654;PM;1;Pc(s);Pc(s);;8336;;
POTS-PPS1720REV-P;SFG Packs;POT-R720BLACK-PP;PM;1;Pc(s);Pc(s);;8337;;
POTS-PPS1720REV-P;SFG Packs;STIC-PPPS172R1H-1158;PM;1;Pc(s);Pc(s);;8338;;
POTS-SBSO240WRP-W;SFG Packs;POT-R250PGUO-WPP;PM;1;Pc(s);Pc(s);;8339;;
POTS-SBSO240WRP-W;SFG Packs;STIC-BTSBSO2R2-W240;PM;1;Pc(s);Pc(s);;8340;;
POTS-SBSPF150WR-W;SFG Packs;POT-R150PGUP-WPP;PM;1;Pc(s);Pc(s);;8341;;
POTS-SBSPF150WR-W;SFG Packs;STIC-BTSBSPFR2-W150;PM;1;Pc(s);Pc(s);;8342;;
PPUF-LBCPR-W;SFG Packs;PLAS-SLBCPRR1-WOPP;PM;1;Pc(s);Pc(s);;8343;;
PPUF-LBCPR-W;SFG Packs;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);;8344;;
PPUF-LBCPR-W;SFG Packs;PUFF-TWCNBRR1-W;PM;1;Pc(s);Pc(s);;8344;202106;
PRM-PCCGR-MO;FG;DUS-PCCPR0-MO;PM;1;Pc(s);Pc(s);;8345;;
PRM-PCCGR-MO;FG;KB-MOCC36R1-270CF;PM;0.01667;Pc(s);Pc(s);;8346;;
PRM-PCCGR-MO;FG;STIC-VBPCCPGR0-MO;PM;1;Pc(s);Pc(s);;8347;;
PRM-PCCGR-MO;FG;TUBE-PCCPGR0-MO3L;PM;1;Pc(s);Pc(s);;8348;;
PRM-PCCLC-MO;FG;DUS-PCCPR0-MO;PM;1;Pc(s);Pc(s);;8349;;
PRM-PCCLC-MO;FG;KB-MOCC36R1-270CF;PM;0.01667;Pc(s);Pc(s);;8350;;
PRM-PCCLC-MO;FG;STIC-VBPCCPLR0-MO;PM;1;Pc(s);Pc(s);;8351;;
PRM-PCCLC-MO;FG;TUBE-PCCPLR0-MO3L;PM;1;Pc(s);Pc(s);;8352;;
PRM-PCCPC-MO;FG;DUS-PCCPR0-MO;PM;1;Pc(s);Pc(s);;8353;;
PRM-PCCPC-MO;FG;KB-MOCC36R1-270CF;PM;0.01667;Pc(s);Pc(s);;8354;;
PRM-PCCPC-MO;FG;STIC-VBPCCPPR0-MO;PM;1;Pc(s);Pc(s);;8355;;
PRM-PCCPC-MO;FG;TUBE-PCCPPR0-MO3L;PM;1;Pc(s);Pc(s);;8356;;
PRM-PCCYW-MO;FG;DUS-PCCPR0-MO;PM;1;Pc(s);Pc(s);;8357;;
PRM-PCCYW-MO;FG;KB-MOCC36R1-270CF;PM;0.01667;Pc(s);Pc(s);;8358;;
PRM-PCCYW-MO;FG;STIC-VBPCCPYR0-MO;PM;1;Pc(s);Pc(s);;8359;;
PRM-PCCYW-MO;FG;TUBE-PCCPYR0-MO3L;PM;1;Pc(s);Pc(s);;8360;;
PRM-PR-EM20ML;FG;DUS-PR20R0-ELD;PM;1;Pc(s);Pc(s);0.03082614057;8361;;
PRM-PR-EM20ML;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);0.03082614057;8362;;
PRM-PR-EM20ML;FG;TUBE-PR20R0-EMC;PM;1;Pc(s);Pc(s);0.03082614057;8363;;
PRM-PRI01-MO;FG;DUS-PRILR0-MO;PM;1;Pc(s);Pc(s);0.03086419753;8364;;
PRM-PRI01-MO;FG;KB-MOCC36R1-270CF;PM;0.01667;Pc(s);Pc(s);0.03086419753;8365;;
PRM-PRI01-MO;FG;TUBE-PRILR0-MO;PM;1;Pc(s);Pc(s);0.03086419753;8366;;
PRM-PRI02-MO;FG;DUS-PRISKR0-MO;PM;1;Pc(s);Pc(s);0.03005050505;8367;;
PRM-PRI02-MO;FG;KB-MOCC36R1-270CF;PM;0.01667;Pc(s);Pc(s);0.03005050505;8368;;
PRM-PRI02-MO;FG;TUBE-PRISKR0-MO;PM;1;Pc(s);Pc(s);0.03005050505;8369;;
PRM-RRIPSP-W;FG;DUS-BMPR0-IP;PM;1;Pc(s);Pc(s);0.1190250079;8370;;
PRM-RRIPSP-W;FG;KB-WIPSKMMR1-W;PM;0.0151515;Pc(s);Pc(s);0.1190250079;8371;;
PRM-RRIPSP-W;FG;TUBE-POBMP20R0-IP;PM;1;Pc(s);Pc(s);0.1190250079;8372;;
PRM-VCPM-MO20ML;FG;DUS-VMP20CR0-MO;PM;1;Pc(s);Pc(s);0.03007075472;8373;;
PRM-VCPM-MO20ML;FG;DUS-VMP20CR1-MO;PM;1;Pc(s);Pc(s);0.03007075472;8373;202236;
PRM-VCPM-MO20ML;FG;KB-MOCC36R1-270CF;PM;0.01667;Pc(s);Pc(s);0.03007075472;8374;;
PRM-VCPM-MO20ML;FG;TUBE-VMP20R0-MO;PM;1;Pc(s);Pc(s);0.03007075472;8375;;
REM-CDAMG-W;FG;BOTO-CDAMGR0-W;PM;1;Pc(s);Pc(s);0.07961783439;8376;;
REM-CDAMG-W;FG;KB-WKAPPAR0-KMK150;PM;0.08333;Pc(s);Pc(s);0.07961783439;8377;;
REM-CDAMG-W;FG;PU-CDAMGR0-W;PM;1;Pc(s);Pc(s);0.07961783439;8378;;
REM-CDAMGN2-W;REFILL;TUBE-CTKMG15-W;PM;1;Pc(s);Pc(s);;8379;;
REM-CO-MO;FG;BOTO-PETRF200-X;PM;1;Pc(s);Pc(s);0.05053720653;8380;;
REM-CO-MO;FG;KB-MOEBPR1-MO;PM;0.0357143;Pc(s);Pc(s);0.05053720653;8381;;
REM-CO-MO;FG;PU-PCO190R0-MO;PM;1;Pc(s);Pc(s);0.05053720653;8382;;
REM-CO-MO;FG;STIC-PCO190R0-MO;PM;1;Pc(s);Pc(s);0.05053720653;8383;;
REM-EEM-W100ML;FG;BOTO-L100EEMUR1-WHD;PM;1;Pc(s);Pc(s);0.03013468013;8384;;
REM-EEM-W100ML;FG;BOTO-L100EEMURR2-WHD;PM;1;Pc(s);Pc(s);0.03013468013;8384;;
REM-EEM-W100ML;FG;CAP-BL100SILA-WPP;PM;1;Pc(s);Pc(s);0.03013468013;8385;;
REM-EEM-W100ML;FG;KB-WSPA150221-KMM125;PM;0.03333;Pc(s);Pc(s);0.03013468013;8386;;
REM-EEM-W100ML;FG;KB-WSPA150R1-W;PM;0.03333;Pc(s);Pc(s);0.03013468013;8386;202143;
REM-EEM-W100ML;FG;PLU-BL100NAT-ULDPE;PM;1;Pc(s);Pc(s);0.03013468013;8387;;
REM-EEM-W100ML;FG;STIC-QREMUR-W;PM;1;Pc(s);Pc(s);0.03013468013;8388;;
REM-EEM-W50ML;FG;BOTO-L50EEMURR1-WHD;PM;1;Pc(s);Pc(s);0.01811594203;8389;;
REM-EEM-W50ML;FG;CAP-BL100SILA-WPP;PM;1;Pc(s);Pc(s);0.01811594203;8390;;
REM-EEM-W50ML;FG;KB-W6040R2-W;PM;0.02381;Pc(s);Pc(s);0.01811594203;8391;;
REM-EEM-W50ML;FG;PLU-BL100NAT-ULDPE;PM;1;Pc(s);Pc(s);0.01811594203;8392;;
REM-EEM-W50ML;FG;STIC-QREMUR-W;PM;1;Pc(s);Pc(s);0.01811594203;8393;;
REM-GOC-TA;FG;DUS-TGTO1C100R0-T;PM;1;Pc(s);Pc(s);0.2722222222;8394;;
REM-GOC-TA;FG;DUS-TGTO1C100R1-T;PM;1;Pc(s);Pc(s);0.2722222222;8394;;
REM-GOC-TA;FG;KB-SATURNUSR0-T;PM;0.0833333;Pc(s);Pc(s);0.2722222222;8395;;
REM-GOC-TA;FG;STIC-PINGDGTO1C100-T;PM;1;Pc(s);Pc(s);0.2722222222;8396;;
REM-GOC-TA;FG;STIC-SDGTO1C100-T;PM;1;Pc(s);Pc(s);0.2722222222;8397;;
REM-GOC-TA;FG;TUBE-TGTO1C100R0-T;PM;1;Pc(s);Pc(s);0.2722222222;8398;;
REM-LOIMWN1-W;FG;BOTO-PET5024-W;PM;1;Pc(s);Pc(s);0.03014592934;8399;;
REM-LOIMWN1-W;FG;CAP-BMWR1-WPP;PM;1;Pc(s);Pc(s);0.03014592934;8400;;
REM-LOIMWN1-W;FG;KB-W6040R2-W;PM;0.02381;Pc(s);Pc(s);0.03014592934;8401;;
REM-LOIMWN1-W;FG;PS-PVCBSR1-WPVC;PM;1;Pc(s);Pc(s);0.03014592934;8402;;
REM-LOIMWN1-W;FG;STIC-BLMPOIW50R1-W;PM;1;Pc(s);Pc(s);0.03014592934;8403;;
REM-LOIMWN1-W;FG;STIC-FLMPOIW50R1-W;PM;1;Pc(s);Pc(s);0.03014592934;8404;;
REM-LOIMWN2-W;FG;BOTO-PET100W-WPET;PM;1;Pc(s);Pc(s);0.03228715729;8405;;
REM-LOIMWN2-W;FG;CAP-BMWR1-WPP;PM;1;Pc(s);Pc(s);0.03228715729;8406;;
REM-LOIMWN2-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.03228715729;8407;;
REM-LOIMWN2-W;FG;PS-PVCBSR1-WPVC;PM;1;Pc(s);Pc(s);0.03228715729;8408;;
REM-LOIMWN2-W;FG;STIC-SLMOIWR1-W100;PM;1;Pc(s);Pc(s);0.03228715729;8409;;
REM-LTWO-EM10ML;FG;CAP-LTE-EPP;PM;1;Pc(s);Pc(s);0.2857142857;8410;;
REM-LTWO-EM10ML;FG;DUS-LTER0-EILD;PM;1;Pc(s);Pc(s);0.2857142857;8411;;
REM-LTWO-EM10ML;FG;KB-ECR1-KMK125CF;PM;0.01429;Pc(s);Pc(s);0.2857142857;8412;;
REM-LTWO-EM10ML;FG;PLU-LTE-ELDPE;PM;1;Pc(s);Pc(s);0.2857142857;8413;;
REM-LTWO-EM10ML;FG;TUBE-LTER0-EVD;PM;1;Pc(s);Pc(s);0.2857142857;8414;;
REM-MW-MO185ML;FG;BOTS-MIW185-MO;SFG Packs;1;Pc(s);Pc(s);0.03416467373;8415;;
REM-MW-MO185ML;FG;CAP-BK200HD-X;PM;1;Pc(s);Pc(s);0.03416467373;8416;;
REM-MW-MO185ML;FG;KB-MOSSTP-291145K150;PM;0.05556;Pc(s);Pc(s);0.03416467373;8417;;
REM-MW-MO185ML;FG;PS-CAP-WPVC;PM;1;Pc(s);Pc(s);0.03416467373;8418;;
REM-OIMW-MO;FG;BOTO-PETRF200-X;PM;1;Pc(s);Pc(s);0.0322997416;8419;;
REM-OIMW-MO;FG;CAP-BK200HD-X;PM;1;Pc(s);Pc(s);0.0322997416;8420;;
REM-OIMW-MO;FG;KB-MOBORPR1-MO;PM;0.05556;Pc(s);Pc(s);0.0322997416;8421;;
REM-OIMW-MO;FG;STIC-PBPOMW200R0-MO;PM;1;Pc(s);Pc(s);0.0322997416;8422;;
REM-PBTUMW-W;FG;BOTO-PET100W-WPET;PM;1;Pc(s);Pc(s);0.03004201681;8423;;
REM-PBTUMW-W;FG;CAP-BMWR1-WPP;PM;1;Pc(s);Pc(s);0.03004201681;8424;;
REM-PBTUMW-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.03004201681;8425;;
REM-PBTUMW-W;FG;STIC-PBTUMWA-W;PM;1;Pc(s);Pc(s);0.03004201681;8426;;
REM-PBTUMW-W;FG;STIC-PBTUMWB-W;PM;1;Pc(s);Pc(s);0.03004201681;8427;;
REM-RBSMWN1-EM;FG;BOTO-PETRF100B-X;PM;1;Pc(s);Pc(s);0.03009378543;8428;;
REM-RBSMWN1-EM;FG;CAP-BMWR1-WPP;PM;1;Pc(s);Pc(s);0.03009378543;8429;;
REM-RBSMWN1-EM;FG;KB-EAR0-KMM125;PM;0.03571;Pc(s);Pc(s);0.03009378543;8430;;
REM-RBSMWN1-EM;FG;STIC-BBSMW100-E;PM;1;Pc(s);Pc(s);0.03009378543;8431;;
REM-RBSMWN1-EM;FG;STIC-FBSMW100-E;PM;1;Pc(s);Pc(s);0.03009378543;8432;;
REM-RBSMWN2-EM;FG;BOTO-PETRF50-X;PM;1;Pc(s);Pc(s);0.03003625065;8433;;
REM-RBSMWN2-EM;FG;CAP-BMWR1-WPP;PM;1;Pc(s);Pc(s);0.03003625065;8434;;
REM-RBSMWN2-EM;FG;KB-ECR1-KMK125CF;PM;0.01563;Pc(s);Pc(s);0.03003625065;8435;;
REM-RBSMWN2-EM;FG;STIC-BBSMW50-E;PM;1;Pc(s);Pc(s);0.03003625065;8436;;
REM-RBSMWN2-EM;FG;STIC-FBSMW50-E;PM;1;Pc(s);Pc(s);0.03003625065;8437;;
REM-RPBTUMW-W;FG;BOTO-PETCHEERS100-X;PM;1;Pc(s);Pc(s);0.02995740003;8438;;
REM-RPBTUMW-W;FG;CAP-BPBMWRV-W;PM;1;Pc(s);Pc(s);0.02995740003;8439;;
REM-RPBTUMW-W;FG;KB-K100R1-W;PM;0.0333333;Pc(s);Pc(s);0.02995740003;8440;;
REM-RPBTUMW-W;FG;STIC-BRVPBMW100-W;PM;1;Pc(s);Pc(s);0.02995740003;8441;;
REM-RPBTUMW-W;FG;STIC-FRVPBMW100-W;PM;1;Pc(s);Pc(s);0.02995740003;8442;;
REM-SBMW-W100ML;FG;BOTO-PET100W-WPET;PM;1;Pc(s);Pc(s);0.03004201681;8443;;
REM-SBMW-W100ML;FG;CAP-BMWR1-WPP;PM;1;Pc(s);Pc(s);0.03004201681;8444;;
REM-SBMW-W100ML;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.03004201681;8445;;
REM-SBMW-W100ML;FG;STIC-BSCMW100R5-W;PM;1;Pc(s);Pc(s);0.03004201681;8446;;
REM-SBMW-W100ML;FG;STIC-FSCMW100R5-W;PM;1;Pc(s);Pc(s);0.03004201681;8447;;
REM-SBMW-W240ML;FG;BOTO-PET240W-WPET;PM;1;Pc(s);Pc(s);0.03017456359;8448;;
REM-SBMW-W240ML;FG;CAP-BMWR1-WPP;PM;1;Pc(s);Pc(s);0.03017456359;8449;;
REM-SBMW-W240ML;FG;KB-WT100R1-KMM125BF;PM;0.05556;Pc(s);Pc(s);0.03017456359;8450;;
REM-SBMW-W240ML;FG;STIC-BSCMW240R5-W;PM;1;Pc(s);Pc(s);0.03017456359;8451;;
REM-SBMW-W240ML;FG;STIC-FSCMW240R5-W;PM;1;Pc(s);Pc(s);0.03017456359;8452;;
REM-SBRMW-EM;FG;BOTO-PETRF100B-X;PM;1;Pc(s);Pc(s);0.03008674646;8453;;
REM-SBRMW-EM;FG;CAP-BMWR1-WPP;PM;1;Pc(s);Pc(s);0.03008674646;8454;;
REM-SBRMW-EM;FG;KB-EAR0-KMM125;PM;0.03571;Pc(s);Pc(s);0.03008674646;8455;;
REM-SBRMW-EM;FG;STIC-BSBMW100-E;PM;1;Pc(s);Pc(s);0.03008674646;8456;;
REM-SBRMW-EM;FG;STIC-FSBMW100-E;PM;1;Pc(s);Pc(s);0.03008674646;8457;;
REM-SBRMWN2-EM;FG;BOTO-PETRF50-X;PM;1;Pc(s);Pc(s);0.0300837112;8458;;
REM-SBRMWN2-EM;FG;CAP-BMWR1-WPP;PM;1;Pc(s);Pc(s);0.0300837112;8459;;
REM-SBRMWN2-EM;FG;KB-ECR1-KMK125CF;PM;0.01563;Pc(s);Pc(s);0.0300837112;8460;;
REM-SBRMWN2-EM;FG;STIC-BSBMW50-E;PM;1;Pc(s);Pc(s);0.0300837112;8461;;
REM-SBRMWN2-EM;FG;STIC-FSBMW50-E;PM;1;Pc(s);Pc(s);0.0300837112;8462;;
S-A1SEC-W;FG;BOTO-ADS1702R1-W;PM;1;Pc(s);Pc(s);0.02996817008;8463;;
S-A1SEC-W;FG;CAP-BADS1702R0-WPP;PM;1;Pc(s);Pc(s);0.02996817008;8464;;
S-A1SEC-W;FG;KB-W200R1-W;PM;0.04166;Pc(s);Pc(s);0.02996817008;8465;;
S-A1SEC-W;FG;STIC-WADS170-W;PM;1;Pc(s);Pc(s);0.02996817008;8466;;
S-CSCB01-B;FG;BOTO-GELFRLR0-W;PM;1;Pc(s);Pc(s);0.02964118565;8467;;
S-CSCB01-B;FG;CAP-PLBGELFR0-WRL;PM;1;Pc(s);Pc(s);0.02964118565;8468;;
S-CSCB01-B;FG;PU-LBGELFR0-WRL;PM;1;Pc(s);Pc(s);0.02964118565;8469;;
S-CSPB01-B;FG;BOTO-GELFRLR0-W;PM;1;Pc(s);Pc(s);0.02979737783;8470;;
S-CSPB01-B;FG;CAP-PLBGELFR0-WRL;PM;1;Pc(s);Pc(s);0.02979737783;8471;;
S-CSPB01-B;FG;PU-LBGELFR0-WRL;PM;1;Pc(s);Pc(s);0.02979737783;8472;;
S-CSYP01-B;FG;BOTO-GELFRLR0-W;PM;1;Pc(s);Pc(s);0.02835094783;8473;;
S-CSYP01-B;FG;CAP-PLBGELFR0-WRL;PM;1;Pc(s);Pc(s);0.02835094783;8474;;
S-CSYP01-B;FG;PU-LBGELFR0-WRL;PM;1;Pc(s);Pc(s);0.02835094783;8475;;
S-DFSEC-W;FG;BOTO-DFS170R1-WHDPE;PM;1;Pc(s);Pc(s);0.02998214616;8476;;
S-DFSEC-W;FG;BOTO-DFS170R2-WHDPE;PM;1;Pc(s);Pc(s);0.02998214616;8476;;
S-DFSEC-W;FG;CAP-BDFS170-WPP;PM;1;Pc(s);Pc(s);0.02998214616;8477;;
S-DFSEC-W;FG;KB-W200R1-W;PM;0.04167;Pc(s);Pc(s);0.02998214616;8478;;
S-DFSEC-W;FG;STIC-WDFS170-W;PM;1;Pc(s);Pc(s);0.02998214616;8479;;
S-NSSEC-W;FG;BOTO-NSS1702R2-W;PM;1;Pc(s);Pc(s);0.02991452991;8480;;
S-NSSEC-W;FG;CAP-BNSS1702R0-WPP;PM;1;Pc(s);Pc(s);0.02991452991;8481;;
S-NSSEC-W;FG;KB-W200R1-W;PM;0.0416667;Pc(s);Pc(s);0.02991452991;8482;;
S-NSSEC-W;FG;STIC-WNSS170-W;PM;1;Pc(s);Pc(s);0.02991452991;8483;;
