Attribute number;Attribute value;Attribute description;Attribute name
10;PLU-MUPCS-W;Mock Up Plug Toner CS W;Product Name
10;PLU-MUQB30-B;Plug Mock Up Queen Bee Moist 30 B;Product Name
10;PLU-MURYUMS30-W;Mock Up Plug Renew You UMS 30 W;Product Name
10;PLU-NPMR0-E;Wiper NFS Poppin' Matte E;Product Name
10;PLU-P240-N-P;Plug POT 720,240,150 (NUSA PLAST)\\PLUG Putri ml;Product Name
10;PLU-P2IN1SM-E;Plug Pot 2 in 1 Scrub Mask E (Pc(s));Product Name
10;PLU-PAISM30-EPP;Plug Pot Aqua Infused Sleeping Mask 30 Emina;Product Name
10;PLU-PAISM30R1-EPP;Plug Pot Aqua Infused Sleeping Mask 30 R1 E;Product Name
10;PLU-PBG30S-T;Plug Pipet Botol Glass S 30 T;Product Name
10;PLU-PCDSM30R0-W;Plug Pot C-Defense Sleeping Mask 30 W (Pc(s));Product Name
10;PLU-PCDSM30R1-WNP;Plug Pot C-Defense Sleeping Mask 30 R1 NP W;Product Name
10;PLU-PCDWM30R0-W;Plug Pot C-Defense Waterclay Mask W (Pc(s));Product Name
10;PLU-PCM7R0-W;Plug Perfect Curl Mascara 7 g W;Product Name
10;PLU-PELCFEC-WLD;Plug Pot Everyday Luminous CF Extra Cover Tiger Wardah;Product Name
10;PLU-PELCFLF-WLD;Plug Pot Everyday Luminous CF Light Feel Tiger Wardah;Product Name
10;PLU-PET125-X;Plug Mock Up PET 125;Product Name
10;PLU-PGCSBANCR0-W;Plug Grace CS Bright Activating Night Cream 30 DP W;Product Name
10;PLU-PGCSBDCR0-W;Plug Grace CS Brightening Day Cream 30 DP W;Product Name
10;PLU-PGCSRDGR0-W;Plug Grace CS Refreshing Day Gel 30 DP W;Product Name
10;PLU-PGCUVCM20R0-BL;Plug Pot Glass GC UV Care Moist 30 BL;Product Name
10;PLU-PGRDR0-W;Plug Pot Grace Renew Day Wardah;Product Name
10;PLU-PGRNR0-W;Plug Pot Grace Renew Night Wardah;Product Name
10;PLU-PGRY30R1-W;Plug Pot Grace Renew You 30 R1 DP W;Product Name
10;PLU-PGRYDC30R1-W;Plug Pot Grace Renew You Day Cream 30 R1 DP W;Product Name
10;PLU-PGRYHFSMR0-W;Plug Pot Grace RY Hydrafirm Sleeping Mask 30 W (Pc(s));Product Name
10;PLU-PGRYHFSMR1-W;Plug Pot Grace RY Hydrafirm Sleeping Mask 30 R1 DP W;Product Name
10;PLU-PGRYNC30R1-W;Plug Pot Grace Renew You Night Cream 30 R1 DP W;Product Name
10;PLU-PGRYULSMR0-W;Plug Pot Grace RY Ultra Lift Sleeping Mask 30 W;Product Name
10;PLU-PGSDR0-W;Plug Pot Grace Secret Day Wardah;Product Name
10;PLU-PGSNR0-W;Plug Pot Grace Secret Night Wardah;Product Name
10;PLU-PGWSDCR1-W;Plug Pot Grace White Secret Day Cream 30 R1 DP W;Product Name
10;PLU-PGWSHSMR0-W;Plug Pot Grace WS Hydraglow Sleeping Mask 30 W;Product Name
10;PLU-PGWSHSMR1-W;Plug Pot Grace WS Hydraglow Sleeping Mask 30 DP W;Product Name
10;PLU-PGWSNCR1-W;Plug Pot Grace White Secret Night Cream 30 R1 DP W;Product Name
10;PLU-PLCFLF-WLD;Plug Pot Luminous Creamy Foundation Light Feel Wardah;Product Name
10;PLU-PLDC30RC-WPP;Plug Pot LDC RC W;Product Name
10;PLU-PLDCS130-WPP;Plug Pot Lightening Day Cream Step 1 Wardah 30G;Product Name
10;PLU-PLNC30RC-WPP;Plug Pot LNC RC W;Product Name
10;PLU-PPBLANCT-X;Plug PP BLANC Toner;Product Name
10;PLU-PSBLF25CAR0-OMG;PS Plug Bottle Liquid Foundation 25 mL Caramel OMG;Product Name
10;PLU-PSBLF25CR0-OMG;PS Plug Bottle Liquid Foundation 25 mL Creme OMG;Product Name
10;PLU-PSBLF25DR0-OMG;PS Plug Bottle Liquid Foundation 25 mL Dark OMG;Product Name
10;PLU-PSBLF25LR0-OMG;PS Plug Bottle Liquid Foundation 25 mL Light OMG;Product Name
10;PLU-PSBTLF25BLR0-OMG;PS Plug Bottle Tube Liquid Foundation 25 mL Black OMG;Product Name
10;PLU-PSBTLF25BRR0-OMG;PS Plug Bottle Tube Liquid Foundation Brown 25 mL OMG;Product Name
10;PLU-PSELMFR0-W;PS Plug Everyday Luminous Liquid Foundation Repack W;Product Name
10;PLU-PSFCLVMR0-E;PS Final Wiper Cosmic Lash Volume Mascara E;Product Name
10;PLU-PSFRYDC30-WTMP;PS Final Plug Grace RY Day Cream 30 TMP W;Product Name
10;PLU-PSFRYNC30-WTMP;PS Final Plug Grace RY Night Cream 30 TMP W;Product Name
10;PLU-PSINC30R3-WPP;Plug Pot Seaweed Intensive NC W;Product Name
10;PLU-PSSO10R0-B/LB;PS Plug Single Oil 10 mL B/LB;Product Name
10;PLU-PWSDC30GR1-WPP;Plug Pot White Secret Day Cream 30g Grand REV-1 Wardah;Product Name
10;PLU-PWSNC30GR1-WPP;Plug Pot White Secret Night Cream 30g Grand REV-1 Wardah;Product Name
10;PLU-RYDC30-WDP;Plug Grace RY Day Cream 30 DP W;Product Name
10;PLU-RYDC30-WTMP;Plug Grace RY Day Cream 30 TMP W;Product Name
10;PLU-RYNC30-WDP;Plug Grace RY Night Cream 30 DP W;Product Name
10;PLU-RYNC30-WTMP;Plug Grace RY Night Cream 30 TMP W;Product Name
10;PLU-RYTE50R0-WLDHD;Plug Bottle RY Toner Essence 50 W;Product Name
10;PLU-SMUBCR0-E;Plug SMU Browcara Clear E;Product Name
10;PLU-SMUBR0-E;Plug SMU Browcara E;Product Name
10;PLU-SMULCR0-E;Plug SMU Liquid Concealer E;Product Name
10;PLU-SMULGR0-E;Plug SMU Lip Glass E;Product Name
10;PLU-SMULMR0-E;Plug SMU Lip Matte E;Product Name
10;PLU-SMUMR0-E;Plug SMU Mascara E;Product Name
10;PLU-SO10R0-B;Plug Single Oil 10 mL B;Product Name
10;PLU-TATG15R1-WHDPE;Plug Tube Acne Treatment Gel 15 R1 W;Product Name
10;PLU-TBWJ80PHDPE-NTR;Plug Tube Weet Jelly Putri 100 ML;Product Name
10;PLU-TLC01P-E;Plug Tube Lip Cushion 01 Let It Peach 9 E;Product Name
10;PLU-TLC02B-E;Plug Tube Lip Cushion 02 Be Cherry 9 E;Product Name
10;PLU-TLC03GBR0-E;Plug Tube Lip Cushion 03 Get Berry E;Product Name
10;PLU-TLC04SCR0-E;Plug Tube Lip Cushion 04 Say Coral E;Product Name
10;PLU-TLC05SUR0-E;Plug Tube Lip Cushion 05 Squash it Up E;Product Name
10;PLU-TLC06CPR0-E;Plug Tube Lip Cushion 06 Coffee Please E;Product Name
10;PLU-TLSL10ML-MO;Plug Tube Liquid Sheer Lipgloss MO;Product Name
10;PLU-TMUBCBMC-X;Plug Tube Mock Up Milk Browcara Bening C E;Product Name
10;PLU-TMUM1EM-E;Plug Mock Up Milk I Eyebrow E;Product Name
10;PLU-TMUM2M-E;Plug Mock Up Milk Mascara E;Product Name
10;PLU-TMUM3C-E;Plug Mock Up Milk III Concealer E;Product Name
10;PLU-TMUM4LM-E;Plug Mock Up Milk IV LipMatte E;Product Name
10;PLU-TMUM5LG-E;Plug Mock Up Milk V LipGloss E;Product Name
10;PLU-TMUMMC-X;Plug Tube Mock Up Milk Mascara C E;Product Name
10;PLU-UVSWRR0-W;Plug UVS AP Serum W;Product Name
10;PLU-WBPGS20-OMG;Plug Wiper Botol Peach Glowing Serum 20 OMG;Product Name
10;PLUG-IPEXPPLR0-W;Inner Plug Eyexpert Perfect Precision Liner W;Product Name
10;PLUG-IPPSEXPPLR0-W;PS Inner Plug Eyexpert Perfect Precision Liner W;Product Name
10;PLUG-IPPSFEXPPLR0-W;PS Final Inner Plug Eyexpert Perfect Precision Liner W;Product Name
10;PLUG-IPPSTEPLR0-E;PS Inner Plug Total Eclipse Pen Liner E;Product Name
10;PLUG-IPTEPLR0-E;Inner Plug Total Eclipse Pen Liner E;Product Name
10;PLUG-MUKPO-X;Plug Mock Up Perfume Oil K;Product Name
10;PO-BOPMOCM04-21P;Case/Container Polyfoam BO Pallete Make over;Product Name
10;PO-CCFCMO-16T1P;Case/Container Polyfoam Camouflage Cream Face Concealer Mak;Product Name
10;PO-ESPR0-MOPE;Case/Container Polyfoam ES Palette MO Make over;Product Name
10;PO-ETWCR-WPE;Case/Container Polyfoam Exclusive TWC Refill Wardah;Product Name
10;PO-ETWCW-951KP;Case/Container Polyfoam Exclusive Two Way Cake Wardah;Product Name
10;PO-MUKPROFW8039-T1PT;Case/Container Polyfoam MUK Professional 80x39cm, t=1mm War;Product Name
10;PO-MUKSEW6033-T1PTH;Case/Container Polyfoam MUK Special Edition 60x33,6cm, t=1m;Product Name
10;PO-TWCMOC105-9288T1P;Case/Container Polyfoam Perfect Cover TWC & Creamy Found. M;Product Name
10;POL-ESTD4-X;FFM3-AAB;Product Name
10;POL-N61-X;RHM3-AFE;Product Name
10;POL-TRTRY-X;PWD3-BIBCA;Product Name
10;POL-U151-X;FFM1-ABA;Product Name
10;POLA--GP2-K;EMS3-AAC;Product Name
10;POLY-E-2/032451-K;HRC1-AAB;Product Name
10;POLY-M-MP27-K;PWD3-ADA;Product Name
10;POLY-MICOJ400-;HRC3-AAB;Product Name
10;POM-BHPM-BULK;Kahf Hairstyling and Nourishing Pomade Matte;Product Name
10;POM-BHPW-BULK;KAHF Hairstyling and Nourishing Pomade Wet;Product Name
10;POT-2IN1SMR0-E;Pot 2 in 1 Scrub Mask E (Pc(s));Product Name
10;POT-AISM30R0-EPP;Pot Aqua Infused Sleeping Mask 30 Emina;Product Name
10;POT-AISM30R1-EPP;Pot Aqua Infused Sleeping Mask 30 R1 E;Product Name
10;POT-C115PP--P;Pot Cream 115 g Putih Pearlize P;Product Name
10;POT-C30INCWR2CH-BPIP;Botol/Pot Intensive Night Cream Rev-2 Wardah 30 ML;Product Name
10;POT-C30MPR3W-PPPW;Botol/Pot Pot Cream 30g Moist Plus Rev-3 Wardah;Product Name
10;POT-C30SINCWCH-BPIP;Pot Seaweed Intensive NC W;Product Name
10;POT-CDMM30R0-W;Pot C Defense Mousse Moist 30 W;Product Name
10;POT-CDSM30R0-W;Pot C-Defense Sleeping Mask 30 W (Pc(s));Product Name
10;POT-CDSM30R1-WNP;Pot C-Defense Sleeping Mask 30 R1 NP W;Product Name
10;POT-CDWM30R0-W;Pot C Defense Waterclay Mask W (Pc(s));Product Name
10;POT-CGKOC10R0-W;Pot Crystallure Glow Kit Overnight Cream 10 W;Product Name
10;POT-CMPR0-W;Pot Colorfit Mattifying Powder W;Product Name
10;POT-CONCPP-PT033P-S;Case/Container Pot Concealer Putih Pearl Polos Wardah;Product Name
10;POT-CSAHG50R0-W;Pot Crystallure SA Hydra Gel 50 g W (Pc(s));Product Name
10;POT-CSAHG50R1-W;Pot Crystallure SA Hydra Gel 50 R1 W;Product Name
10;POT-CSAOC50R0-W;Pot Crystallure A Overnight Cream 50 W (Pc(s));Product Name
10;POT-CSAOC50R1-W;Pot Crystallure A Overnight Cream 50 R1 W;Product Name
10;POT-CSRRC50R0-W;Pot Crystallure SR Rich Cream 50 W (Pc(s));Product Name
10;POT-CSRRC50R1-W;Pot Crystallure SR Rich Cream 50 R1 W;Product Name
10;POT-CTKHG10-W;Pot Crystallure Trial Kit Hydra Gel 10 W;Product Name
10;POT-CTKRC10R0-W;Pot Crystallure Trial Kit Rich Cream 10 W;Product Name
10;POT-CTKRC10R1-W;Pot Crystallure Trial Kit Rich Cream 10 R1 W;Product Name
10;POT-CTMR0-E;Pot Capsule Treat Mask Emina;Product Name
10;POT-DSMALL-MOAS;Case/Container Pot Decorative Small Make over;Product Name
10;POT-ELCFEC-WPSPP;Botol/Pot Everyday Luminous CF Extra Cover Tiger Wardah;Product Name
10;POT-ELCFLF-WPSPP;Botol/Pot Everyday Luminous CF Light Feel Tiger Wardah;Product Name
10;POT-GGCUVCM20R0-BL;Pot Glass GC UV Care Moist 30 BL;Product Name
10;POT-GQBM30R0-B;Pot Glass Mock Up Queen Bee Moist 30 B;Product Name
10;POT-GRDWR0-W;Botol/Pot Pot Grace Renew Day Wardah;Product Name
10;POT-GRNWR0-W;Botol/Pot Pot Grace Renew Night Wardah;Product Name
10;POT-GRYDC30R1-W;Pot Grace Renew You Day Cream 30 R1 DP W;Product Name
10;POT-GRYHFSMR0-W;Pot Grace RY Hydrafirm Sleeping Mask 30 W (Pc(s));Product Name
10;POT-GRYHFSMR1-W;Pot Grace RY Hydrafirm Sleeping Mask 30 R1 W;Product Name
10;POT-GRYHFSMR2-W;Pot Grace RY Hydrafirm Sleeping Mask 30 R2 DP W;Product Name
10;POT-GRYNC30R1-W;Pot Grace Renew You Night Cream 30 R1 DP W;Product Name
10;POT-GSDR0-W;Botol/Pot Pot Grace Secret Day Wardah;Product Name
10;POT-GSNR0-W;Botol/Pot Pot Grace Secret Night Wardah;Product Name
10;POT-GWSDCR1-W;Pot Grace White Secret Day Cream 30 R1 DP W;Product Name
10;POT-GWSHSMR0-W;Pot Grace WS Hydraglow Sleeping Mask 30 W;Product Name
10;POT-GWSHSMR2-W;Pot Grace WS Hydraglow Sleeping Mask 30 R2 DP W;Product Name
10;POT-GWSNCR1-W;Pot Grace White Secret Night Cream 30 R1 DP W;Product Name
10;POT-HRDADGR0-W;Pot Hydra Rose Dewy Aqua Day Gel W;Product Name
10;POT-HRMRNGR0-W;Pot Hydra Rose Moisture Rich Night Gel W;Product Name
10;POT-HSRFPR0-MO;Jar Hydrastay RFP MO;Product Name
10;POT-L150WOPP-NP;Botol/Pot Pot 150 (NUSA PLAST) Elm. wardah 150 GR;Product Name
10;POT-L240-GR;Botol/Pot POT 240 (NUSA PLAST) Putri 240 ml;Product Name
10;POT-LCFECW-PSP;Botol/Pot Pot Luminous Creamy Foundation Extra Cover Wardah;Product Name
10;POT-LCFLFW-PSP;Botol/Pot Pot Luminous Creamy Foundation Light Feel Wardah;Product Name
10;POT-LDC30AR0KIM-W;Pot LDC 30 Aquos KIM W;Product Name
10;POT-LDC30AR0NP-W;Pot LDC 30 Aquos NP W;Product Name
10;POT-LDC30AR0TM-W;Pot LDC 30 Aquos TM W;Product Name
10;POT-LDC30RC-WPP;Pot LDC RC W;Product Name
10;POT-LDC30RLR0-W;Pot Lightening Day Cream 30 Relaunch W;Product Name
10;POT-LDC30RLR1-W;Pot Lightening Day Cream 30 Relaunch R1 W;Product Name
10;POT-LDC30RLTM-W;Pot Lightening Day Cream 30 Relaunch TM W;Product Name
10;POT-LDCS230R1-WPP;Botol/Pot Pot LDC S2 R1 W Wardah;Product Name
10;POT-LDG30RLR0-W;Pot Lightening Day Gel 30 Relaunch W;Product Name
10;POT-LDG30RLR1-W;Pot Lightening Day Gel 30 Relaunch R1 W;Product Name
10;POT-LDG30RLTM-W;Pot Lightening Day Gel 30 Relaunch TM W;Product Name
10;POT-LNC30AR0NP-W;Pot LNC 30 Aquos NP W;Product Name
10;POT-LNC30AR0TM-W;Pot LNC 30 Aquos TM W;Product Name
10;POT-LNC30RC-WPP;Pot LNC RC W;Product Name
10;POT-LNC30RLR0-W;Pot Lightening Night Cream 30 Relaunch W;Product Name
10;POT-LNC30RLR1-W;Pot Lightening Night Cream 30 Relaunch R1 W;Product Name
10;POT-LNC30RLTM-W;Pot Lightening Night Cream 30 Relaunch TM W;Product Name
10;POT-MPR3-W;Pot Moist Plus R3 W;Product Name
10;POT-NDCMR0-W;Pot Nature Daily Capsule Mask W (Pc(s));Product Name
10;POT-PGCSBANCR0-W;Pot Grace CS Bright Activating Night Cream 30 DP W;Product Name
10;POT-PGCSBDCR0-W;Pot Grace CS Brightening Day Cream 30 DP W;Product Name
10;POT-PGCSRDGR0-W;Pot Grace CS Refreshing Day Gel 30 DP W;Product Name
10;POT-PSFQLPR0-IP;PS Final Pot QUICKMATTE Loose Powder IP;Product Name
10;POT-PSFRYDC30-WTMP;PS Final Pot Grace RY Day Cream 30 TMP W;Product Name
10;POT-PSFRYNC30-WTMP;PS Final Pot Grace RY Night Cream 30 TMP W;Product Name
10;POT-PSHRFP-MO;PS Pot Hydrastay RFP MO;Product Name
10;POT-PSLP-C;PS Pot Loose Powder C;Product Name
10;POT-QLPR0-IP;Pot QUICKMATTE Loose Powder IP;Product Name
10;POT-R100NATR0-PP;Botol/Pot Pot Rounded 100 Natural Umum;Product Name
10;POT-R100PGOLD-PP;Botol/Pot Pot Rounded 100 ml Pearl Gold Wardah;Product Name
10;POT-R100WHITE-PP;Botol/Pot Pot Rounded White Opaque Wardah 100 ML;Product Name
10;POT-R150PGOLD-PP;Botol/Pot Pot Rounded 150 ml Pearl Gold Wardah;Product Name
10;POT-R150PGUL-WPP;Botol/Pot Rounded 150 ml Pearl Gold u/ Lavender Wardah;Product Name
10;POT-R150PGUM-WPP;Botol/Pot Rounded 150 ml Pearl Gold u/ Milk Wardah;Product Name
10;POT-R150PGUO-WPP;Botol/Pot Rounded 150 ml Pearl Gold u/ Olive Wardah;Product Name
10;POT-R150PGUP-WPP;Botol/Pot Rounded 150 ml Pearl Gold u/ Passion Wardah;Product Name
10;POT-R150PGUR-WPP;Botol/Pot Rounded 150 ml Pearl Gold u/ Rose Wardah;Product Name
10;POT-R150PGUS-WPP;Botol/Pot Rounded 150 ml Pearl Gold u/ Strawberry Wardah;Product Name
10;POT-R250BLACK-PP;Botol/Pot Pot Rounded 250 ml Black IX;Product Name
10;POT-R250GREENT-PP;Botol/Pot Pot Rounded 250 ml Green Turqoise IX;Product Name
10;POT-R250PGOLD-PP;Botol/Pot Pot Rounded 250 ml Pearl Gold Wardah;Product Name
10;POT-R250PGUO-WPP;Botol/Pot Pot Rounded 250 ml Pearl Gold u/ Olive Wardah;Product Name
10;POT-R250REDPINK-PP;Botol/Pot Pot Rounded 250 ml Red Pink IX;Product Name
10;POT-R250WHITE-PP;Botol/Pot Pot Rounded 250 ml White Putri;Product Name
10;POT-R500BLACK-PP;Botol/Pot Pot Rounded 500 ml Black IX;Product Name
10;POT-R500GREENT-PP;Botol/Pot Pot Rounded 500 ml Green Turqoise IX;Product Name
10;POT-R500REDPINK-PP;Botol/Pot Pot Rounded 500 ml Red Pink IX;Product Name
10;POT-R50PGOLD-PP;Botol/Pot Pot Rounded 50 ml Pearl Gold Wardah;Product Name
10;POT-R50WHITE-PP;Botol/Pot Pot Rounded White Opaque Wardah 50 ML;Product Name
10;POT-R720BLACK-PP;Botol/Pot Pot Rounded 720 ml Black Putri;Product Name
10;POT-R720WHITE-PP;Botol/Pot Pot Rounded 720 ml White Putri;Product Name
10;POT-RYDC-WPS;Botol/Pot Pot Renew You Day Cream Wardah;Product Name
10;POT-RYDC30-WDP;Pot Grace RY Day Cream 30 DP W;Product Name
10;POT-RYDC30-WTMP;Pot Grace RY Day Cream 30 TMP W;Product Name
10;POT-RYNC30-WDP;Pot Grace RY Night Cream 30 DP W;Product Name
10;POT-RYNC30-WTMP;Pot Grace RY Night Cream 30 TMP W;Product Name
10;POT-SLBR0-EAS;Botol/Pot Smoochies Lip Balm Emina;Product Name
10;POT-SPMOSANA2PP-S4M3;Case/Container Pot Shimering Powder 4 susun Make over;Product Name
10;POT-SRLSR0-EAS;Botol/Pot Pot SRLS Emina;Product Name
10;POT-STLP-C;ST Pot Loose Powder C;Product Name
10;POT-WSDC30GR1-WPS;Botol/Pot Pot White Secret Day Cream 30g Grand REV-1 Wardah;Product Name
10;POT-WSNC30GR1-WPS;Botol/Pot Pot White Secret Night Cream 30g Grand REV-1 Ward;Product Name
10;POTP-BGSPA720N_-P;Pot Print Botanical Garden Spa 720 ml Putri;Product Name
10;POTP-BGSPAREV17-P;Pot Print Botanical Garden SPA Rev-1 720 ml Putri;Product Name
10;POTP-CBA-P720;Pot Print Cream Bath Avocado 720 ml Elm.putri;Product Name
10;POTP-CBA720N_L-P;Pot Print Creambath Avocado Rev-1 720 ml Putri;Product Name
10;POTP-CBA720REV1-P;Pot Print Creambath Avocado Rev-1 720 ml Putri;Product Name
10;POTP-CBAV720REV-P;Pot Print Creambath Aloe Vera Rev-1 720 ml Putri;Product Name
10;POTP-CBC720N_L-P;Pot Print Creambath Cream Putri 720 ml;Product Name
10;POTP-CBC720REV1-P;Pot print-labeling Creambath Cundlenut 720 ml Revi Putri (Pc(s));Product Name
10;POTP-CBGIN720N_-P;Pot Print Creambath Ginseng 720 ml Putri;Product Name
10;POTP-CBGINREV17-P;Pot Print Crambath Ginseng Rev-1 720 ml Putri;Product Name
10;POTP-CBK720-P;Pot Print Cream Bath Kemiri 720 ml Elm.putri;Product Name
10;POTP-CBSPALAV72-P;Pot Print Creambath Spa Lavender 720 ml Putri;Product Name
10;POTP-CBSPALAVRE-P;Pot Print Creambath SPA lavender Rev-1 720 ml Putri;Product Name
10;POTP-GDTC250-IX;Pot Print Green Douce Treatment Crme 250 ml IX;Product Name
10;POTP-GDTC500-IX;Pot Print Green Douce Treatment Crme 500 ml IX;Product Name
10;POTP-HMP720-P;Pot Print Hair Mask Platinum Putri 720 ml Elm.putri;Product Name
10;POTP-HMSPA720N_-P;Pot print-labeling Hair Mask SPA 720 ml New Look Putri (Pc(s));Product Name
10;POTP-HMSPAREV17-P;Pot Print Hair Mask Spa Rev-1 Putri 720 ml;Product Name
10;POTP-LWOBS720N_-P;Pot Print Olive Body scrub N_L 720 ml Putri;Product Name
10;POTP-LWOBS720RE-P;Pot Print Olive Body Scrub Rev-1 720 ml Putri;Product Name
10;POTP-NP3P-P720;Pot Print Neutralizer Platinum Putri 720 ml Elm.putri;Product Name
10;POTP-NP3P720N_L-P;Pot Sticker Neutralizer Platinum 720 ml Putri;Product Name
10;POTP-P-P720;Pot Print Pustreite I 720 ml Elm.putri;Product Name
10;POTP-P1720N_L-P;Pot Print Pustreite Step 1 Putri 720 ml;Product Name
10;POTP-P1720REV1-P;Pot Print Pustraite I Rev-1 720 ml Putri;Product Name
10;POTP-P2720REV1-P;Pot Print Pustraite step II Rev-1 720 ml Putri;Product Name
10;POTP-PCLBHM250-IX;Pot Print Pro Colorlock Booster HM 250 ml IX;Product Name
10;POTP-PCLBHM500-IX;Pot Print Pro Colorlock Booster HM 500 ml IX;Product Name
10;POTP-PISHM250-IX;Pot Print Pro Incredible Smooth HM 250 ml IX;Product Name
10;POTP-PISHM500-IX;Pot Print Pro Incredible Smooth HM 500 ml IX;Product Name
10;POTP-PISTHM250-IX;Pot Print Pro Incredible Strength HM 250 ml IX;Product Name
10;POTP-PISTHM500-IX;Pot Print Pro Incredible Strength HM 500 ml IX;Product Name
10;POTP-PP3P-P720;Pot Print Pustreite Platinum 720 ml Elm.putri;Product Name
10;POTP-PP720REV1-P;Pot print-labeling Pustreite Platinum 720 ml Revis Putri (Pc(s));Product Name
10;POTP-PTCHM250-IX;Pot Print Pro Timeless Care HM 250 ml IX;Product Name
10;POTP-PTCHM500-IX;Pot Print Pro Timeless Care HM 500 ml IX;Product Name
10;POTP-RSPA720N_L-P;Pot Print Rich Spa Putri 720 ml;Product Name
10;POTP-RSPAR1720-P;Pot Print Creambath Rich SPA Rev-1 720 ml Putri;Product Name
10;POTP-SETC250-IX;Pot Print SPA Eaux-prience Treatment Crme 250 ml IX;Product Name
10;POTP-SETC500-IX;Pot Print SPA Eaux-prience Treatment Crme 500 ml IX;Product Name
10;POTS-BBL&G150-W;Pot Sticker Lavender & Ginger Body Butter Elm.wardah 150 ML;Product Name
10;POTS-BBP&F150-W;Pot Sticker Passion Fruit Body Butter Elm.wardah 150 ML;Product Name
10;POTS-BBST150-W;Pot Sticker Strawberry Body Butter 150 ml Elm.wardah;Product Name
10;POTS-BGSPAREV12-P;Pot Sticker Botanical Garden Spa Rev-1 240 ml Putri;Product Name
10;POTS-BSCP100R0-EM;Pot sticker Body Scrub Pineapple 100 E (Pc(S));Product Name
10;POTS-BSCW100R0-EM;Pot sticker Body Scrub Watermelon 100 E (Pc(s));Product Name
10;POTS-BSK100-EM;Pot sticker Body Scrub Kiwi 100 ml Emina (Pc(s));Product Name
10;POTS-CBA240N_L-P;Pot Sticker Creambath Avocado 240 P (Pc(s));Product Name
10;POTS-CBA250-P;Pot Sticker Cream Bath Avocado 250 ml Elm.putri;Product Name
10;POTS-CBAV240N_L-P;Pot Sticker Creambath Aloevera 240 P (Pc(s));Product Name
10;POTS-CBBM&P150W-W;Pot Sticker Creamy Body Butter Milk & Pearl 150 ml Wardah;Product Name
10;POTS-CBBMP50-W;Pot Sticker Creamy body butter Milk & Pearl 50 ml Wardah;Product Name
10;POTS-CBBO100-W;Pot Sticker Creamy Body Butter Olive 100 ml Wardah;Product Name
10;POTS-CBBO150WRP-W;Pot Sticker Creamy Body Butter Olive 150 ml Wardah;Product Name
10;POTS-CBBO50-W;Pot Sticker Creamy body butter Olive 50 ml Wardah;Product Name
10;POTS-CBBPF150WR-W;Pot Sticker Creamy Body Butter Passion Fruit 150 ml Wardah;Product Name
10;POTS-CBBPF50-W;Pot Sticker Creamy Body Butter Passion Fruit 50 ml Wardah;Product Name
10;POTS-CBBPF50R1-W;Pot Sticker Pot sticker CBB Passion Fruit 50 ml R1 Wardah;Product Name
10;POTS-CBBR150WRP-W;Pot Sticker Creamy Body Butter Rose 150 ml Wardah;Product Name
10;POTS-CBBR50-W;Pot Sticker Creamy body butter Rose 50 ml Wardah;Product Name
10;POTS-CBBS50R1-W;Pot Sticker Pot sticker CBB Strawberry 50 ml R1 Wardah;Product Name
10;POTS-CBBST150WR-W;Pot Sticker Creamy Body Butter Strawberry 150 ml Wardah;Product Name
10;POTS-CBBWL&GWRP-W;Pot Sticker Creamy Body Butter Lavender & Ginger 150 ml War;Product Name
10;POTS-CBG250-P;Pot Sticker Cream Bath Ginseng 250 ml Elm.putri;Product Name
10;POTS-CBK250-P;Pot Sticker Cream Bath Kemiri 250 ml Elm.putri;Product Name
10;POTS-CBLB250-P;Pot Sticker Cream Bath Lidah Buaya Putri 250 ml Elm.putri;Product Name
10;POTS-CBRSN_L240-P;Pot Sticker Rich Spa 240 ml Putri;Product Name
10;POTS-CBSPALREV1-P;Pot Sticker Creambath Spa lavender Rev-1 240 ml Putri;Product Name
10;POTS-HMP240N_L-P;Pot sticker Hair mask Platinum 240 ml New Look Putri (Pc(s));Product Name
10;POTS-HMP720NL-P;Pot Sticker Hair Mask Platinum Putri 720 ml;Product Name
10;POTS-HMPREV1720-P;Pot Sticker Hair Mask Platinum Rev-1 720 ml Putri;Product Name
10;POTS-HMSPA240N_-P;Pot sticker Hair mask Spa 240 ml New Look Putri (Pc(s));Product Name
10;POTS-HMSPAREV12-P;Pot Sticker Hair Mask SPA rev-1 240ml Putri;Product Name
10;POTS-INC30N_L`0-W;Pot Sticker Intensive Night Cream Elm.wardah 30 GR;Product Name
10;POTS-LNC130N_L`-W;Pot Sticker LIghtening Night Cream Step I Elm.wardah 30 GR;Product Name
10;POTS-LW-P1OO;Pot Sticker Lulur Wangi 100 ml Elm.putri;Product Name
10;POTS-LWOBS240RE-P;Pot Sticker Olive Body Scrub Rev-1 240 ml Putri;Product Name
10;POTS-NLPS2REV17-P;Pot Sticker Neutral Platinum Rev-1 720 ml Putri;Product Name
10;POTS-OBB150-W;Pot Sticker Olive Body Butter Elm.wardah 150 ML;Product Name
10;POTS-OBS150N_L-P;Pot Sticker Olive Body Scrub 150 ml Putri;Product Name
10;POTS-PCCC250-IX;Pot Sticker Passiontaste Choco Chique Crme 250 ml IX;Product Name
10;POTS-PCCC500-IX;Pot Sticker Passiontaste Choco Chique Crme 500 ml IX;Product Name
10;POTS-PPCC250-IX;Pot Sticker Passiontaste Peach Crush Crme 250 ml IX;Product Name
