Process code;Routing type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT.;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Filling/Packing;Filling code;Filling ALT.;Filling loss rate;Filling production rate;Filling production rate with change over;Efficiency of Filling;Pressing code;Pressing ALT.;Pressing loss rate;Pressing production rate;Pressing production rate with change over;Efficiency of Pressing;Labelling code;Labelling ALT.;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of labelling;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of mixing;Milling code;Milling ALT.;Milling loss rate;Milling production rate;Milling production rate with change over;Efficiency of milling;Premix code;Premix ALT.;Premix loss rate;Premix production rate;Premix production rate with change over;Efficiency of premix;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of weighing
STD;SR02;L-EMC13-W4GR;;L-EMC13-BULK;80;80;SECONDARY_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.0856;2160;1931;0.89;;;;;;;;;;;;;SVB04;1;0;0.2;0.13;0.67;SRM08;1;0;0.4;0.29;0.71;SPM09D;1;0;0.67;0.57;0.86;SWE01;1;0;0.8;0.8;1
STD;SR02;L-EMC14-W4GR;;L-EMC14-BULK;45;45;NOMINAL_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.1221;2160;1931;0.89;;;;;;;;;;;;;SVB02;1;0;0.25;0.17;0.67;SRM07;1;0;0.57;0.44;0.78;SPM07D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR02;L-EMC14-W4GR;;L-EMC14-BULK;80;80;SECONDARY_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.0856;2160;1931;0.89;;;;;;;;;;;;;SVB04;1;0;0.2;0.13;0.67;SRM08;1;0;0.4;0.29;0.71;SPM09D;1;0;0.67;0.57;0.86;SWE01;1;0;0.8;0.8;1
STD;SR02;L-EMC15-W4GR;;L-EMC15-BULK;45;45;NOMINAL_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.1221;2160;1931;0.89;;;;;;;;;;;;;SVB02;1;0;0.25;0.17;0.67;SRM07;1;0;0.57;0.44;0.78;SPM07D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR02;L-EMC15-W4GR;;L-EMC15-BULK;80;80;SECONDARY_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.0856;2160;1931;0.89;;;;;;;;;;;;;SVB04;1;0;0.2;0.13;0.67;SRM08;1;0;0.4;0.29;0.71;SPM09D;1;0;0.67;0.57;0.86;SWE01;1;0;0.8;0.8;1
STD;SR02;L-EMC16-W4GR;;L-EMC16-BULK;45;45;NOMINAL_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.1221;2160;1931;0.89;;;;;;;;;;;;;SVB02;1;0;0.25;0.17;0.67;SRM07;1;0;0.57;0.44;0.78;SPM07D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR02;L-EMC16-W4GR;;L-EMC16-BULK;80;80;SECONDARY_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.0856;2160;1931;0.89;;;;;;;;;;;;;SVB04;1;0;0.2;0.13;0.67;SRM08;1;0;0.4;0.29;0.71;SPM09D;1;0;0.67;0.57;0.86;SWE01;1;0;0.8;0.8;1
STD;SR02;L-EMC17-W4GR;;L-EMC17-BULK;45;45;NOMINAL_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.1221;2160;1931;0.89;;;;;;;;;;;;;SVB02;1;0;0.25;0.17;0.67;SRM07;1;0;0.57;0.44;0.78;SPM07D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR02;L-EMC17-W4GR;;L-EMC17-BULK;80;80;SECONDARY_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.0856;2160;1931;0.89;;;;;;;;;;;;;SVB04;1;0;0.2;0.13;0.67;SRM08;1;0;0.4;0.29;0.71;SPM09D;1;0;0.67;0.57;0.86;SWE01;1;0;0.8;0.8;1
STD;SR02;L-EMC18-W4GR;;L-EMC18-BULK;45;45;NOMINAL_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.1221;2160;1931;0.89;;;;;;;;;;;;;SVB02;1;0;0.25;0.17;0.67;SRM07;1;0;0.57;0.44;0.78;SPM07D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR02;L-EMC18-W4GR;;L-EMC18-BULK;80;80;SECONDARY_LINE;LRP01;1;0;2160;1931;0.89;BTP03D;1;0.0856;2160;1931;0.89;;;;;;;;;;;;;SVB04;1;0;0.2;0.13;0.67;SRM08;1;0;0.4;0.29;0.71;SPM09D;1;0;0.67;0.57;0.86;SWE01;1;0;0.8;0.8;1
STD;SR11;L-EVLCR1-W;;L-EVLCR1-BULK;80;80;NOMINAL_LINE;BTP03;1;0.1965;2700;2649.91;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;;;;;;;;;;;;;SWE01;1;0;1;1;1
STD;SR11;L-EVLCR2-W;;L-EVLCR2-BULK;80;80;NOMINAL_LINE;BTP03;1;0.3572;2700;2649.91;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;;;;;;;;;;;;;SWE01;1;0;0.6742;0.6742;1
STD;SR11;L-EVLCR3-W;;L-EVLCR3-BULK;15;15;NOMINAL_LINE;LIP11;1;0.2165;1260;1202.01;0.95;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1245;0.1107;0.89;;;;;;;;;;;;;SWE02;1;0;1;1;1
STD;SR11;L-EVLCR4-W;;L-EVLCR4-BULK;80;80;NOMINAL_LINE;BTP03;1;0.1965;2700;2649.91;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;;;;;;;;;;;;;SWE01;1;0;1;1;1
STD;SR11;L-EVLCR5-W;;L-EVLCR5-BULK;15;15;NOMINAL_LINE;LIP11;1;0.2165;1260;1202.01;0.95;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1245;0.1107;0.89;;;;;;;;;;;;;SWE02;1;0;1;1;1
STD;SR09;L-HSLWA-MO;;L-HSLWA-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1245;0.1107;0.89;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWB-MO;;L-HSLWB-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1988;0.1658;0.83;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWC-MO;;L-HSLWC-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1245;0.12;0.96;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWD-MO;;L-HSLWD-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.158;0.95;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWE-MO;;L-HSLWE-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.158;0.95;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWF-MO;;L-HSLWF-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1245;0.1107;0.89;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWG-MO;;L-HSLWG-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1422;0.1364;0.96;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWH-MO;;L-HSLWH-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.158;0.95;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWI-MO;;L-HSLWI-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1422;0.1364;0.96;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWJ-MO;;L-HSLWJ-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1422;0.1364;0.96;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWK-MO;;L-HSLWK-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.158;0.95;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-HSLWL-MO;;L-HSLWL-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1264;720;660.98;0.92;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1422;0.86;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IMC001-MO6,5G;;L-IMC001-BULK;2;2;NOMINAL_LINE;SBP01;1;0.532;300;177.05;0.59;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.2;0.1538;0.77;SRMLAB;1;0;1.25;1.25;1;SMU01;1;0;1.25;1.25;1;SWE02;1;0;0.6742;0.6742;1
STD;SR09;L-IMC001-MO6,5G;;L-IMC001-BULK;3;3;SECONDARY_LINE;BTP02;1;0.272;900;539.04;0.6;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1818;0.1695;0.93;SRM06;1;0;1;1;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IMC002-MO6,5G;;L-IMC002-BULK;3;3;NOMINAL_LINE;BTP02;1;0.272;900;539.04;0.6;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1333;0.1266;0.95;SRM06;1;0;1;1;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IMC002-MO6,5G;;L-IMC002-BULK;15;15;SECONDARY_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1988;0.1531;0.77;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC003-MO6,5G;;L-IMC003-BULK;15;15;SECONDARY_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1328;0.8;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC003-MO6,5G;;L-IMC003-BULK;3;3;NOMINAL_LINE;BTP02;1;0.272;900;539.04;0.6;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1818;0.1695;0.93;SRM06;1;0;1;1;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IMC004-MO6,5G;;L-IMC004-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1245;0.1049;0.84;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC005-MO6,5G;;L-IMC005-BULK;2;2;NOMINAL_LINE;SBP01;1;0.532;120;93.91;0.78;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.1658;0.1328;0.8;SRMLAB;1;0;1;1;1;SMU01;1;0;3.3333;3.3333;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC005-MO6,5G;;L-IMC005-BULK;3;3;SECONDARY_LINE;BTP02;1;0.272;900;539.04;0.6;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1333;0.1266;0.95;SRM06;1;0;1;1;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IMC005-MO6,5G;;L-IMC005-BULK;15;15;SECONDARY_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1328;0.8;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC006-MO6,5G;;L-IMC006-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.2481;0.1808;0.73;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC007-MO6,5G;;L-IMC007-BULK;3;3;NOMINAL_LINE;BTP02;1;0.35;1260;614.63;0.49;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.3333;0.2222;0.67;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC007-MO6,5G;;L-IMC007-BULK;15;15;SECONDARY_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.2481;0.1808;0.73;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC008-MO6,5G;;L-IMC008-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1328;0.8;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC009-MO6,5G;;L-IMC009-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1988;0.1686;0.85;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC010-MO6,5G;;L-IMC010-BULK;2;2;NOMINAL_LINE;SBP01;1;0.532;120;93.91;0.78;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.1422;0.1172;0.82;SRMLAB;1;0;1;1;1;SMU01;1;0;3.3333;3.3333;1;SWE02;1;0;0.8;0.8;1
STD;SR09;L-IMC011-MO6,5G;;L-IMC011-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.106;0.64;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;0.8;0.8;1
STD;SR09;L-IMC011-MO6,5G;;L-IMC011-BULK;45;45;SECONDARY_LINE;LIP18;1;0.064;900;841.56;0.94;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.125;0.0943;0.75;SRM07;1;0;0.4;0.3636;0.91;SPM07D;1;0;0.8;0.6667;0.83;SWE01;1;0;0.8;0.8;1
STD;SR09;L-IMC012-MO6,5G;;L-IMC012-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1422;0.0959;0.67;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC013-MO6,5G;;L-IMC013-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.106;0.64;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC014-MO6,5G;;L-IMC014-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1245;0.0875;0.7;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC015-MO6,5G;;L-IMC015-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1049;0.63;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC016-MO6,5G;;L-IMC016-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1422;0.095;0.67;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC017-MO6,5G;;L-IMC017-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1049;0.63;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC018-MO6,5G;;L-IMC018-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;735.77;0.82;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1049;0.63;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC019-MO6,5G;;L-IMC019-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1264;900;735.77;0.82;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1988;0.1172;0.59;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC020-MO6,5G;;L-IMC020-BULK;2;2;NOMINAL_LINE;SBP01;1;0.532;120;93.91;0.78;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.1658;0.0792;0.48;SRMLAB;1;0;1;1;1;SMU01;1;0;3.3333;3.3333;1;SWE02;1;0;1;1;1
STD;SR09;L-IMC020-MO6,5G;;L-IMC020-BULK;15;15;SECONDARY_LINE;LIP11;1;0;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1215;0.73;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IPEI01-W;;L-IPEI01-BULK;3;3;NOMINAL_LINE;BTP02;1;0.3784;720;512.31;0.71;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1538;0.1389;0.9;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPEI02-W;;L-IPEI02-BULK;3;3;NOMINAL_LINE;BTP02;1;0.3784;720;512.31;0.71;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1333;0.122;0.91;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPEI02-W;;L-IPEI02-BULK;15;15;SECONDARY_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPEI03-W;;L-IPEI03-BULK;3;3;NOMINAL_LINE;BTP02;1;0.3784;720;512.31;0.71;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1333;0.098;0.74;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPEI04-W;;L-IPEI04-BULK;3;3;NOMINAL_LINE;BTP02;1;0.3784;720;512.31;0.71;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1818;0.1493;0.82;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPEI05-W;;L-IPEI05-BULK;3;3;NOMINAL_LINE;BTP02;1;0.3784;720;512.31;0.71;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1333;0.098;0.74;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPEI06-W;;L-IPEI06-BULK;3;3;NOMINAL_LINE;BTP02;1;0.3784;720;512.31;0.71;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1818;0.1389;0.76;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1;1;1
STD;SR09;L-IPEI06-W;;L-IPEI06-BULK;15;15;SECONDARY_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPEI07-W;;L-IPEI07-BULK;3;3;NOMINAL_LINE;BTP02;1;0.3784;720;512.31;0.71;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1333;0.1087;0.82;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPEI07-W;;L-IPEI07-BULK;15;15;SECONDARY_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-IPEI08-W;;L-IPEI08-BULK;3;3;NOMINAL_LINE;BTP02;1;0.3784;720;512.31;0.71;;;;;;;;;;;;;;;;;;;SVB06;1;0;0.1333;0.1087;0.82;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPGC01-W2.7G;;L-IPGC01-BULK;5;5;NOMINAL_LINE;LIP08;1;0;480;445.11;0.93;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.0937;0.68;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPGC02-W2.7G;;L-IPGC02-BULK;5;5;NOMINAL_LINE;LIP08;1;0;480;445.11;0.93;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1153;0.61;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPGC03-W2.7G;;L-IPGC03-BULK;5;5;NOMINAL_LINE;LIP08;1;0;480;445.11;0.93;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.0937;0.68;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMC01-W3G;;L-IPMC01-BULK;5;5;NOMINAL_LINE;LIP08;1;0.1552;540;492.75;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.3058;0.1499;0.49;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMC02-W3G;;L-IPMC02-BULK;5;5;NOMINAL_LINE;LIP08;1;0.1552;540;492.75;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1153;0.61;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMC03-W3G;;L-IPMC03-BULK;5;5;NOMINAL_LINE;LIP08;1;0.1552;540;492.75;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.0937;0.68;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMC04-W3G;;L-IPMC04-BULK;5;5;NOMINAL_LINE;LIP08;1;0.1552;540;492.75;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.3058;0.1499;0.49;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMC05-W3G;;L-IPMC05-BULK;2;2;NOMINAL_LINE;SBP01;1;0.604;120;107.76;0.9;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.4405;0.1764;0.4;SRM06;1;0;1;1;1;SMU01;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMC05-W3G;;L-IPMC05-BULK;5;5;SECONDARY_LINE;LIP08;1;0.1552;540;492.75;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.0937;0.68;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMC05-W3G;;L-IPMC05-BULK;40;40;SECONDARY_LINE;LIP10;1;0.2017;540;533.24;0.99;;;;;;;;;;;;;;;;;;;SDM01;1;0;0.1333;0.1176;0.88;SRM07;1;0;0.4;0.4;1;SPM07D;1;0;0.7692;0.7692;1;SWE01;1;0;1;1;1
STD;SR09;L-IPMC06-W3G;;L-IPMC06-BULK;5;5;NOMINAL_LINE;LIP08;1;0.1552;540;492.75;0.91;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1733;0.91;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-IPMLMP01-W5.5G;;L-IPMLMP01-BULK;15;15;NOMINAL_LINE;BTP02;1;0;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1245;0.1172;0.94;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMLMP02-W5.5G;;L-IPMLMP02-BULK;15;15;NOMINAL_LINE;BTP02;1;0;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.2481;0.2208;0.89;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMLMP03-W5.5G;;L-IPMLMP03-BULK;15;15;NOMINAL_LINE;BTP02;1;0;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1245;0.1172;0.94;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-IPMLMP04-W5.5G;;L-IPMLMP04-BULK;15;15;NOMINAL_LINE;BTP02;1;0;900;821.75;0.91;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1422;0.1328;0.93;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
