Process code;Routing type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT.;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Filling/Packing;Filling code;Filling ALT.;Filling loss rate;Filling production rate;Filling production rate with change over;Efficiency of Filling;Labelling code;Labelling ALT.;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of labelling;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of mixing;Milling code;Milling ALT.;Milling loss rate;Milling production rate;Milling production rate with change over;Efficiency of milling;Premix code;Premix ALT.;Premix loss rate;Premix production rate;Premix production rate with change over;Efficiency of premix;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of weighing;flag item;flag bulk;flag refill
SFGPack;LR13;BOTP-PCSHA450RE-P;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;MPL02;1;0;330;330;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-PCSHAREV12-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL01;1;0;510;510;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-PCSHAREV12-P;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;MPL02;1;0;510;510;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-PCSHLE450R-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL02;1;0;330;330;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-PCSHLEREV1-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL01;1;0;510;510;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-PCSHLEREV1-P;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;MPL02;1;0;510;510;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-PCSSLR1450-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL01;1;0;330;330;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-PCSSLREV14-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL02;1;0;330;330;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-SGIN200REV-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL01;1;0;510;510;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-SGIN200REV-P;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;MPL02;1;0;510;510;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-SGLREV1200-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL01;1;0;510;510;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTP-SL200R2-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL01;1;0;510;510;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-APD60NP-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL01;1;0;300;300;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-APD60NP-W;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;LBL06;1;0;300;300;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-CMCL50R0-EM;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL02;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-CMCL50R0-EM;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;LBL06;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-MIAB50R0-EM;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL02;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-MIAB50R0-EM;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;LBL06;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-MIW185-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL05;1;0;34.8;34.8;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-MPASFT50-EM;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL05;1;0;120;120;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-MPASFT50-EM;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;LBL06;1;0;120;120;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-MUR100R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL02;1;0;150;150;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-MUR100R0-MO;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;LBL06;1;0;150;150;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-MURDLIS50-EM;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL02;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-MURDLIS50-EM;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;LBL06;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-PWCM42R1-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL04;1;0;51;51;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-SCBMB100-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-SCBMJF100-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-SCBMPC100-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;BOTS-SCBMPR100-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
STD;LR15;BP-BMISN2-EM;;BP-BMIS-BULK;80;80;NOMINAL_LINE;EMP07;1;0.0871;720;627.43;0.87;;;;;;;;;;;;;LMX02;1;0;0.2;0.17;0.83;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR15;BP-BMPDN2-EM;;BP-BMPD-BULK;20;20;NOMINAL_LINE;EMP07;1;0.1469;720;499.27;0.69;;;;;;;;;;;;;LMX02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;BP-BMRFN2-EM;;BP-BMRF-BULK;80;80;NOMINAL_LINE;EMP07;1;0.0871;720;627.43;0.87;;;;;;;;;;;;;LMX02;1;0;0.2;0.17;0.83;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;BP-BMSSN2-EM;;BP-BMSS-BULK;30;30;NOMINAL_LINE;EMP07;1;0.0984;720;562.99;0.78;;;;;;;;;;;;;LMX02;1;0;0.2;0.17;0.83;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR02;BP-HREDT-KA;;BP-HREDT-BULK;200;200;NOMINAL_LINE;EMP17;1;0;300;266.51;0.89;EMP17B;1;0.1296;300;266.51;0.89;;;;;;;LHL02;1;0;0.17;0.13;0.75;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;BP-IWEDT-KA;;BP-IWEDT-BULK;200;200;NOMINAL_LINE;EMP17;1;0;300;266.67;0.89;EMP17B;1;0.125;300;266.67;0.89;;;;;;;LHL02;1;0;0.17;0.13;0.75;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;BP-IWEDT-KA;;BP-IWEDT-BULK;400;400;SECONDARY_LINE;EMP17;1;0;300;272.46;0.91;EMP17B;1;0.0695;300;272.46;0.91;;;;;;;LHL02;1;0;0.14;0.11;0.78;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;BP-MOEDP-KA;;BP-MOEDP-BULK;300;300;NOMINAL_LINE;EMP07;1;0;720;548.81;0.76;;;;;;;;;;;;;LHL02;1;0;0.33;0.22;0.67;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;BP-RHEDP-KA;;BP-RHEDP-BULK;300;300;NOMINAL_LINE;EMP07;1;0.1921;720;548.81;0.76;;;;;;;;;;;;;LHL02;1;0;0.33;0.22;0.67;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR02;BP-RHEDT-KA;;BP-RHEDT-BULK;200;200;NOMINAL_LINE;EMP17;1;0;300;266.99;0.89;EMP17B;1;0.1154;300;266.99;0.89;;;;;;;LHL02;1;0;0.17;0.13;0.75;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;BP-RHEDT-KA;;BP-RHEDT-BULK;600;600;SECONDARY_LINE;EMP17;1;0;300;276.64;0.92;EMP17B;1;0.0503;300;276.64;0.92;;;;;;;LHL02;1;0;0.14;0.11;0.78;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;BP-SBSBM-W100ML;;BP-SBSBM-BULK;1000;1000;NOMINAL_LINE;BOP04;1;0.0247;1800;1285.83;0.71;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;BP-SBSE-W35ML;;BP-SBSE-BULK;300;300;NOMINAL_LINE;EMP07;1;0.1096;420;375.26;0.89;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;BP-SJYBM-W100ML;;BP-SJYBM-BULK;1000;1000;NOMINAL_LINE;BOP04;1;0.0725;1800;1267.17;0.7;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;BP-SJYE-W35ML;;BP-SJYE-BULK;300;300;NOMINAL_LINE;EMP07;1;0.1054;420;375.44;0.89;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;BP-SPCBM-W100ML;;BP-SPCBM-BULK;1000;1000;NOMINAL_LINE;BOP04;1;0.0725;1800;1267.17;0.7;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;BP-SPCE-W35ML;;BP-SPCE-BULK;300;300;NOMINAL_LINE;EMP07;1;0.1054;420;375.44;0.89;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;BP-SPNBM-W100ML;;BP-SPNBM-BULK;1000;1000;NOMINAL_LINE;BOP04;1;0.0725;1800;1267.17;0.7;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;BP-SPNE-W35ML;;BP-SPNE-BULK;300;300;NOMINAL_LINE;EMP07;1;0.1054;420;375.44;0.89;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;BP-SPRBM-W100ML;;BP-SPRBM-BULK;1000;1000;NOMINAL_LINE;BOP04;1;0.0675;1800;1269.19;0.71;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;BP-SPRE-W35ML;;BP-SPRE-BULK;300;300;NOMINAL_LINE;EMP07;1;0.1054;420;375.44;0.89;;;;;;;;;;;;;LHL02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR02;BP-WSEDT-KA;;BP-WSEDT-BULK;200;200;NOMINAL_LINE;EMP17;1;0;300;266.99;0.89;EMP17B;1;0.1154;300;266.99;0.89;;;;;;;LHL02;1;0;0.17;0.13;0.75;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;BP-WSEDT-KA;;BP-WSEDT-BULK;400;400;SECONDARY_LINE;EMP17;1;0;300;272.69;0.91;EMP17B;1;0.0606;300;272.69;0.91;;;;;;;LHL02;1;0;0.14;0.11;0.78;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;BRO-RNBO-KA;;BRO-RNBO-BULK;30;30;SECONDARY_LINE;EMP07;1;0.4137;300;187.43;0.62;;;;;;;;;;;;;LMX02;1;0;0.2;0.14;0.71;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR15;BRO-RNBO-KA;;BRO-RNBO-BULK;90;90;NOMINAL_LINE;EMP07;1;0.1866;600;465.62;0.78;;;;;;;;;;;;;LMX02;1;0;0.33;0.2;0.6;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;BUT-W0LG-W50ML;;BUT-W0LG-BULK;200;200;NOMINAL_LINE;EMP03;1;0.1229;780;632.25;0.81;;;;;;;;;;;;;LVB07;1;0;0.18;0.12;0.65;;;;;;;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR15;BUT-W0MP-W50ML;;BUT-W0MP-BULK;200;200;NOMINAL_LINE;EMP03;1;0.1344;600;509.45;0.85;;;;;;;;;;;;;LVB07;1;0;0.18;0.12;0.65;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;BUT-W0O-W50ML;;BUT-W0O-BULK;30;30;NOMINAL_LINE;EMP03;1;0.4646;600;197.11;0.33;;;;;;;;;;;;;LVL04;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;BUT-W0O-W50ML;;BUT-W0O-BULK;200;200;SECONDARY_LINE;EMP03;1;0.1183;600;505.82;0.84;;;;;;;;;;;;;LVB07;1;0;0.18;0.12;0.65;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;BUT-W0P-W50ML;;BUT-W0P-BULK;200;200;NOMINAL_LINE;EMP03;1;0.1306;600;507.89;0.85;;;;;;;;;;;;;LVB07;1;0;0.18;0.12;0.65;;;;;;;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR15;BUT-W0R-W50ML;;BUT-W0R-BULK;30;30;NOMINAL_LINE;EMP03;1;0.421;600;223.55;0.37;;;;;;;;;;;;;LVL04;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;BUT-W0R-W50ML;;BUT-W0R-BULK;150;150;SECONDARY_LINE;EMP03;1;0.2551;600;475.52;0.79;;;;;;;;;;;;;LVB07;1;0;0.18;0.12;0.65;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;BUT-W0S-W50ML;;BUT-W0S-BULK;200;200;NOMINAL_LINE;EMP03;1;0.0865;600;509.39;0.85;;;;;;;;;;;;;LVB07;1;0;0.18;0.12;0.65;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;C-P1-P450;;C--BULK;200;200;NOMINAL_LINE;EMP03;1;0.2058;360;152.56;0.42;;;;;;;;;;;;;LVL11;1;0;0.22;0.15;0.69;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;CB-P1A-P240;;CB-A-BULK;600;600;NOMINAL_LINE;EMP03;1;0.0712;300;263.33;0.88;;;;;;;;;;;;;LVB03;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;1.14;1.14;1;Pc(s);g;
STD;LR15;CB-P1A-P720;;CB-A-BULK;200;200;NOMINAL_LINE;EMP03;1;0.0473;420;135.25;0.32;;;;;;;;;;;;;LVB07;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE02;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;CB-P1G-P240;;CB-G-BULK;200;200;NOMINAL_LINE;EMP03;1;0;300;221.47;0.74;;;;;;;;;;;;;LVB07;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;CB-P1G-P720;;CB-G-BULK;200;200;NOMINAL_LINE;EMP03;1;0;360;162.74;0.45;;;;;;;;;;;;;LVB07;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;CB-P1G-P720;;CB-G-BULK;300;300;SECONDARY_LINE;EMP03;1;0.1518;360;175.75;0.49;;;;;;;;;;;;;LVB03;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;1.14;1.14;1;Pc(s);g;
STD;LR15;CB-P1K-P240;;CB-K-BULK;30;30;NOMINAL_LINE;EMP03;1;0.4701;300;45.76;0.15;;;;;;;;;;;;;LVL05;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;CB-P1K-P240;;CB-K-BULK;200;200;SECONDARY_LINE;EMP03;1;0.5628;300;149.25;0.5;;;;;;;;;;;;;LVB07;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;CB-P1K-P720;;CB-K-BULK;30;30;SECONDARY_LINE;EMP03;1;0.4701;360;17.14;0.05;;;;;;;;;;;;;LVL04;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;CB-P1K-P720;;CB-K-BULK;30;30;SECONDARY_LINE;EMP03;1;0.4701;360;17.14;0.05;;;;;;;;;;;;;LVL05;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;CB-P1K-P720;;CB-K-BULK;200;200;NOMINAL_LINE;EMP03;1;0;360;162.74;0.45;;;;;;;;;;;;;LVB07;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;CB-P1L1-P240;;CB-L1-BULK;200;200;NOMINAL_LINE;EMP03;1;0.0873;420;242.76;0.58;;;;;;;;;;;;;LVB07;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;CB-P1L1-P240;;CB-L1-BULK;200;200;SECONDARY_LINE;EMP03;1;0.0873;420;242.76;0.58;;;;;;;;;;;;;LVB07;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE02;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;CB-P1L1-P720;;CB-L1-BULK;200;200;NOMINAL_LINE;EMP03;1;0;360;162.74;0.45;;;;;;;;;;;;;LVB07;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;CM-CML-EM50ML;;CM-CML-BULK;50;50;SECONDARY_LINE;EMP03;1;0.2336;660;310.54;0.47;;;;;;;;;;;;;LVL05;1;0;0.2;0.14;0.71;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;CM-CML-EM50ML;;CM-CML-BULK;300;300;NOMINAL_LINE;EMP03;1;0.0945;660;541.76;0.82;;;;;;;;;;;;;LVL03;1;0;0.2;0.14;0.71;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR01;CM-LCC-W;;CM-LCC-BULK;1000;1000;NOMINAL_LINE;;;;;;;TUP10;1;0.0746;3600;2712.57;0.75;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR01;CM-RWSPBC-W;;CM-RWSPBC-BULK;1000;1000;NOMINAL_LINE;;;;;;;TUP10;1;0.0705;3600;2737.24;0.76;;;;;;;LVL03;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.91;0.91;1;Pc(s);g;
STD;LR02;CM-WSOG-W;;CM-WSOG-BULK;1000;1000;NOMINAL_LINE;EMP03;1;0;900;771.78;0.86;BOP04B;1;0.0428;900;771.78;0.86;;;;;;;LVB01;1;0;0.31;0.19;0.61;;;;;;;;;;;;;LWE01;1;0;0.85;0.85;1;Pc(s);g;
STD;LR02;CM-WSOG-W;;CM-WSOG-BULK;1000;1000;SECONDARY_LINE;EMP03;1;0;900;771.78;0.86;BOP05B;1;0.0428;900;771.78;0.86;;;;;;;LVB01;1;0;0.31;0.19;0.61;;;;;;;;;;;;;LWE01;1;0;0.85;0.85;1;Pc(s);g;
STD;LR20;CON-LBBL01-W;;CON-LBBL01-BULK;300;300;NOMINAL_LINE;BLP02;1;0;2700;2021.42;0.75;EMP01;1;0.1398;2700;2021.42;0.75;;;;;;;LVL01;1;0;0.1;0.07;0.71;LRM02;1;0;0.17;0.13;0.8;LMX01A;1;0;0.5;0.5;1;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR20;CON-LBBL02-W;;CON-LBBL02-BULK;300;300;NOMINAL_LINE;BLP02;1;0;2700;2021.42;0.75;EMP01;1;0.1398;2700;2021.42;0.75;;;;;;;LVL01;1;0;0.1;0.07;0.71;LRM02;1;0;0.17;0.13;0.8;LMX01A;1;0;0.5;0.5;1;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR16;CON-PTCL01-MO;;CON-PTCL01-BULK;15;15;NOMINAL_LINE;;;;;;;EMP15;1;0.3136;840;445.9;0.53;;;;;;;LSVB01;1;0;0.11;0.09;0.82;LSRM06;1;0;0.29;0.2;0.7;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR16;CON-PTCL01-MO;;CON-PTCL01-BULK;30;30;SECONDARY_LINE;;;;;;;EMP15;1;0.4384;840;586.55;0.7;;;;;;;LVL05;1;0;0.11;0.09;0.82;LRM01;1;0;0.29;0.2;0.7;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR16;CON-PTCL02-MO;;CON-PTCL02-BULK;15;15;NOMINAL_LINE;;;;;;;EMP15;1;0.3136;840;492.07;0.59;;;;;;;LSVB01;1;0;0.11;0.09;0.82;LSRM06;1;0;0.29;0.2;0.7;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR16;CON-PTCL02-MO;;CON-PTCL02-BULK;30;30;SECONDARY_LINE;;;;;;;EMP15;1;0.5799;840;532.45;0.63;;;;;;;LVL05;1;0;0.11;0.09;0.82;LRM01;1;0;0.29;0.2;0.7;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR16;CON-PTCL03-MO;;CON-PTCL03-BULK;15;15;SECONDARY_LINE;;;;;;;EMP15;1;0.3136;840;492.07;0.59;;;;;;;LSVB01;1;0;0.11;0.09;0.82;LSRM06;1;0;0.29;0.2;0.7;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR16;CON-PTCL03-MO;;CON-PTCL03-BULK;30;30;NOMINAL_LINE;;;;;;;EMP15;1;0.5331;840;552.73;0.66;;;;;;;LVL05;1;0;0.11;0.09;0.82;LRM01;1;0;0.29;0.2;0.7;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;CUS-CLPGCA-W;;CUS-CLPGCA-BULK;180;180;SECONDARY_LINE;CUP01;1;0.2188;1080;864.28;0.8;;;;;;;;;;;;;LVL07;1;0;0.16;0.1;0.65;LRM01;1;0;0.19;0.15;0.8;;;;;;;LWE02;1;0;1.88;1.88;1;Pc(s);g;
STD;LR04;CUS-CLPGCA-W;;CUS-CLPGCA-BULK;200;200;SECONDARY_LINE;CUP01;1;0.2296;1080;843.5;0.78;;;;;;;;;;;;;LVL07;1;0;0.16;0.1;0.65;LRM01;1;0;0.19;0.15;0.8;;;;;;;LWE02;1;0;1.82;1.82;1;Pc(s);g;
STD;LR05;CUS-CLPGCA-W;;CUS-CLPGCA-BULK;500;500;NOMINAL_LINE;CUP01;1;0.1375;1080;949.25;0.88;;;;;;;;;;;;;LVL01;1;0;0.08;0.07;0.8;LRM01;1;0;0.17;0.13;0.75;LMX01A;1;0;0.33;0.2;0.6;LWE02;1;0;0.5;0.5;1;Pc(s);g;
STD;LR04;CUS-CLPGCB-W;;CUS-CLPGCB-BULK;120;120;NOMINAL_LINE;CUP01;1;0.208;1080;841.06;0.78;;;;;;;;;;;;;LVL07;1;0;0.14;0.11;0.74;LRM02;1;0;0.08;0.08;0.92;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR04;CUS-CLPGCB-W;;CUS-CLPGCB-BULK;200;200;SECONDARY_LINE;CUP01;1;0.1028;1080;903.31;0.84;;;;;;;;;;;;;LVL07;1;0;0.16;0.1;0.65;LRM01;1;0;0.19;0.15;0.8;;;;;;;LWE02;1;0;1.88;1.88;1;Pc(s);g;
STD;LR05;CUS-CLPGCB-W;;CUS-CLPGCB-BULK;350;350;SECONDARY_LINE;CUP01;1;0.1556;1080;942.27;0.87;;;;;;;;;;;;;LVL01;1;0;0.08;0.07;0.8;LRM01;1;0;0.17;0.13;0.75;LMX01A;1;0;0.25;0.17;0.67;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR04;CUS-CLPGCC-W;;CUS-CLPGCC-BULK;200;200;SECONDARY_LINE;CUP01;1;0.1028;1080;903.31;0.84;;;;;;;;;;;;;LVL07;1;0;0.16;0.1;0.65;LRM01;1;0;0.19;0.15;0.8;;;;;;;LWE02;1;0;1.88;1.88;1;Pc(s);g;
STD;LR05;CUS-CLPGCC-W;;CUS-CLPGCC-BULK;350;350;SECONDARY_LINE;CUP01;1;0.1556;1080;920.26;0.85;;;;;;;;;;;;;LVL01;1;0;0.08;0.07;0.8;LRM01;1;0;0.17;0.13;0.75;LMX01A;1;0;0.25;0.17;0.67;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR05;CUS-CLPGCC-W;;CUS-CLPGCC-BULK;800;800;NOMINAL_LINE;CUP01;1;0.1093;1080;947.21;0.88;;;;;;;;;;;;;LVL02;1;0;0.11;0.08;0.74;LRM01;1;0;0.13;0.11;0.85;LMX01A;1;0;0.25;0.17;0.67;LWE01;1;0;0.88;0.88;1;Pc(s);g;
