timestamp,date_correction,coitem,odoo_code,fg_name,snfg,matter_code,matter,qty,line_name,brand,product_status,product_type,due,sub_category,series,date_done,is_done
2023-01-27 07:09,2023-01-21,B-DMCP03-EM,03116,EMINA DAILY MATTE COMPACT POWDER 03 CARAMEL 11 G,B-DMCP03-EM/I0001,P,POWDER,4536,PNP04,EMINA,EXISTING,RELAUNCH,2023-01-23,FACE MAKE UP,DAILY MATTE,,
2023-01-27 07:09,2023-01-25,B-DMCP03-EM,03116,EMINA DAILY MATTE COMPACT POWDER 03 CARAMEL 11 G,B-DMCP03-EM/I0002,P,POWDER,4392,PCP05,EMINA,EXISTING,RELAUNCH,2023-01-23,FACE MAKE UP,DAILY MATTE,2023-01-26,1
2023-01-27 07:09,2023-01-26,B-DMCP03-EM,03116,EMINA DAILY MATTE COMPACT POWDER 03 CARAMEL 11 G,B-DMCP03-EM/I0002,P,POWDER,396,PCP05,EMINA,EXISTING,RELAUNCH,2023-01-23,FACE MAKE UP,DAILY MATTE,2023-01-26,1
2023-01-27 07:09,2023-01-16,B-DMCP04-EM,03117,EMINA DAILY MATTE COMPACT POWDER 04 MOCCA 11 G,B-DMCP04-EM/I0001,P,POWDER,756,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-17,FACE MAKE UP,DAILY MATTE,2023-01-16,1
2023-01-27 07:09,2023-01-16,B-DMCP04-EM,03117,EMINA DAILY MATTE COMPACT POWDER 04 MOCCA 11 G,B-DMCP04-EM/I0002,P,POWDER,792,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-17,FACE MAKE UP,DAILY MATTE,2023-01-16,1
2023-01-27 07:09,2023-01-18,B-DMCP04-EM,03117,EMINA DAILY MATTE COMPACT POWDER 04 MOCCA 11 G,B-DMCP04-EM/I0003,P,POWDER,756,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-18,FACE MAKE UP,DAILY MATTE,2023-01-18,1
2023-01-27 07:09,2023-01-20,B-DMLP01-EM,01895,EMINA DAILY MATTE LOOSE POWDER 01 LIGHT BEIGE 20 G,B-DMLP01-EM/I0001,P,POWDER,4576,LPP02,EMINA,EXISTING,LAUNCH,2023-01-23,FACE MAKE UP,NO SERIES EMINA,2023-01-20,1
2023-01-27 07:09,2023-01-20,B-DMLP02-EM,01896,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,B-DMLP02-EM/BSI0001,P,POWDER,224,LPP03,EMINA,EXISTING,LAUNCH,2023-01-23,FACE MAKE UP,NO SERIES EMINA,2023-01-20,1
2023-01-27 07:09,2023-01-09,B-DMLP02-EM,01896,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,B-DMLP02-EM/I0001,P,POWDER,4768,LPP02,EMINA,EXISTING,LAUNCH,2023-01-11,FACE MAKE UP,NO SERIES EMINA,2023-01-09,1
2023-01-27 07:09,2023-01-09,B-DMLP02-EM,01896,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,B-DMLP02-EM/I0002,P,POWDER,4608,LPP02,EMINA,EXISTING,LAUNCH,2023-01-11,FACE MAKE UP,NO SERIES EMINA,2023-01-09,1
2023-01-27 07:09,2023-01-10,B-DMLP02-EM,01896,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,B-DMLP02-EM/I0003,P,POWDER,4768,LPP02,EMINA,EXISTING,LAUNCH,2023-01-11,FACE MAKE UP,NO SERIES EMINA,2023-01-10,1
