date_correction,snfg,fg_name,matter_code,matter,qty_real,qty_theoretical,bulk_loss,reject_retur,sisa_bulk,overfill,loading_unloading_loss,loss,brand,coitem,target,note,line,netto,netto_min,product_status,product_type,timestamp
2022-06-28,L-CVM07-W/H0011,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 07 RED PIONEER 4 G,S,SEMISOLID,12.77,14.55,1.78,0.0,1.258,0.36,0.162,DOWNSTREAM LOSS,WARDAH,L-CVM07-W,,,LIP18,0.004112,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-13,L-CVM08-W/H0012,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 08 BROWN CREATOR 4 G,S,SEMISOLID,40.9,43.53,2.63,0.0,0.338,1.21,1.082,DOWNSTREAM LOSS,WARDAH,L-CVM08-W,,,LIP18,0.004118,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-21,L-CVM08-W/H0013,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 08 BROWN CREATOR 4 G,S,SEMISOLID,39.92,44.03,4.11,0.0,0.601,0.9,2.609,DOWNSTREAM LOSS,WARDAH,L-CVM08-W,,,LIP18,0.00409,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-06,L-CVM09-W/H0014,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 09 OMBRE CHARMER 4 G,S,SEMISOLID,40.62,44.12,3.5,0,0,1.11,2.39,DOWNSTREAM LOSS,WARDAH,L-CVM09-W,,,LIP18,0.00411,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-07,L-EMC01-W4GR/H0010,WARDAH EXCLUSIVE MATTE LIP CREAM 01 RED-DICTED 4 GR (PC(S)),S,SEMISOLID,73.73,78.25,4.52,0.0,1.446,4.42,-1.346,DOWNSTREAM LOSS,WARDAH,L-EMC01-W4GR,,,BTP04,0.00424,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-08,L-EMC01-W4GR/H0011,WARDAH EXCLUSIVE MATTE LIP CREAM 01 RED-DICTED 4 GR (PC(S)),S,SEMISOLID,41.47,43.33,1.86,0.0,0.6,1.0,0.26,DOWNSTREAM LOSS,WARDAH,L-EMC01-W4GR,,,BTP02,0.004096,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-16,L-EMC01-W4GR/H0012,WARDAH EXCLUSIVE MATTE LIP CREAM 01 RED-DICTED 4 GR (PC(S)),S,SEMISOLID,41.47,43.2,1.73,0.0,0.058,1.18,0.492,DOWNSTREAM LOSS,WARDAH,L-EMC01-W4GR,,,LIP18,0.004114,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-28,L-EMC01DP-W/H0001,WARDAH EXCLUSIVE MATTE LIP CREAM 01 RED-DICTED 4G,S,SEMISOLID,90.43,97.5,7.07,0.0,10.224,4.34,-7.494,DOWNSTREAM LOSS,WARDAH,L-EMC01DP-W,,,BTP02,0.004192,0.004,NEW PRODUCT,,2022-07-19 07:05
2022-06-09,L-EMC02-W4GR/H0006,WARDAH EXCLUSIVE MATTE LIP CREAM 02 FUSCHIONATELY 4 GR (PC(S)),S,SEMISOLID,41.47,43.52,2.05,0.0,1.526,1.58,-1.056,DOWNSTREAM LOSS,WARDAH,L-EMC02-W4GR,,,BTP02,0.004152,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-08,L-EMC03-W4GR/H0009,WARDAH EXCLUSIVE MATTE LIP CREAM 03 SEE YOU LATTE 4 GR (PC(S)),S,SEMISOLID,73.73,77.76,4.03,0.0,3.354,4.38,-3.704,DOWNSTREAM LOSS,WARDAH,L-EMC03-W4GR,,,BTP03,0.004238,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-16,L-EMC03-W4GR/H0010,WARDAH EXCLUSIVE MATTE LIP CREAM 03 SEE YOU LATTE 4 GR (PC(S)),S,SEMISOLID,73.73,77.78,4.05,0.0,2.268,4.49,-2.708,DOWNSTREAM LOSS,WARDAH,L-EMC03-W4GR,,,BTP01,0.004244,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-25,L-EMC04-W4GR/H0004,WARDAH EXCLUSIVE MATTE LIP CREAM 04 PINK ME 4 GR (PC(S)),S,SEMISOLID,40.68,44.18,3.5,0.0,0.24,0.71,2.55,DOWNSTREAM LOSS,WARDAH,L-EMC04-W4GR,,,LIP18,0.00407,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-27,L-EMC04DP-W/H0001,WARDAH EXCLUSIVE MATTE LIP CREAM 04 PINK ME 4G,S,SEMISOLID,39.03,43.59,4.56,0,2.475,2.32,-0.235,DOWNSTREAM LOSS,WARDAH,L-EMC04DP-W,,,ALP03,0.004238,0.004,NEW PRODUCT,,2022-07-19 07:05
2022-06-08,L-EMC05-W4GR/H0011,WARDAH EXCLUSIVE MATTE LIP CREAM 05 SPEACHLESS 4 GR (PC(S)),S,SEMISOLID,41.47,43.62,2.15,0.0,0.587,2.67,-1.107,DOWNSTREAM LOSS,WARDAH,L-EMC05-W4GR,,,LIP18,0.004258,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-15,L-EMC05-W4GR/H0012,WARDAH EXCLUSIVE MATTE LIP CREAM 05 SPEACHLESS 4 GR (PC(S)),S,SEMISOLID,41.47,43.63,2.16,0.0,0.64,1.26,0.26,DOWNSTREAM LOSS,WARDAH,L-EMC05-W4GR,,,LIP18,0.004122,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-24,L-EMC05-W4GR/H0013,WARDAH EXCLUSIVE MATTE LIP CREAM 05 SPEACHLESS 4 GR (PC(S)),S,SEMISOLID,71.61,77.93,6.32,0,0,3.86,2.46,DOWNSTREAM LOSS,WARDAH,L-EMC05-W4GR,,,BTP03,0.004216,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-20,L-EMC05DP-W/H0001,WARDAH EXCLUSIVE MATTE LIP CREAM 05 SPEACHLESS 4G,S,SEMISOLID,184.32,195.35,11.03,0.0,11.342,11.24,-11.552,DOWNSTREAM LOSS,WARDAH,L-EMC05DP-W,,,LIP06,0.004244,0.004,NEW PRODUCT,,2022-07-19 07:05
2022-06-08,L-EMC06-W4GR/H0009,WARDAH EXCLUSIVE MATTE LIP CREAM 06 FEELING RED 4 GR (PC(S)),S,SEMISOLID,73.73,77.79,4.06,0.0,1.993,2.55,-0.483,DOWNSTREAM LOSS,WARDAH,L-EMC06-W4GR,,,BTP04,0.004138,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-08,L-EMC06-W4GR/H0010,WARDAH EXCLUSIVE MATTE LIP CREAM 06 FEELING RED 4 GR (PC(S)),S,SEMISOLID,73.73,77.38,3.65,0.0,3.259,4.53,-4.139,DOWNSTREAM LOSS,WARDAH,L-EMC06-W4GR,,,BTP03,0.004246,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-29,L-EMC06DP-W/H0001,WARDAH EXCLUSIVE MATTE LIP CREAM 06 FEELING RED 4G,S,SEMISOLID,90.43,96.41,5.98,0.0,2.186,2.67,1.124,DOWNSTREAM LOSS,WARDAH,L-EMC06DP-W,,,BTP03,0.004118,0.004,NEW PRODUCT,,2022-07-19 07:05
2022-06-09,L-EMC07-W4GR/H0013,WARDAH EXCLUSIVE MATTE LIP CREAM 07 HELLO RUBY 4 GR (PC(S)),S,SEMISOLID,73.73,77.48,3.75,0.0,1.544,3.47,-1.264,DOWNSTREAM LOSS,WARDAH,L-EMC07-W4GR,,,BTP03,0.004188,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-15,L-EMC08-W4GR/H0014,WARDAH EXCLUSIVE MATTE LIP CREAM 08 PINKCREDIBLE 4 GR (PC(S)),S,SEMISOLID,73.73,77.07,3.34,0.0,3.048,5.53,-5.238,DOWNSTREAM LOSS,WARDAH,L-EMC08-W4GR,,,BTP04,0.0043,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-10,L-EMC09-W4GR/H0009,WARDAH EXCLUSIVE MATTE LIP CREAM 09 MAUVE ON 4 GR (PC(S)),S,SEMISOLID,73.73,77.51,3.78,0.0,5.734,0.22,-2.174,DOWNSTREAM LOSS,WARDAH,L-EMC09-W4GR,,,BTP03,0.004012,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-17,L-EMC09-W4GR/H0010,WARDAH EXCLUSIVE MATTE LIP CREAM 09 MAUVE ON 4 GR (PC(S)),S,SEMISOLID,73.73,77.52,3.79,0.0,2.74,2.73,-1.68,DOWNSTREAM LOSS,WARDAH,L-EMC09-W4GR,,,BTP04,0.004148,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-24,L-EMC09-W4GR/H0011,WARDAH EXCLUSIVE MATTE LIP CREAM 09 MAUVE ON 4 GR (PC(S)),S,SEMISOLID,39.5,42.78,3.28,0,0,1.01,2.27,DOWNSTREAM LOSS,WARDAH,L-EMC09-W4GR,,,LIP18,0.004102,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-18,L-EMC09DP-W/H0001,WARDAH EXCLUSIVE MATTE LIP CREAM 09 MAUVE ON ! 4G,S,SEMISOLID,179.14,196.06,16.92,0.0,16.677,6.53,-6.287,DOWNSTREAM LOSS,WARDAH,L-EMC09DP-W,,,LIP10,0.004146,0.004,NEW PRODUCT,,2022-07-19 07:05
2022-06-09,L-EMC10-W4GR/H0002,WARDAH EXCLUSIVE MATTE LIP CREAM 10 BERRY PRETTY 4 GR (PC(S)),S,SEMISOLID,41.47,43.83,2.36,0.0,1.813,1.35,-0.803,DOWNSTREAM LOSS,WARDAH,L-EMC10-W4GR,,,BTP02,0.00413,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-14,L-EMC11-W4GR/H0007,WARDAH EXCLUSIVE MATTE LIP CREAM 11 OH SO NUDE 4 GR (PC(S)),S,SEMISOLID,73.73,77.43,3.7,0.0,4.471,1.44,-2.211,DOWNSTREAM LOSS,WARDAH,L-EMC11-W4GR,,,BTP04,0.004078,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-10,L-EMC12-W4GR/H0008,WARDAH EXCLUSIVE MATTE LIP CREAM 12 PLUM IT UP 4 GR (PC(S)),S,SEMISOLID,41.47,43.32,1.85,0.0,0.511,1.66,-0.321,DOWNSTREAM LOSS,WARDAH,L-EMC12-W4GR,,,BTP02,0.00416,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-18,L-EMC12-W4GR/H0009,WARDAH EXCLUSIVE MATTE LIP CREAM 12 PLUM IT UP 4 GR (PC(S)),S,SEMISOLID,73.73,77.75,4.02,0.0,1.443,2.24,0.337,DOWNSTREAM LOSS,WARDAH,L-EMC12-W4GR,,,BTP04,0.004122,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-22,L-EMC12-W4GR/H0010,WARDAH EXCLUSIVE MATTE LIP CREAM 12 PLUM IT UP 4 GR (PC(S)),S,SEMISOLID,38.46,43.02,4.56,0,0,1.1,3.46,DOWNSTREAM LOSS,WARDAH,L-EMC12-W4GR,,,LIP18,0.004114,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-08,L-EMC13-W4GR/H0009,WARDAH EXCLUSIVE MATTE LIP CREAM 13 FRUIT PUNCH 4 GR (PC(S)),S,SEMISOLID,41.04,43.6,2.56,0,0,1.09,1.47,DOWNSTREAM LOSS,WARDAH,L-EMC13-W4GR,,,LIP18,0.004106,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-10,L-EMC13-W4GR/H0010,WARDAH EXCLUSIVE MATTE LIP CREAM 13 FRUIT PUNCH 4 GR (PC(S)),S,SEMISOLID,73.73,77.32,3.59,0.0,7.534,4.02,-7.964,DOWNSTREAM LOSS,WARDAH,L-EMC13-W4GR,,,BTP01,0.004218,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-20,L-EMC13-W4GR/H0011,WARDAH EXCLUSIVE MATTE LIP CREAM 13 FRUIT PUNCH 4 GR (PC(S)),S,SEMISOLID,73.73,77.69,3.96,0.0,1.545,2.84,-0.425,DOWNSTREAM LOSS,WARDAH,L-EMC13-W4GR,,,BTP04,0.004154,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-27,L-EMC13-W4GR/H0012,WARDAH EXCLUSIVE MATTE LIP CREAM 13 FRUIT PUNCH 4 GR (PC(S)),S,SEMISOLID,73.73,77.95,4.22,0.0,0.159,2.51,1.551,DOWNSTREAM LOSS,WARDAH,L-EMC13-W4GR,,,BTP02,0.004136,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-21,L-EMC13DP-W/H0001,WARDAH EXCLUSIVE MATTE LIP CREAM 13 FRUIT PUNCH 4G,S,SEMISOLID,184.32,194.9,10.58,0.0,5.554,1.94,3.086,DOWNSTREAM LOSS,WARDAH,L-EMC13DP-W,,,BTP04,0.004042,0.004,NEW PRODUCT,,2022-07-19 07:05
2022-06-11,L-EMC14-W4GR/H0004,WARDAH EXCLUSIVE MATTE LIP CREAM 14 MY HONEY BEE 4 GR (PC(S)),S,SEMISOLID,73.73,78.01,4.28,0.0,5.504,0.22,-1.444,DOWNSTREAM LOSS,WARDAH,L-EMC14-W4GR,,,BTP03,0.004012,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-13,L-EMC15-W4GR/H0004,WARDAH EXCLUSIVE MATTE LIP CREAM 15 PINKY PLUMISE 4 GR (PC(S)),S,SEMISOLID,41.47,43.59,2.12,0.0,1.372,1.7,-0.952,DOWNSTREAM LOSS,WARDAH,L-EMC15-W4GR,,,BTP02,0.004164,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-27,L-EMC16-W4GR/H0005,WARDAH EXCLUSIVE MATTE LIP CREAM 16 HEARTBEET 4 GR (PC(S)),S,SEMISOLID,73.23,77.91,4.68,0,0,3.81,0.87,DOWNSTREAM LOSS,WARDAH,L-EMC16-W4GR,,,BTP02,0.004208,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-27,L-EMC16DP-W/H0001,WARDAH EXCLUSIVE MATTE LIP CREAM 16 HEARTBEET 4G,S,SEMISOLID,39.16,43.56,4.4,0.0,1.617,1.53,1.253,DOWNSTREAM LOSS,WARDAH,L-EMC16DP-W,,,FOP03,0.004156,0.004,NEW PRODUCT,,2022-07-19 07:05
2022-06-13,L-EMC17-W4GR/H0005,WARDAH EXCLUSIVE MATTE LIP CREAM 17 ROSY CHEEK 4 GR (PC(S)),S,SEMISOLID,73.73,77.92,4.19,0.0,0.989,4.17,-0.969,DOWNSTREAM LOSS,WARDAH,L-EMC17-W4GR,,,BTP03,0.004226,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-28,L-EMC17DP-W/H0001,WARDAH EXCLUSIVE MATTE LIP CREAM 17 ROSY CHEEK 4G,S,SEMISOLID,39.17,43.46,4.29,0.0,3.05,1.24,0.0,DOWNSTREAM LOSS,WARDAH,L-EMC17DP-W,,,BTP02,0.004126,0.004,NEW PRODUCT,,2022-07-19 07:05
2022-06-15,L-EMC18-W4GR/H0005,WARDAH EXCLUSIVE MATTE LIP CREAM 18 SATURDATE NIGHT 4 GR (PC(S)),S,SEMISOLID,40.61,43.81,3.2,0.0,0.089,0.95,2.161,DOWNSTREAM LOSS,WARDAH,L-EMC18-W4GR,,,LIP18,0.004094,0.004,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-06,L-HSLWA-MO/H0001,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C01 GRACE 6.5 G,S,SEMISOLID,2.11,2.47,0.36,0.0,0.07,0.0,0.29,DOWNSTREAM LOSS,MAKE OVER,L-HSLWA-MO,,,LIP06,0.00651,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-29,L-HSLWA-MO/H0002,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C01 GRACE 6.5 G,S,SEMISOLID,2.34,2.73,0.39,0.0,0.136,0.04,0.214,DOWNSTREAM LOSS,MAKE OVER,L-HSLWA-MO,,,LIP06,0.006616,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-27,L-HSLWC-MO/H0003,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C03 POETIC 6.5 G,S,SEMISOLID,3.02,3.28,0.26,0,0,0.1,0.16,DOWNSTREAM LOSS,MAKE OVER,L-HSLWC-MO,,,LIP06,0.006706,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-09,L-HSLWC-MO/H0004,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C03 POETIC 6.5 G,S,SEMISOLID,2.12,2.46,0.34,0,0,0.05,0.29,DOWNSTREAM LOSS,MAKE OVER,L-HSLWC-MO,,,LIP11,0.00665,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-23,L-HSLWC-MO/H0005,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C03 POETIC 6.5 G,S,SEMISOLID,2.31,2.56,0.25,0,0,0.04,0.21,DOWNSTREAM LOSS,MAKE OVER,L-HSLWC-MO,,,BTP01,0.006596,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-10,L-HSLWD-MO/H0003,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C04 REAL 6.5 G,S,SEMISOLID,2.28,2.59,0.31,0,0,0.02,0.29,DOWNSTREAM LOSS,MAKE OVER,L-HSLWD-MO,,,JRP02,0.00655,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-11,L-HSLWD-MO/H0004,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C04 REAL 6.5 G,S,SEMISOLID,2.34,2.73,0.39,0.0,0.178,0.03,0.182,DOWNSTREAM LOSS,MAKE OVER,L-HSLWD-MO,,,JRP02,0.006582,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-13,L-HSLWD-MO/H0005,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C04 REAL 6.5 G,S,SEMISOLID,2.34,2.57,0.23,0,0,0.03,0.2,DOWNSTREAM LOSS,MAKE OVER,L-HSLWD-MO,,,LIP06,0.006592,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-23,L-HSLWD-MO/H0006,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C04 REAL 6.5 G,S,SEMISOLID,2.3,2.7,0.4,0,0,0.05,0.35,DOWNSTREAM LOSS,MAKE OVER,L-HSLWD-MO,,,BTP01,0.006636,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-23,L-HSLWD-MO/H0007,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C04 REAL 6.5 G,S,SEMISOLID,2.34,2.63,0.29,0,0,0.09,0.2,DOWNSTREAM LOSS,MAKE OVER,L-HSLWD-MO,,,BTP01,0.00675,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-30,L-HSLWD-MO/H0008,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C04 REAL 6.5 G,S,SEMISOLID,2.34,2.67,0.33,0,0,0.05,0.28,DOWNSTREAM LOSS,MAKE OVER,L-HSLWD-MO,,,LIP14,0.00664,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-07,L-HSLWE-MO/H0002,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C05 SWIFT 6.5 G,S,SEMISOLID,2.34,2.7,0.36,0.0,0.064,0.01,0.286,DOWNSTREAM LOSS,MAKE OVER,L-HSLWE-MO,,,SAP01,0.00653,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-10,L-HSLWE-MO/H0003,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C05 SWIFT 6.5 G,S,SEMISOLID,2.22,2.55,0.33,0,0,0.04,0.29,DOWNSTREAM LOSS,MAKE OVER,L-HSLWE-MO,,,JRP02,0.006606,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-10,L-HSLWE-MO/H0004,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C05 SWIFT 6.5 G,S,SEMISOLID,2.34,2.66,0.32,0.0,0.061,0.06,0.199,DOWNSTREAM LOSS,MAKE OVER,L-HSLWE-MO,,,JRP02,0.006658,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-23,L-HSLWE-MO/H0005,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C05 SWIFT 6.5 G,S,SEMISOLID,2.34,2.61,0.27,0,0,0.03,0.24,DOWNSTREAM LOSS,MAKE OVER,L-HSLWE-MO,,,LIP16,0.006582,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-24,L-HSLWE-MO/H0006,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C05 SWIFT 6.5 G,S,SEMISOLID,2.34,2.67,0.33,0.0,0.161,0.03,0.139,DOWNSTREAM LOSS,MAKE OVER,L-HSLWE-MO,,,LIP10,0.006594,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-30,L-HSLWE-MO/H0007,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C05 SWIFT 6.5 G,S,SEMISOLID,2.17,2.53,0.36,0,0,0.04,0.32,DOWNSTREAM LOSS,MAKE OVER,L-HSLWE-MO,,,LIP10,0.0066232,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-02,L-HSLWF-MO/H0006,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.07,2.29,0.22,0,0,0.01,0.21,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,FOP03,0.00652,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-13,L-HSLWF-MO/H0007,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.26,2.54,0.28,0,0,0.04,0.24,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,FOP03,0.006612,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-13,L-HSLWF-MO/H0008,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.26,2.48,0.22,0,0,0.03,0.19,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,FOP03,0.006578,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-14,L-HSLWF-MO/H0009,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.31,2.57,0.26,0,0,0.01,0.25,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,FOP03,0.00653,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-20,L-HSLWF-MO/H0010,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.34,2.64,0.3,0,0,0.03,0.27,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,LIP06,0.006578,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-20,L-HSLWF-MO/H0011,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.34,2.34,0.0,0,0,0.02,-0.02,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,LIP06,0.00655,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-20,L-HSLWF-MO/H0012,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.34,2.65,0.31,0.0,0.151,0.01,0.149,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,LIP06,0.006536,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-27,L-HSLWF-MO/H0013,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.2,2.51,0.31,0,0,0.08,0.23,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,LIP11,0.006722,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-27,L-HSLWF-MO/H0014,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.34,2.76,0.42,0.0,0.229,0.05,0.141,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,LIP16,0.006632,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-30,L-HSLWF-MO/H0015,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.34,2.72,0.38,0.0,0.111,0.01,0.259,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,LIP16,0.006522,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-30,L-HSLWF-MO/H0016,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C06 LIVELY 6.5 G,S,SEMISOLID,2.34,2.69,0.35,0.0,0.282,0.05,0.018,DOWNSTREAM LOSS,MAKE OVER,L-HSLWF-MO,,,LIP11,0.00663,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-02,L-HSLWG-MO/H0007,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C07 SOIRÉE 6.5 G,S,SEMISOLID,2.34,2.57,0.23,0,0,0.03,0.2,DOWNSTREAM LOSS,MAKE OVER,L-HSLWG-MO,,,FOP03,0.006578,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-03,L-HSLWG-MO/H0008,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C07 SOIRÉE 6.5 G,S,SEMISOLID,2.34,2.73,0.39,0.0,0.197,0.04,0.153,DOWNSTREAM LOSS,MAKE OVER,L-HSLWG-MO,,,BTP01,0.006622,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-09,L-HSLWG-MO/H0009,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C07 SOIRÉE 6.5 G,S,SEMISOLID,2.2,2.6,0.4,0,0,0.03,0.37,DOWNSTREAM LOSS,MAKE OVER,L-HSLWG-MO,,,JRP02,0.006582,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-17,L-HSLWG-MO/H0010,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C07 SOIRÉE 6.5 G,S,SEMISOLID,2.34,2.71,0.37,0.0,0.053,0.04,0.277,DOWNSTREAM LOSS,MAKE OVER,L-HSLWG-MO,,,LIP06,0.006624,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-14,L-HSLWH-MO/H0003,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C08 DEVOTED 6.5 G,S,SEMISOLID,2.02,2.64,0.62,0,0,0.01,0.61,DOWNSTREAM LOSS,MAKE OVER,L-HSLWH-MO,,,LIP11,0.006542,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-14,L-HSLWH-MO/H0004,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C08 DEVOTED 6.5 G,S,SEMISOLID,2.34,2.68,0.34,0.0,0.105,0.03,0.205,DOWNSTREAM LOSS,MAKE OVER,L-HSLWH-MO,,,BTP01,0.00657,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
2022-06-14,L-HSLWH-MO/H0005,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C08 DEVOTED 6.5 G,S,SEMISOLID,1.98,2.67,0.69,0.0,0.155,0.03,0.505,DOWNSTREAM LOSS,MAKE OVER,L-HSLWH-MO,,,BTP01,0.006606,0.0065,EXISTING,LAUNCH,2022-07-19 07:05
